bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_success_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,0.450428,,,,,,,,,,,,,,,,,547e62c5-e466-47b8-8816-c84fe1904328,5,,"[60.0, 40.0]",69245,0,,,,,1.8766752,,Right Foot,,,"[58.8, 43.8]",Ground Pass,,3.9849718,,,Lionel Andrés Messi Cuccittini,,,,,Kick Off,1,From Kick Off,David Villa Sánchez,12737.0,Left Wing,2,Barcelona,217,['f8a5c2b5-a684-4e86-9874-e3a30e36ca84'],1,,,,,,,,,,,,,,,Barcelona,217,00:00:01.197,Pass,,60.0,40.0,58.8,43.8,5,3,5,4,0.014846,0.014846,0.0,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.749129,,,,,,,,,,,,,,,,,2508f09c-f0fb-4af1-b44f-47b21de6697b,8,,"[58.8, 43.8]",69245,0,,,,,-3.050933,,Right Foot,,,"[45.6, 42.6]",Ground Pass,,13.254434,,,Sergio Busquets i Burgos,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,2,Barcelona,217,['217796ad-177d-47b7-861c-23b318462bff'],1,,,,,,,,,,,,,,,Barcelona,217,00:00:01.687,Pass,,58.8,43.8,45.6,42.6,5,4,4,4,0.014846,0.012626,-0.0022199999999999998,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.557407,,,,,,,,,,,,,,,,,00f21cec-7914-4a1c-bc13-a93592a8609b,11,,"[45.4, 41.7]",69245,0,,,,,-2.3607194,,Right Foot,,,"[34.3, 30.7]",Ground Pass,,15.62722,,,Gerard Piqué Bernabéu,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,['3aeb7154-00c5-4ad8-99fd-64d73d795d97'],4,,,,,,,,,,,,,,,Barcelona,217,00:00:04.623,Pass,,45.4,41.7,34.3,30.7,4,4,3,3,0.012626,0.011324,-0.0013019999999999993,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.163269,,,,,,,,,,,,,,,,,970ecd10-f75d-4ebd-ac9c-1104aa88139b,14,,"[33.1, 29.7]",69245,0,,,,,0.4388593,,Right Foot,,,"[42.9, 34.3]",Ground Pass,,10.825895,,,Sergio Busquets i Burgos,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Left Center Back,2,Barcelona,217,['09559dbc-a821-446f-ac3a-79b8dffa1eaa'],6,,,,,,,,,,,,,,,Barcelona,217,00:00:06.831,Pass,,33.1,29.7,42.9,34.3,3,2,4,3,0.011105,0.012626,0.0015209999999999998,0.0015209999999999998,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,0.756874,,,,,,,,,,,,,,,,,6316d306-f5e9-4b4a-9674-16ed8bba26c5,24,,"[54.1, 33.9]",69245,0,,,,,0.97361964,,Right Foot,,,"[60.9, 43.9]",Ground Pass,,12.092973,,,Xavier Hernández Creus,,,,,Free Kick,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,['7de8dd16-8a4c-48a1-a69f-8c1d32bab4b1'],25,,,,,,,,,,,,,,,Barcelona,217,00:00:25.523,Pass,,54.1,33.9,60.9,43.9,5,3,5,4,0.014846,0.014846,0.0,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,0.801227,,,,,,,,,,,,,,,,,6287aa92-483f-4317-b424-be1984f6804e,27,,"[60.9, 43.9]",69245,0,,,,,-2.1561108,,Right Foot,,,"[55.2, 35.3]",Ground Pass,,10.317461,,,Sergio Busquets i Burgos,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,3,Barcelona,217,['44d19085-530e-4996-866b-6ec6c6745995'],26,,,,,,,,,,,,,,,Barcelona,217,00:00:26.600,Pass,,60.9,43.9,55.2,35.3,5,4,5,3,0.014846,0.014846,0.0,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.565641,,,,,,,,,,,,,,,,,2ce4cfb0-f9b6-4415-bd1d-14ab218fdb90,30,,"[55.2, 35.3]",69245,0,,,,,2.0458071,,Right Foot,,,"[48.0, 49.3]",Ground Pass,,15.742935,,,Carles Puyol i Saforcada,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,['0acbf452-0268-4ccc-b147-afc89156134e'],28,,,,,,,,,,,,,,,Barcelona,217,00:00:28.201,Pass,,55.2,35.3,48.0,49.3,5,3,4,4,0.014846,0.012626,-0.0022199999999999998,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,2.066794,,,,,,,,,,,,,,,,,368dabd1-facc-4b0b-9468-3981a002e355,33,,"[48.0, 49.3]",69245,0,,,,,-1.910509,,Right Foot,,,"[39.2, 24.4]",Ground Pass,,26.409279,,,Gerard Piqué Bernabéu,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,3,Barcelona,217,['1fa8e216-c57c-4df3-a2b2-11c07423f298'],31,,,,,,,,,,,,,,,Barcelona,217,00:00:31.066,Pass,,48.0,49.3,39.2,24.4,4,4,3,2,0.012626,0.011105,-0.0015209999999999998,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.8554,,,,,,,,,,,,,,,,,8fa7d533-ba70-4ff6-92eb-6cea2b3cf974,36,,"[47.5, 21.1]",69245,0,,,,,-0.26625204,,Right Foot,,,"[86.0, 10.6]",High Pass,,39.90614,Incomplete,,David Villa Sánchez,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,3,Barcelona,217,"['70b75dce-ce61-4fec-9323-e3cd875766d5', 'dddb1d0b-1a9d-4a5e-b878-d69b562d6841']",35,,,,,,,,,,,,,,,Barcelona,217,00:00:35.732,Pass,,47.5,21.1,86.0,10.6,4,2,8,1,0.012692,0.024015,0.011323000000000001,0.011323000000000001,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,0.9591,,,,,,,,,,,,,,,,,dddb1d0b-1a9d-4a5e-b878-d69b562d6841,38,,"[34.1, 69.5]",69245,0,,,,,0.008888654,,Head,,,"[56.6, 69.7]",High Pass,,22.500889,,,Sami Khedira,,,,,Recovery,1,Regular Play,Sergio Ramos García,5201.0,Right Back,4,Real Madrid,220,"['20c336c6-573c-490f-b1f0-4202ce039dff', '8fa7d533-ba70-4ff6-92eb-6cea2b3cf974']",37,,,,,,,,,,,,,,,Real Madrid,220,00:00:37.587,Pass,,34.1,69.5,56.6,69.7,3,6,5,6,0.010595,0.013845,0.0032499999999999994,0.0032499999999999994,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.6344,,,,,,,,,,,,,,,,,f287f544-a819-40a0-b29f-71e97c3abaec,40,,"[56.2, 77.7]",69245,0,,,,,-0.114876606,,Head,,,"[69.2, 76.2]",High Pass,,13.086252,Incomplete,,,,,,,,1,Regular Play,Sami Khedira,5566.0,Right Center Midfield,4,Real Madrid,220,['f27f8016-76db-4791-ad72-fa689ec5e443'],41,,,,,,,,,,,,,,,Real Madrid,220,00:00:41.372,Pass,,56.2,77.7,69.2,76.2,5,7,6,7,0.012483,0.014736,0.0022530000000000015,0.0022530000000000015,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.290925,,,,,,,,,,,,,,,,,683a6018-8c74-43b3-bd84-9f9fe5cc2539,43,,"[42.4, 69.2]",69245,0,,,,True,-0.09858052,,,,,"[51.5, 68.3]",High Pass,,9.144397,Incomplete,,,,,,,,1,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,4,Real Madrid,220,"['244ff228-df3a-41cd-a08a-1a4a5ce6c8ff', 'e952208d-49ce-4407-9fbd-0facf5eb7fdb']",47,,,,,,,,,,,,,,,Real Madrid,220,00:00:47.361,Pass,True,42.4,69.2,51.5,68.3,4,6,5,6,0.012147,0.013845,0.0016979999999999999,0.0016979999999999999,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,0.980643,,,,,,,,,,,,,,,,,e952208d-49ce-4407-9fbd-0facf5eb7fdb,45,,"[68.6, 11.8]",69245,0,,,,,-0.7853982,,Head,,,"[76.2, 4.2]",High Pass,,10.748023,,,Adriano Correia Claro,,,,,Recovery,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,4,Real Madrid,220,"['683a6018-8c74-43b3-bd84-9f9fe5cc2539', 'd849ca47-d061-4c5f-be15-69e1e0473b3a']",48,,,,,,,,,,,,,,,Barcelona,217,00:00:48.652,Pass,,68.6,11.8,76.2,4.2,6,1,7,0,0.016118,0.017451,0.0013330000000000009,0.0013330000000000009,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.756065,,,,,,,,,,,,,,,,,4196293d-2394-40b2-8bd1-c0619829480f,55,,"[64.8, 80.0]",69245,1,,,,,-0.4168069,,,,,"[77.9, 74.2]",High Pass,,14.326549,Incomplete,,Cristiano Ronaldo dos Santos Aveiro,,,,,Throw-in,1,From Throw In,Sergio Ramos García,5201.0,Right Back,5,Real Madrid,220,"['a20c2abb-89ef-4618-95b8-890cf03b89f6', 'b511973c-5fe0-42f3-a147-fb0af1b13baa']",6,,,,,,,,,,,,,,,Real Madrid,220,00:01:06.546,Pass,,64.8,80.0,77.9,74.2,6,7,7,7,0.014736,0.017451,0.0027150000000000004,0.0027150000000000004,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.156247,,,,,,,,,,,,,,,,,a20c2abb-89ef-4618-95b8-890cf03b89f6,57,,"[42.2, 5.9]",69245,1,,,,,0.82810724,,Head,,,"[47.8, 12.0]",High Pass,,8.280701,,,Xavier Hernández Creus,,,,,Recovery,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,6,Barcelona,217,"['4196293d-2394-40b2-8bd1-c0619829480f', 'f4a09493-d3f1-404a-ae72-ac70957b1d46']",8,,,,,,,,,,,,,,,Barcelona,217,00:01:08.302,Pass,,42.2,5.9,47.8,12.0,4,0,4,1,0.011263,0.012147,0.0008839999999999994,0.0008839999999999994,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.354519,,,,,,,,,,,,,,,,,35bd627d-2bba-4915-99c2-bb0d33d47501,63,,"[47.8, 9.6]",69245,1,,,,,2.051249,,Right Foot,,,"[35.5, 33.2]",Ground Pass,,26.612967,,,Carles Puyol i Saforcada,,,,,Free Kick,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,7,Barcelona,217,['21944583-ca9d-4268-abdd-ca63034b5e1c'],27,,,,,,,,,,,,,,,Barcelona,217,00:01:27.979,Pass,,47.8,9.6,35.5,33.2,4,0,3,3,0.011263,0.011324,6.100000000000029e-05,6.100000000000029e-05,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,0.909554,,,,,,,,,,,,,,,,,51729b9c-b011-4300-93af-2a04cf151e6a,66,,"[35.5, 33.2]",69245,1,,,,,0.26060238,,Right Foot,,,"[47.5, 36.4]",Ground Pass,,12.41934,,,Xavier Hernández Creus,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,7,Barcelona,217,['e45802c2-133a-47dd-be09-0fc8596e4ea8'],30,,,,,,,,,,,,,,,Barcelona,217,00:01:30.682,Pass,,35.5,33.2,47.5,36.4,3,3,4,3,0.011324,0.012626,0.0013019999999999993,0.0013019999999999993,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.005571,,,,,,,,,,,,,,,,,71c9e002-2db8-44d6-8c68-908f72e630cb,69,,"[44.6, 36.4]",69245,1,,,,,-3.0845118,,Right Foot,,,"[34.1, 35.8]",Ground Pass,,10.517129,,,Carles Puyol i Saforcada,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,7,Barcelona,217,['04377289-6149-40f1-a64f-325f39ee233d'],32,,,,,,,,,,,,,,,Barcelona,217,00:01:32.346,Pass,,44.6,36.4,34.1,35.8,4,3,3,3,0.012626,0.011324,-0.0013019999999999993,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.426226,,,,,,,,,,,,,,,,,3bff577f-1314-4cf4-862c-ab1b5bd12652,72,,"[34.6, 36.3]",69245,1,,,,,-1.856351,,Right Foot,,,"[28.2, 14.5]",Ground Pass,,22.720036,,,Gerard Piqué Bernabéu,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,7,Barcelona,217,['e209402b-eeca-464c-b5fe-b75cf5e03381'],34,,,,,,,,,,,,,,,Barcelona,217,00:01:34.265,Pass,,34.6,36.3,28.2,14.5,3,3,2,1,0.011324,0.009424,-0.0019000000000000006,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.05466,,,,,,,,,,,,,,,,,3295b215-d031-4927-8768-003628a232b3,76,,"[36.0, 15.8]",69245,1,,,,,0.9122848,,Left Foot,,,"[46.6, 29.5]",Ground Pass,,17.32195,,,Sergio Busquets i Burgos,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,7,Barcelona,217,"['5f11e7ec-d9ff-423d-8584-c2fa8c86309a', '6e3a0a6d-c97f-44b1-a0fa-251be020b1dc']",37,,,,,,,,,,,,,,,Barcelona,217,00:01:37.410,Pass,True,36.0,15.8,46.6,29.5,3,1,4,2,0.010595,0.012692,0.002097,0.002097,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,3.727851,,,,,,,,,,,,,,,,,ff266bba-32b5-4d57-b87d-b11ee204f1a8,79,,"[52.0, 38.0]",69245,1,,,,,-0.8815916,,Right Foot,,,"[82.9, 0.5]",High Pass,,48.59074,Out,,Andrés Iniesta Luján,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,7,Barcelona,217,['975f126d-6e02-494c-9288-28488acc3365'],42,,,,,,,,,,,,,,,Barcelona,217,00:01:42.065,Pass,,52.0,38.0,82.9,0.5,5,3,8,0,0.014846,0.021221,0.0063750000000000005,0.0063750000000000005,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,3.2953,,,,,,,,,,,,,,,,,62e0c15f-bc33-49a9-acb0-8a4dee8a0b70,81,,"[55.8, 80.0]",69245,1,,,,,-0.82398903,,,,,"[80.7, 53.1]",High Pass,,36.655422,Incomplete,,Karim Benzema,,,,,Throw-in,1,From Throw In,Sergio Ramos García,5201.0,Right Back,8,Real Madrid,220,"['3dcf4e72-b670-460d-9f05-64f9f4f80073', 'e849f316-eda2-4759-b7ed-9bc06ced73ef']",53,,,,,,,,,,,,,,,Real Madrid,220,00:01:53.155,Pass,,55.8,80.0,80.7,53.1,5,7,8,5,0.012483,0.024122,0.011639000000000002,0.011639000000000002,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,0.5248,,,,,,,,,,,,,,,,,3dcf4e72-b670-460d-9f05-64f9f4f80073,83,,"[39.4, 27.0]",69245,1,,,,,0.07067853,,Head,,,"[50.7, 27.8]",High Pass,,11.328283,Incomplete,,Xavier Hernández Creus,,,,,Recovery,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,8,Real Madrid,220,"['42168e8d-5f76-42c0-907c-c29f1c22f86b', '62e0c15f-bc33-49a9-acb0-8a4dee8a0b70', 'bf699804-8d04-4f97-90c0-9051c8098a24']",56,,,,,,,,,,,,,,,Barcelona,217,00:01:56.450,Pass,,39.4,27.0,50.7,27.8,3,2,4,2,0.011105,0.012692,0.0015869999999999999,0.0015869999999999999,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,2.0625,,,,,,,,,,,,,,,,,7c70d7ce-76b9-450b-8f5b-2b258fef0d00,97,,"[62.5, 44.2]",69245,2,,,,,0.81414425,,Right Foot,,,"[92.9, 76.4]",High Pass,,44.28318,,,Cristiano Ronaldo dos Santos Aveiro,,,,,Free Kick,1,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Center Defensive Midfield,9,Real Madrid,220,['6d762fc0-9987-4e6c-9442-3a35c72d5c48'],23,,,,,,,,,,,,,,,Real Madrid,220,00:02:23.709,Pass,,62.5,44.2,92.9,76.4,6,4,9,7,0.016895,0.027563,0.010668,0.010668,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,0.7553,,,,,,,,,,,,,,,,,23397af7-4f5c-4462-98be-1c6b15159ff8,100,,"[89.5, 75.6]",69245,2,,,,,-2.1866663,,Right Foot,,,"[84.9, 69.1]",Ground Pass,,7.9630394,,,Sami Khedira,,,,,,1,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Wing,9,Real Madrid,220,['bb1e7f68-e7e9-4255-8c00-9dd25a82f993'],27,,,,,,,,,,,,,,,Real Madrid,220,00:02:27.101,Pass,,89.5,75.6,84.9,69.1,8,7,8,6,0.021221,0.024015,0.0027940000000000013,0.0027940000000000013,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,0.8625,,,,,,,,,,,,,,,,,8d03be67-c7ac-45b6-a853-05dfd1e6c00d,103,,"[79.6, 66.8]",69245,2,,,,,-0.7661698,,Right Foot,,,"[84.9, 61.7]",Ground Pass,,7.3552704,,,Xabier Alonso Olano,,,,,,1,From Free Kick,Sami Khedira,5566.0,Right Center Midfield,9,Real Madrid,220,['c081e460-8aa8-47bf-91b5-796364600ecf'],29,,,,,,,,,,,,,,,Real Madrid,220,00:02:29.241,Pass,,79.6,66.8,84.9,61.7,7,6,8,6,0.018703,0.024015,0.005312000000000001,0.005312000000000001,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,0.795073,,,,,,,,,,,,,,,,,10c00351-ffa3-4bab-8ea2-246f1abae5dc,111,,"[35.9, 19.7]",69245,2,,,,,0.11710875,,Right Foot,,,"[47.8, 21.1]",Ground Pass,,11.98207,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Barcelona,217,['a7f6fc3a-866e-43b0-8519-6de6681129dc'],33,,,,,,,,,,,,,,,Barcelona,217,00:02:33.072,Pass,,35.9,19.7,47.8,21.1,3,1,4,2,0.010595,0.012692,0.002097,0.002097,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,0.455629,,,,,,,,,,,,,,,,,c049924b-9db2-45b7-8e91-2deb6ca482ac,115,,"[48.0, 21.7]",69245,2,,,,,1.6983058,,Left Foot,,,"[47.5, 25.6]",Ground Pass,,3.9319208,,,Xavier Hernández Creus,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,10,Barcelona,217,['cfc1ac43-4217-4bd1-b60c-899d3c221c07'],34,,,,,,,,,,,,,,,Barcelona,217,00:02:34.397,Pass,,48.0,21.7,47.5,25.6,4,2,4,2,0.012692,0.012692,0.0,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,0.861106,,,,,,,,,,,,,,,,,bad8b731-7b13-4589-b236-5795aeeae1a1,121,,"[68.6, 18.5]",69245,2,,,,,2.2339993,,Left Foot,,,"[63.6, 24.9]",Ground Pass,,8.121576,,,Sergio Busquets i Burgos,,,,,Free Kick,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,11,Barcelona,217,['1428a815-8ef9-48fa-be75-b5b66aff54d5'],45,,,,,,,,,,,,,,,Barcelona,217,00:02:45.492,Pass,,68.6,18.5,63.6,24.9,6,1,6,2,0.016118,0.016856,0.0007379999999999991,0.0007379999999999991,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.199196,,,,,,,,,,,,,,,,,eed60ad6-0e23-42ed-8b27-c85d6b9a983c,125,,"[63.5, 24.0]",69245,2,,,,,1.6164788,,Right Foot,,,"[62.7, 41.5]",Ground Pass,,17.518276,,,Andrés Iniesta Luján,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11,Barcelona,217,['7b079560-6a09-4d97-aa1c-e9f8e620ddd3'],50,,,,,,,,,,,,,,,Barcelona,217,00:02:50.022,Pass,,63.5,24.0,62.7,41.5,6,2,6,4,0.016856,0.016895,3.900000000000084e-05,3.900000000000084e-05,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.312449,,,,,,,,,,,,,,,,,b0ee4839-f0e3-44c7-96e5-942a01876062,128,,"[62.7, 42.0]",69245,2,,,,,2.7892003,,Right Foot,,,"[47.2, 47.7]",Ground Pass,,16.514841,,,Carles Puyol i Saforcada,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,11,Barcelona,217,['a7ae0d5c-8e7d-4974-aa7f-99b3f9b622a9'],52,,,,,,,,,,,,,,,Barcelona,217,00:02:52.596,Pass,,62.7,42.0,47.2,47.7,6,4,4,4,0.016895,0.012626,-0.004269,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.023122,,,,,,,,,,,,,,,,,0e78b424-0fc3-4d16-bed6-8e93b949609b,132,,"[48.1, 50.0]",69245,2,,,,,0.61906606,,Right Foot,,,"[56.1, 55.7]",Ground Pass,,9.822932,,,Pedro Eliezer Rodríguez Ledesma,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,11,Barcelona,217,['ea81aaf3-eedf-4285-8a53-795b17dcbc3a'],55,,,,,,,,,,,,,,,Barcelona,217,00:02:55.508,Pass,,48.1,50.0,56.1,55.7,4,4,5,5,0.012626,0.014291,0.0016649999999999998,0.0016649999999999998,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.156149,,,,,,,,,,,,,,,,,72e227c4-b3a5-432e-a6cc-e66fdd1fb4f8,136,,"[56.9, 55.7]",69245,2,,,,,-1.7903402,,Right Foot,,,"[54.2, 43.6]",Ground Pass,,12.39758,,,Xavier Hernández Creus,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,11,Barcelona,217,"['39ab71c0-bdc9-4dac-968f-b14529a48f36', 'ab7a6bfe-6395-42c7-9968-9d8f0d86197d']",57,,,,,,,,,,,,,,,Barcelona,217,00:02:57.165,Pass,True,56.9,55.7,54.2,43.6,5,5,5,4,0.014291,0.014846,0.0005549999999999999,0.0005549999999999999,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.020795,,,,,,,,,,,,,,,,,81c305ea-d445-4857-a1ca-92a32665c8fe,140,,"[60.8, 33.9]",69245,3,,,,,2.9163158,,Right Foot,,,"[56.0, 35.0]",Ground Pass,,4.924429,,,Sergio Busquets i Burgos,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,11,Barcelona,217,"['95c77a72-824e-4c77-857e-e8a98a7290ab', 'debb2c47-0d1c-4a26-a640-7a30c7c4a6b9']",3,,,,,,,,,,,,,,,Barcelona,217,00:03:03.485,Pass,True,60.8,33.9,56.0,35.0,5,3,5,3,0.014846,0.014846,0.0,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.076615,,,,,,,,,,,,,,,,,1928f53f-04a0-42f9-813b-7f6a4e56f101,143,,"[55.2, 35.0]",69245,3,,,,,1.4166882,,Right Foot,,,"[56.8, 45.3]",Ground Pass,,10.423532,,,Andrés Iniesta Luján,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11,Barcelona,217,['8f8f9417-2f23-4c61-afc8-afca75a085be'],4,,,,,,,,,,,,,,,Barcelona,217,00:03:04.884,Pass,,55.2,35.0,56.8,45.3,5,3,5,4,0.014846,0.014846,0.0,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
