ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,0.893455,,,,,,,,,,,,,4fb0c5b2-ca68-4cfd-9240-35462cd0c723,2375,,"[56.4, 68.7]",69278,48,,,,-3.045886,,Left Foot,,,"[43.9, 67.5]",,Ground Pass,,12.557467,,,Incomplete,,Gerard Piqué Bernabéu,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,94,Barcelona,217,"['537af19b-a3dd-469c-97b2-bdf94fc40d1d', '634664e3-425a-4d6c-b246-71723be71d6e']",10,,,,,,,,,,,,,,,,Barcelona,217,00:03:10.404,Pass,,56.4,68.7,43.9,67.5,5,6,4,6,0.013845,0.012147,-0.0016979999999999999,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.877238,,,,,,,,,,,,,d7db53c5-03fb-433a-9c93-7fa272b4995e,2378,,"[36.4, 80.0]",69278,48,,,,-2.3670244,,,,,"[22.4, 66.3]",,Low Pass,,19.588007,,,,,Gerard Piqué Bernabéu,,,,,Throw-in,2,From Throw In,Adriano Correia Claro,22102.0,Right Back,95,Barcelona,217,['df2f2df9-7792-424e-bba7-118789d6a3fd'],20,,,,,,,,,,,,,,,,Barcelona,217,00:03:20.332,Pass,,36.4,80.0,22.4,66.3,3,7,1,6,0.009777,0.008786,-0.0009909999999999988,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.069793,,,,,,,,,,,,,43f48f46-22fb-4f38-917a-f715501838be,2381,,"[22.1, 63.5]",69278,48,,,,-0.71712834,,Right Foot,,,"[34.6, 52.6]",,Ground Pass,,16.584932,,,,,Xavier Hernández Creus,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,95,Barcelona,217,['4ee87e1f-ff54-42e8-a526-f1f8f0e94d3e'],23,,,,,,,,,,,,,,,,Barcelona,217,00:03:23.930,Pass,,22.1,63.5,34.6,52.6,2,6,3,5,0.009424,0.011105,0.0016810000000000002,0.0016810000000000002,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.109591,,,,,,,,,,,,,e64fe3ee-3627-4a61-b814-e8d09b247301,2384,,"[34.7, 54.0]",69278,48,,,,2.4302943,,Right Foot,,,"[22.4, 64.6]",,Ground Pass,,16.237303,,,,,Gerard Piqué Bernabéu,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,95,Barcelona,217,['cb415156-a180-467f-8590-7a2e85707db6'],25,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.133,Pass,,34.7,54.0,22.4,64.6,3,5,1,6,0.011105,0.008786,-0.002319,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.872707,,,,,,,,,,,,,4b369e79-02b2-4315-97cf-6bb50eb0600d,2387,,"[22.6, 66.4]",69278,48,,,,0.67003286,,Right Foot,,,"[35.6, 76.7]",,Ground Pass,,16.585836,,,,,Adriano Correia Claro,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,95,Barcelona,217,['4c5948db-accb-41d8-be0e-a22d9114121e'],27,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.343,Pass,,22.6,66.4,35.6,76.7,2,6,3,7,0.009424,0.009777,0.00035299999999999915,0.00035299999999999915,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.189688,,,,,,,,,,,,,21e1b715-c6ca-44e8-a566-8a846847a4c8,2391,,"[35.7, 76.7]",69278,48,,,,-2.7153497,,Right Foot,,,"[16.1, 67.8]",,Ground Pass,,21.526031,,,,,Gerard Piqué Bernabéu,,,,,,2,From Throw In,Adriano Correia Claro,22102.0,Right Back,95,Barcelona,217,"['19b90ad4-d202-4ac1-8601-be02a79de422', '3ea51745-dd7b-4f2f-87ee-94e43817d420']",29,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.648,Pass,True,35.7,76.7,16.1,67.8,3,7,1,6,0.009777,0.008786,-0.0009909999999999988,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.464084,,,,,,,,,,,,,5393e93e-9351-487c-b3e4-b0118320fb8f,2394,,"[12.5, 65.9]",69278,48,,,,-1.9837475,,Right Foot,,,"[4.0, 46.5]",,Ground Pass,,21.180416,,,,,Víctor Valdés Arribas,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,95,Barcelona,217,['7fa1d866-d595-49ca-8eeb-079b06453c99'],32,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.494,Pass,,12.5,65.9,4.0,46.5,1,6,0,4,0.008786,0.009411,0.0006249999999999988,0.0006249999999999988,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.35249,,,,,,,,,,,,,2eeddcf9-98d5-47d2-a133-09e530b8187f,2397,,"[7.1, 46.5]",69278,48,,,,0.14090401,,Right Foot,,,"[21.2, 48.5]",,Ground Pass,,14.2411375,,,,,Xavier Hernández Creus,,,,,,2,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,95,Barcelona,217,['0c2e908e-afc4-448f-b202-1720ac0213ff'],35,,,,,,,,,,,,,,,,Barcelona,217,00:03:35.873,Pass,,7.1,46.5,21.2,48.5,0,4,1,4,0.009411,0.010827,0.0014160000000000006,0.0014160000000000006,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.371865,,,,,,,,,,,,,6c234cf4-0f20-4a33-86ed-78c928051db8,2400,,"[36.1, 43.9]",69278,48,,,,-1.1801893,,Right Foot,,,"[51.5, 6.5]",,Ground Pass,,40.446507,,,,,Eric-Sylvain Bilal Abidal,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,95,Barcelona,217,['acf9f722-e4e1-430d-899a-5289b40615e3'],41,,,,,,,,,,,,,,,,Barcelona,217,00:03:41.351,Pass,,36.1,43.9,51.5,6.5,3,4,4,0,0.011324,0.011263,-6.100000000000029e-05,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.853159,,,,,,,,,,,,,6840d88f-db43-4847-9b26-63947c08c7c2,2403,,"[58.1, 13.2]",69278,48,,,,-0.063743316,,Right Foot,,,"[76.9, 12.0]",,Ground Pass,,18.838259,,,,,David Villa Sánchez,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,95,Barcelona,217,['950bbcd6-970b-4c71-a65b-0025b21b100a'],44,,,,,,,,,,,,,,,,Barcelona,217,00:03:44.700,Pass,,58.1,13.2,76.9,12.0,5,1,7,1,0.013845,0.018703,0.004858000000000001,0.004858000000000001,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.803856,,,,,,,,,,,,,4671fc0c-0cbc-47f8-8489-f446c05bf7c2,2407,,"[96.6, 13.7]",69278,48,,,,1.9956285,,Left Foot,,,"[90.9, 26.3]",,Ground Pass,,13.829317,,,,,Andrés Iniesta Luján,,,,,,2,From Throw In,David Villa Sánchez,12737.0,Left Wing,95,Barcelona,217,"['4ce89471-804f-4c53-b2b4-3c7f50e451a7', 'b76d12bb-c594-434d-89f8-a79a7b2668eb']",47,,,,,,,,,,,,,,,,Barcelona,217,00:03:47.656,Pass,True,96.6,13.7,90.9,26.3,9,1,9,2,0.029533,0.028552,-0.0009809999999999992,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.560608,,,,,,,,,,,,,a4005632-396e-4134-bd92-09212165139a,2411,,"[90.1, 25.3]",69278,48,,,,0.9156903,,Right Foot,,,"[96.4, 33.5]",,Ground Pass,,10.340696,,,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,95,Barcelona,217,['8512bd9b-9639-4c80-98a8-308bb312fcd6'],51,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.120,Pass,,90.1,25.3,96.4,33.5,8,2,9,3,0.024122,0.035113,0.010990999999999997,0.010990999999999997,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,2.051215,,,,,,,,,,,,,de2c95f8-150b-4c34-b727-bd0c91c0e7db,2421,,"[24.6, 59.6]",69278,48,,,,2.0755167,,Right Foot,,,"[16.7, 73.9]",,Ground Pass,,16.337074,,,,,Ignacio Camacho Barnola,,,,,Recovery,2,Regular Play,Antonio Galdeano Benítez,26234.0,Right Wing,96,Málaga,223,['9f865afa-83f5-4835-ba45-d0e78b9f41b3'],57,,,,,,,,,,,,,,,,Málaga,223,00:03:57.968,Pass,,24.6,59.6,16.7,73.9,2,5,1,7,0.010013,0.007796,-0.0022169999999999994,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.5594,,,,,,,,,,,,,b67fb7d2-45fc-40b9-8b3b-9e39e4abf78d,2425,,"[15.0, 74.3]",69278,49,,,,-0.014004687,,Right Foot,,,"[50.7, 73.8]",,High Pass,,35.703503,,,,,Quincy Owusu-Abeyie,,,,,,2,Regular Play,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,96,Málaga,223,['fe37eb91-af47-4d32-9a87-0853fe5e22b0'],0,,,,,,,,,,,,,,,,Málaga,223,00:04:00.250,Pass,,15.0,74.3,50.7,73.8,1,7,4,7,0.007796,0.011263,0.0034670000000000005,0.0034670000000000005,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.8993,,,,,,,,,,,,,8d3f35cf-40a6-40ea-8328-3f4f74231ed8,2427,,"[50.4, 72.9]",69278,49,,,,-2.3625638,,Right Foot,,,"[42.5, 65.1]",,Ground Pass,,11.101802,,,,,Antonio Galdeano Benítez,,,,,,2,Regular Play,Quincy Owusu-Abeyie,26730.0,Center Attacking Midfield,96,Málaga,223,['29fa448f-afed-4e9d-b53b-7a958eaf2dcb'],1,,,,,,,,,,,,,,,,Málaga,223,00:04:01.809,Pass,,50.4,72.9,42.5,65.1,4,7,3,6,0.011263,0.010595,-0.0006680000000000002,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,2.711,,,,,,,,,,,,,0afd1120-2c2c-4d41-b43a-bc9a73821367,2430,,"[43.5, 65.1]",69278,49,,,,-0.073244005,,Left Foot,,,"[91.2, 61.6]",,Ground Pass,,47.828236,,,Incomplete,,Quincy Owusu-Abeyie,,,,,,2,Regular Play,Antonio Galdeano Benítez,26234.0,Right Wing,96,Málaga,223,"['91952a29-778b-40b1-903d-bfedcde7cba6', 'c4866e18-4072-4a3f-a911-6a40b3ac7f1e']",2,,,,,,,,,,,,,,,,Málaga,223,00:04:02.719,Pass,,43.5,65.1,91.2,61.6,4,6,9,6,0.012147,0.029533,0.017386,0.017386,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,2.759555,,,,,,,,,,,,,c4866e18-4072-4a3f-a911-6a40b3ac7f1e,2432,,"[28.9, 18.5]",69278,49,,,,2.4176555,,Left Foot,,,"[15.1, 30.7]",,Ground Pass,,18.419556,,,,,Víctor Valdés Arribas,,,,,Recovery,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,97,Barcelona,217,"['0afd1120-2c2c-4d41-b43a-bc9a73821367', '96ce7d7c-81c9-4ba3-a90c-e2a8c18fbdda']",5,,,,,,,,,,,,,,,,Barcelona,217,00:04:05.430,Pass,,28.9,18.5,15.1,30.7,2,1,1,3,0.009424,0.010827,0.0014029999999999997,0.0014029999999999997,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,2.191921,,,,,,,,,,,,,863387a3-e921-47f2-9dee-06bf94fb77fc,2435,,"[19.4, 36.0]",69278,49,,,,-0.017141178,,Right Foot,,,"[36.9, 35.7]",,Ground Pass,,17.502571,,,,,Xavier Hernández Creus,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,97,Barcelona,217,['f265aeb9-e8e2-4fd7-a900-cadf4042be9a'],9,,,,,,,,,,,,,,,,Barcelona,217,00:04:09.857,Pass,,19.4,36.0,36.9,35.7,1,3,3,3,0.010827,0.011324,0.0004970000000000009,0.0004970000000000009,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.161889,,,,,,,,,,,,,214bbc4c-882f-42c8-9fb6-a28f90bee77f,2438,,"[54.0, 37.6]",69278,49,,,,1.2518005,,Right Foot,,,"[57.6, 48.5]",,Ground Pass,,11.479112,,,,,Andrés Iniesta Luján,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,97,Barcelona,217,['900d22a8-88e4-4eaa-9ced-84d149f3b74e'],15,,,,,,,,,,,,,,,,Barcelona,217,00:04:15.602,Pass,,54.0,37.6,57.6,48.5,5,3,5,4,0.014846,0.014846,0.0,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.702699,,,,,,,,,,,,,4571afa7-fdd2-4f85-b7c5-e864ab621893,2441,,"[56.6, 47.3]",69278,49,,,,2.460166,,Right Foot,,,"[43.9, 57.6]",,Ground Pass,,16.351759,,,,,Gerard Piqué Bernabéu,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,97,Barcelona,217,['9df38944-ab4e-4529-883e-f5ac09965a2a'],17,,,,,,,,,,,,,,,,Barcelona,217,00:04:17.282,Pass,,56.6,47.3,43.9,57.6,5,4,4,5,0.014846,0.012692,-0.0021539999999999997,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.371394,,,,,,,,,,,,,b5cc6b78-890b-4d00-b1d2-6727f422b971,2444,,"[44.1, 58.2]",69278,49,,,,0.7114591,,Right Foot,,,"[64.4, 75.7]",,Ground Pass,,26.801867,,,,,Adriano Correia Claro,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,97,Barcelona,217,['58b4dfeb-de88-4095-9d55-00ae2f5b0603'],19,,,,,,,,,,,,,,,,Barcelona,217,00:04:19.416,Pass,,44.1,58.2,64.4,75.7,4,5,6,7,0.012692,0.014736,0.0020440000000000007,0.0020440000000000007,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.09986,,,,,,,,,,,,,cd36b741-0564-4200-b0c8-0ff7fc3bdae3,2447,,"[63.2, 75.5]",69278,49,,,,-1.9163519,,Right Foot,,,"[60.5, 68.0]",,Ground Pass,,7.971198,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,97,Barcelona,217,['8d9e7061-a7c2-41b2-9311-1be37eb8bde1'],20,,,,,,,,,,,,,,,,Barcelona,217,00:04:20.868,Pass,,63.2,75.5,60.5,68.0,6,7,5,6,0.014736,0.013845,-0.0008910000000000012,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.853506,,,,,,,,,,,,,bb919853-c0d5-4fb1-bf59-021f3e36fd87,2450,,"[61.0, 66.8]",69278,49,,,,-2.9835804,,Left Foot,,,"[42.8, 63.9]",,Ground Pass,,18.429596,,,,,Gerard Piqué Bernabéu,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,97,Barcelona,217,['71a86397-9b6b-43e6-bc39-04f227cdf898'],22,,,,,,,,,,,,,,,,Barcelona,217,00:04:22.619,Pass,,61.0,66.8,42.8,63.9,5,6,4,6,0.013845,0.012147,-0.0016979999999999999,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,3.329107,,,,,,,,,,,,,5deee581-4c2b-4be4-acef-9bbf58aaf611,2453,,"[42.1, 65.6]",69278,49,,,,-2.211712,,Right Foot,,,"[23.6, 40.8]",,Ground Pass,,30.940104,,,,,Víctor Valdés Arribas,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,97,Barcelona,217,['3105d9c4-b494-419e-ae97-5dc906babdb8'],25,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.940,Pass,,42.1,65.6,23.6,40.8,4,6,2,4,0.012147,0.010165,-0.0019819999999999994,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.752055,,,,,,,,,,,,,10ea8935-c79f-4b8a-9f67-4712a43d476e,2456,,"[23.6, 40.8]",69278,49,,,,-1.1427069,,Right Foot,,,"[33.0, 20.2]",,Ground Pass,,22.643322,,,,,Carles Puyol i Saforcada,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,97,Barcelona,217,['4590acb7-4669-4693-af1c-66a9c51b6d1f'],29,,,,,,,,,,,,,,,,Barcelona,217,00:04:29.607,Pass,,23.6,40.8,33.0,20.2,2,4,3,2,0.010165,0.011105,0.0009399999999999999,0.0009399999999999999,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.317596,,,,,,,,,,,,,e203e6d7-b5c1-4560-a486-038e1f182527,2459,,"[33.7, 21.5]",69278,49,,,,1.3909428,,Right Foot,,,"[37.5, 42.4]",,Ground Pass,,21.242645,,,,,Xavier Hernández Creus,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,97,Barcelona,217,['26e72f89-a580-4bb6-9dbd-cb48f89aa32d'],33,,,,,,,,,,,,,,,,Barcelona,217,00:04:33.182,Pass,,33.7,21.5,37.5,42.4,3,2,3,4,0.011105,0.011324,0.00021900000000000044,0.00021900000000000044,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.022037,,,,,,,,,,,,,6b59a4f4-814c-4caf-9469-119df1e21c51,2462,,"[51.8, 40.8]",69278,49,,,,-0.9932372,,Right Foot,,,"[57.6, 31.9]",,Ground Pass,,10.623088,,,,,Sergio Busquets i Burgos,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,97,Barcelona,217,['7496927d-8518-455f-8599-ff11a46df5cb'],36,,,,,,,,,,,,,,,,Barcelona,217,00:04:36.996,Pass,,51.8,40.8,57.6,31.9,5,4,5,3,0.014846,0.014846,0.0,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.71106,,,,,,,,,,,,,f3d6aff7-7c72-4cbe-bf2a-c0d66ff44cf8,2465,,"[57.6, 32.5]",69278,49,,,,1.9723768,,Left Foot,,,"[54.5, 39.8]",,Ground Pass,,7.930952,,,,,Xavier Hernández Creus,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,97,Barcelona,217,['2fef38c4-50bc-4782-a241-eac5ca0ade75'],38,,,,,,,,,,,,,,,,Barcelona,217,00:04:38.058,Pass,,57.6,32.5,54.5,39.8,5,3,5,3,0.014846,0.014846,0.0,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.970505,,,,,,,,,,,,,c730644e-84d1-4b95-a4f8-2c6535e32f5e,2468,,"[56.2, 41.3]",69278,49,,,,1.0728765,,Right Foot,,,"[74.9, 75.7]",,High Pass,,39.154182,,,,,Adriano Correia Claro,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,97,Barcelona,217,['58ee4fe1-c06b-41e9-bea4-b6100fcf70a0'],40,,,,,,,,,,,,,,,,Barcelona,217,00:04:40.008,Pass,,56.2,41.3,74.9,75.7,5,4,7,7,0.014846,0.017451,0.0026050000000000014,0.0026050000000000014,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.689085,,,,,,,,,,,,,0e0c3daf-9f96-49ef-849c-2462fabe3040,2472,,"[67.5, 75.2]",69278,49,,,,-2.8994508,,Left Foot,,,"[50.9, 71.1]",,Ground Pass,,17.098831,,,,,Gerard Piqué Bernabéu,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,97,Barcelona,217,['2261673c-cb29-461d-8bc1-976a536d95c4'],43,,,,,,,,,,,,,,,,Barcelona,217,00:04:43.569,Pass,,67.5,75.2,50.9,71.1,6,7,4,7,0.014736,0.011263,-0.0034730000000000004,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.243734,,,,,,,,,,,,,7eda294a-36a5-4920-a40f-5298636bbda5,2475,,"[62.6, 70.0]",69278,49,,,,-1.5420272,,Right Foot,,,"[63.4, 42.2]",,Ground Pass,,27.811508,,,,,Sergio Busquets i Burgos,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,97,Barcelona,217,['13cb549a-1ef9-4745-9aeb-d2af7626be36'],48,,,,,,,,,,,,,,,,Barcelona,217,00:04:48.553,Pass,,62.6,70.0,63.4,42.2,6,6,6,4,0.016118,0.016895,0.0007769999999999999,0.0007769999999999999,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.079763,,,,,,,,,,,,,6bf617c8-0303-4d7c-a6dc-b5c55d5ba1ac,2478,,"[63.2, 43.4]",69278,49,,,,2.5804293,,Right Foot,,,"[56.2, 47.8]",,Ground Pass,,8.268011,,,,,Xavier Hernández Creus,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,97,Barcelona,217,['9d229277-06bf-4aa5-9237-465f131808a9'],49,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.837,Pass,,63.2,43.4,56.2,47.8,6,4,5,4,0.016895,0.014846,-0.0020490000000000005,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,2.421167,,,,,,,,,,,,,2b70d95f-9f86-4e0f-aaad-729443871d13,2481,,"[62.7, 43.4]",69278,49,,,,-0.9580991,,Right Foot,,,"[86.6, 9.4]",,High Pass,,41.559715,,,,,David Villa Sánchez,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,97,Barcelona,217,['6af6964f-c782-498c-9693-993b187c915e'],52,,,,,,,,,,,,,,,,Barcelona,217,00:04:52.315,Pass,,62.7,43.4,86.6,9.4,6,4,8,0,0.016895,0.021221,0.004326,0.004326,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.038457,,,,,,,,,,,,,4a8eefaa-cfa5-4d58-a13d-0ceeef138f49,2485,,"[94.2, 17.8]",69278,49,,,,0.06494917,,Right Foot,,,"[106.5, 18.6]",,Ground Pass,,12.325989,,,,,Eric-Sylvain Bilal Abidal,,,,,,2,Regular Play,David Villa Sánchez,12737.0,Left Wing,97,Barcelona,217,['39b3c554-55bf-4203-9a7d-a4054e24f41f'],56,,,,,,,,,,,,,,,,Barcelona,217,00:04:56.558,Pass,,94.2,17.8,106.5,18.6,9,1,10,1,0.029533,0.04067,0.011136999999999998,0.011136999999999998,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.2081,,,,,,,,,,,,,0ccec443-6068-4052-978d-bcd35cfd8882,2489,,"[114.3, 14.4]",69278,49,,,,1.2847449,,Left Foot,,,"[115.3, 17.8]",,Low Pass,,3.544009,,,Incomplete,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,97,Barcelona,217,"['1e79734a-e2b7-4185-ab47-73c0b471a4aa', 'a0cac73f-4e82-41a2-ad6a-9e42c2a128ab']",59,,,,,,,,,,,,,,,,Barcelona,217,00:04:59.198,Pass,True,114.3,14.4,115.3,17.8,11,1,11,1,0.046477,0.046477,0.0,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,2.424525,,,,,,,,,,,,,cd3ab0c8-d524-447f-9d3b-c6cecfe5edfd,2491,,"[120.0, 0.1]",69278,50,,,,2.9089177,,Right Foot,,,"[98.9, 5.1]",,Ground Pass,,21.684326,,,,,Lionel Andrés Messi Cuccittini,,,,,Corner,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,98,Barcelona,217,['ff7055e0-8d8d-4e8d-895a-7613a1e3a155'],20,,,,,,,,,,,,,,,,Barcelona,217,00:05:20.101,Pass,,120.0,0.1,98.9,5.1,11,0,9,0,0.037926,0.027563,-0.010363,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
