50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,,2.122178,,,,,,,,,,,,,42505933-64c7-4869-9bed-c870ecd29964,1707,,,"[9.1, 37.8]",69299,41,,,,,-1.0591959,,Right Foot,,,,"[26.0, 7.7]",,Ground Pass,,34.519848,,,,Eric-Sylvain Bilal Abidal,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,,Goalkeeper,69,Barcelona,217,['b1ef0790-a886-4fb6-b91a-c0795634fc4d'],17,,,,,,,,,,,,,,,,Barcelona,217,00:41:17.016,Pass,,9.1,37.8,26.0,7.7,0,3,2,0,0.009411,0.008449,-0.0009619999999999993,0.0,,,,,2024-09-07 18:28:41.239433,2010-11-29,2010/2011,Spain - La Liga,Barcelona vs Real Madrid
,,,,,,,,,,,,,,,,,,2.7375,,,,,,,,,,,,,c04c055a-2cd4-4609-9bdd-83d6e3fc3afe,1711,,,"[10.8, 8.1]",69299,41,,,,,-0.043230046,,Left Foot,,,,"[50.1, 6.4]",,High Pass,,39.33675,,,,David Villa Sánchez,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,,Left Back,69,Barcelona,217,['acf14cdf-d84b-4e2d-b75e-b01960665ac0'],23,,,,,,,,,,,,,,,,Barcelona,217,00:41:23.740,Pass,,10.8,8.1,50.1,6.4,0,0,4,0,0.006383,0.011263,0.004880000000000001,0.004880000000000001,,,,,2024-09-07 18:28:41.239433,2010-11-29,2010/2011,Spain - La Liga,Barcelona vs Real Madrid
,,,,,,,,,,,,,,,,,,1.246581,,,,,,,,,,,,,1f596420-92c2-46af-a713-d383e23f6dd8,1718,,,"[69.2, 50.2]",69299,41,,,,,-2.3650439,,Right Foot,,,,"[57.8, 39.0]",,Ground Pass,,15.981239,,,,Ricardo Alberto Silveira de Carvalho,,,,,,1,Regular Play,Sergio Ramos García,5201.0,,Right Back,70,Real Madrid,220,"['4e5782bf-a340-4c66-aea9-07492886872c', 'd0fe7e7b-cd91-4b60-9c8a-f12cc14fab2e']",31,,,,,,,,,,,,,,,,Real Madrid,220,00:41:31.345,Pass,True,69.2,50.2,57.8,39.0,6,4,5,3,0.016895,0.014846,-0.0020490000000000005,0.0,,,,,2024-09-07 18:28:41.239433,2010-11-29,2010/2011,Spain - La Liga,Barcelona vs Real Madrid
,,,,,,,,,,,,,,,,,,1.274267,,,,,,,,,,,,,285ca177-3439-4638-89e9-7049ebac3429,1721,,,"[59.5, 36.1]",69299,41,,,,,-1.1148409,,Right Foot,,,,"[72.3, 10.0]",,Ground Pass,,29.069744,,,,Marcelo Vieira da Silva Júnior,,,,,,1,Regular Play,Ricardo Alberto Silveira de Carvalho,10805.0,,Left Center Back,70,Real Madrid,220,['3d0d0613-150a-4b50-b500-f10b404d092f'],33,,,,,,,,,,,,,,,,Real Madrid,220,00:41:33.844,Pass,,59.5,36.1,72.3,10.0,5,3,7,0,0.014846,0.017451,0.0026050000000000014,0.0026050000000000014,,,,,2024-09-07 18:28:41.239433,2010-11-29,2010/2011,Spain - La Liga,Barcelona vs Real Madrid
,,,,,,,,,,,,,,,,,,1.083359,,,,,,,,,,,,,325a1d69-c0ac-4f8c-8680-9ac7f146051e,1724,,,"[73.2, 44.3]",69299,41,,,,,2.1565106,,Right Foot,,,,"[66.5, 54.4]",,Ground Pass,,12.120231,,,,Sergio Ramos García,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,,Left Back,70,Real Madrid,220,['394b2a53-aa4c-4d93-b355-0d9d3428c28c'],42,,,,,,,,,,,,,,,,Real Madrid,220,00:41:42.320,Pass,,73.2,44.3,66.5,54.4,7,4,6,5,0.019971,0.016856,-0.0031149999999999997,0.0,,,,,2024-09-07 18:28:41.239433,2010-11-29,2010/2011,Spain - La Liga,Barcelona vs Real Madrid
,,,,,,,,,,,,,,,,,,0.654556,,,,,,,,,,,,,13f9d49e-4500-4c7d-8673-bfff9b6ad575,1727,,,"[67.9, 55.2]",69299,41,,,,,1.2946993,,Right Foot,,,,"[74.7, 79.2]",,Ground Pass,,24.944738,,,,Cristiano Ronaldo dos Santos Aveiro,,,,,,1,Regular Play,Sergio Ramos García,5201.0,,Right Back,70,Real Madrid,220,['cf73efd7-7971-469f-9abc-dbb5a0d36d78'],45,,,,,,,,,,,,,,,,Real Madrid,220,00:41:45.577,Pass,,67.9,55.2,74.7,79.2,6,5,7,7,0.016856,0.017451,0.0005950000000000018,0.0005950000000000018,,,,,2024-09-07 18:28:41.239433,2010-11-29,2010/2011,Spain - La Liga,Barcelona vs Real Madrid
,,,,,,,,,,,,,,,,,,1.6629,,,,,,,,,,,,,d0c1b509-3023-4373-8f86-1d8052b6320d,1730,,,"[72.8, 76.4]",69299,41,,,,,-2.2388325,,Right Foot,,,,"[62.7, 63.6]",,Ground Pass,,16.304907,,,,Sergio Ramos García,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,,Right Wing,70,Real Madrid,220,['151dba1b-88b8-4f27-99a7-6556c62b51e0'],47,,,,,,,,,,,,,,,,Real Madrid,220,00:41:47.895,Pass,,72.8,76.4,62.7,63.6,7,7,6,6,0.017451,0.016118,-0.0013330000000000009,0.0,,,,,2024-09-07 18:28:41.239433,2010-11-29,2010/2011,Spain - La Liga,Barcelona vs Real Madrid
,,,,,,,,,,,,,,,,,,0.1217,,,,,,,,,,,,,b0a4cc34-2c61-4cd2-8e05-e0825aa438d3,1733,,,"[63.3, 64.3]",69299,41,,,,,-0.9652517,,Left Foot,,,,"[64.2, 63.0]",,Low Pass,,1.5811388,,Incomplete,,Xabier Alonso Olano,,,,,,1,Regular Play,Sergio Ramos García,5201.0,,Right Back,70,Real Madrid,220,"['43a1c17f-0a47-4f1c-b423-45b008c3eece', 'bc78f1e1-1fe4-475c-aee5-0d1372034cac']",49,,,,,,,,,,,,,,,,Real Madrid,220,00:41:49.558,Pass,,63.3,64.3,64.2,63.0,6,6,6,6,0.016118,0.016118,0.0,0.0,,,,,2024-09-07 18:28:41.239433,2010-11-29,2010/2011,Spain - La Liga,Barcelona vs Real Madrid
,,,,,,,,,,,,,,,,,,1.862867,,,,,,,,,,,,,0517cbf8-93f2-4aae-a5f0-f10fa803f704,1741,,,"[27.0, 77.7]",69299,42,,True,,,-1.4082503,,Right Foot,,,,"[36.2, 21.6]",,High Pass,,56.84936,,,,Marcelo Vieira da Silva Júnior,,True,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,,Right Center Back,70,Real Madrid,220,['3a679e1d-8b60-4665-b674-86a17bd8c580'],3,,,,,,,,,,,,,,,,Real Madrid,220,00:42:03.816,Pass,,27.0,77.7,36.2,21.6,2,7,3,2,0.008449,0.011105,0.0026560000000000004,0.0026560000000000004,,,,,2024-09-07 18:28:41.239433,2010-11-29,2010/2011,Spain - La Liga,Barcelona vs Real Madrid
,,,,,,,,,,,,,,,,,,0.957798,,,,,,,,,,,,,14866f64-1ffe-4272-a416-dbca720171e6,1743,,,"[41.0, 21.2]",69299,42,,,,,-0.66104317,,Left Foot,,,,"[51.8, 12.8]",,Ground Pass,,13.682105,,,,Ángel Fabián Di María Hernández,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,,Left Back,70,Real Madrid,220,['4728b9cc-482c-4083-814c-c9850618f5ff'],7,,,,,,,,,,,,,,,,Real Madrid,220,00:42:07.501,Pass,,41.0,21.2,51.8,12.8,3,2,4,1,0.011105,0.012147,0.0010419999999999995,0.0010419999999999995,,,,,2024-09-07 18:28:41.239433,2010-11-29,2010/2011,Spain - La Liga,Barcelona vs Real Madrid
,,,,,,,,,,,,,,,,,,0.695297,,,,,,,,,,,,,55cd5661-f160-458f-a43b-1214f2ae6f96,1746,,,"[51.8, 12.8]",69299,42,,,,,1.9546139,,Left Foot,,,,"[49.7, 18.0]",,Ground Pass,,5.60803,,,,Marcelo Vieira da Silva Júnior,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,,Left Wing,70,Real Madrid,220,['cfd5428e-9336-4eca-823f-b1686bbe8664'],9,,,,,,,,,,,,,,,,Real Madrid,220,00:42:09.184,Pass,,51.8,12.8,49.7,18.0,4,1,4,1,0.012147,0.012147,0.0,0.0,,,,,2024-09-07 18:28:41.239433,2010-11-29,2010/2011,Spain - La Liga,Barcelona vs Real Madrid
,,,,,,,,,,,,,,,,,,0.877873,,,,,,,,,,,,,b0e67bf1-89af-45f3-abcd-2576c7c09937,1749,,,"[49.7, 18.0]",69299,42,,,,,1.7561443,,Left Foot,,,,"[48.2, 26.0]",,Ground Pass,,8.13941,,,,Xabier Alonso Olano,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,,Left Back,70,Real Madrid,220,['781d609c-9be8-4688-82a6-6a84a39bbf9e'],11,,,,,,,,,,,,,,,,Real Madrid,220,00:42:11.612,Pass,,49.7,18.0,48.2,26.0,4,1,4,2,0.012147,0.012692,0.0005450000000000003,0.0005450000000000003,,,,,2024-09-07 18:28:41.239433,2010-11-29,2010/2011,Spain - La Liga,Barcelona vs Real Madrid
,,,,,,,,,,,,,,,,,,1.988947,,,,,,,,,,,,,95f45948-6f61-436d-8210-e677484a4293,1752,,,"[52.8, 29.8]",69299,42,,,,,-0.92463386,,Right Foot,,,,"[70.9, 5.8]",,High Pass,,30.060106,,,,Ángel Fabián Di María Hernández,,,,,,1,Regular Play,Xabier Alonso Olano,20133.0,,Left Defensive Midfield,70,Real Madrid,220,['e3ea53e9-527e-4358-8f64-30f608737df9'],15,,,,,,,,,,,,,,,,Real Madrid,220,00:42:15.788,Pass,,52.8,29.8,70.9,5.8,5,2,6,0,0.014291,0.014736,0.00044500000000000095,0.00044500000000000095,,,,,2024-09-07 18:28:41.239433,2010-11-29,2010/2011,Spain - La Liga,Barcelona vs Real Madrid
,,,,,,,,,,,,,,,,,,0.876154,,,,,,,,,,,,,a3e6ee40-39e3-4cf5-abbc-cc84b84f12d4,1755,,,"[85.4, 14.9]",69299,42,,,,,1.6661583,,Left Foot,,,,"[84.3, 26.4]",,Ground Pass,,11.552489,,,,Mesut Özil,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,,Left Wing,70,Real Madrid,220,['98f4b117-e5d4-41e3-b030-b2885218a615'],20,,,,,,,,,,,,,,,,Real Madrid,220,00:42:20.324,Pass,,85.4,14.9,84.3,26.4,8,1,8,2,0.024015,0.024122,0.00010699999999999946,0.00010699999999999946,,,,,2024-09-07 18:28:41.239433,2010-11-29,2010/2011,Spain - La Liga,Barcelona vs Real Madrid
,,,,,,,,,,,,,,,,,,1.498294,,,,,,,,,,,,,1151c796-9891-4db5-b2b9-c51cbaefa586,1758,,,"[85.6, 26.6]",69299,42,,,,,-0.7678561,,Right Foot,,,,"[100.1, 12.6]",,Ground Pass,,20.155643,,,,Cristiano Ronaldo dos Santos Aveiro,,,,,,1,Regular Play,Mesut Özil,3496.0,,Center Attacking Midfield,70,Real Madrid,220,['b24f68a4-1eda-4f76-b889-3a13e23a9163'],22,,,,,,,,,,,,,,,,Real Madrid,220,00:42:22.285,Pass,,85.6,26.6,100.1,12.6,8,2,9,1,0.024122,0.029533,0.005410999999999999,0.005410999999999999,,,,,2024-09-07 18:28:41.239433,2010-11-29,2010/2011,Spain - La Liga,Barcelona vs Real Madrid
,,,,,,,,,,,,,,,,,,0.3973,,,,,,,,,,,,,a08915f2-2cca-4985-bc35-3692ab40c553,1762,,,"[118.4, 22.6]",69299,42,,,,,1.9237868,,Left Foot,True,,,"[115.6, 30.2]",,Low Pass,,8.099382,,Incomplete,,Ángel Fabián Di María Hernández,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,,Right Wing,70,Real Madrid,220,"['09d54da2-f912-42cf-b6b5-2703c436401b', '4857a22e-008f-401b-ab7c-82b15ad5f5cc']",27,,,,,,,,,,,,,,,,Real Madrid,220,00:42:27.367,Pass,,118.4,22.6,115.6,30.2,11,2,11,2,0.064426,0.064426,0.0,0.0,,,,,2024-09-07 18:28:41.239433,2010-11-29,2010/2011,Spain - La Liga,Barcelona vs Real Madrid
,,,,,,,,,,,,,,,,,,1.5318,,,,,,,,,,,,,cd7fa9f5-d6ee-446c-a73d-851552d8ad4c,1765,,,"[120.0, 1.0]",69299,42,,,,,1.8699026,,Left Foot,,,,"[109.3, 35.7]",,High Pass,,36.312256,,Incomplete,True,Sami Khedira,,,Outswinging,,Corner,1,From Corner,Mesut Özil,3496.0,,Center Attacking Midfield,71,Real Madrid,220,"['40fa9d8b-4ea0-4e65-ae41-7ba8cf77f5f8', 'e1e6d209-3081-419a-944b-2be848f755f6']",51,,,,,,,,,,,,,,,,Real Madrid,220,00:42:51.012,Pass,,120.0,1.0,109.3,35.7,11,0,10,3,0.037926,0.108051,0.07012499999999999,0.07012499999999999,,,,,2024-09-07 18:28:41.239433,2010-11-29,2010/2011,Spain - La Liga,Barcelona vs Real Madrid
,,,,,,,,,,,,,,,,,,1.93,,,,,,,,,,,,,e8a9ca7d-4321-4f9a-86dd-eb6891b9760a,1769,,,"[29.5, 36.3]",69299,42,,,,True,1.2793396,,,,,,"[33.1, 48.3]",,High Pass,,12.528368,,,,Pedro Eliezer Rodríguez Ledesma,,,,,Recovery,1,Regular Play,David Villa Sánchez,12737.0,,Left Wing,72,Barcelona,217,"['b8b96f2b-17eb-4c26-b9ad-37f4eff978cf', 'dc8eef47-fd06-41ea-ae91-979335ab7e02']",54,,,,,,,,,,,,,,,,Barcelona,217,00:42:54.504,Pass,True,29.5,36.3,33.1,48.3,2,3,3,4,0.010165,0.011324,0.0011590000000000003,0.0011590000000000003,,,,,2024-09-07 18:28:41.239433,2010-11-29,2010/2011,Spain - La Liga,Barcelona vs Real Madrid
,,,,,,,,,,,,,,,,,,1.3212,,,,,,,,,,,,,9bd0f63c-b885-454d-8c50-643f1056efc5,1771,,,"[33.1, 48.3]",69299,42,,,,,0.45163617,,Head,,,,"[46.5, 54.8]",,Low Pass,,14.893287,,Incomplete,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,,Right Wing,72,Barcelona,217,"['0dd2cf2f-848d-4b3f-83f4-d3c347058b02', 'cb69ca57-c3cf-4187-af1e-279c2fa103f9']",56,,,,,,,,,,,,,,,,Barcelona,217,00:42:56.437,Pass,,33.1,48.3,46.5,54.8,3,4,4,5,0.011324,0.012692,0.0013679999999999994,0.0013679999999999994,,,,,2024-09-07 18:28:41.239433,2010-11-29,2010/2011,Spain - La Liga,Barcelona vs Real Madrid
,,,,,,,,,,,,,,,,,,1.687974,,,,,,,,,,,,,0dd2cf2f-848d-4b3f-83f4-d3c347058b02,1773,,,"[74.5, 26.2]",69299,42,,,,,-0.87887496,,Right Foot,,,,"[91.9, 5.2]",,High Pass,,27.271963,,Pass Offside,,Mesut Özil,,,,,Recovery,1,Regular Play,Xabier Alonso Olano,20133.0,,Left Defensive Midfield,72,Barcelona,217,"['83e5251c-9b76-4892-9c07-272cf4800565', '9bd0f63c-b885-454d-8c50-643f1056efc5']",57,,,,,,,,,,,,,,,,Real Madrid,220,00:42:57.758,Pass,,74.5,26.2,91.9,5.2,7,2,9,0,0.019351,0.027563,0.008212,0.008212,,,,,2024-09-07 18:28:41.239433,2010-11-29,2010/2011,Spain - La Liga,Barcelona vs Real Madrid
,,,,,,,,,,,,,,,,,,0.976869,,,,,,,,,,,,,6e434975-4fcd-4a59-b595-5a5c637af5f5,1775,,,"[20.3, 55.0]",69299,43,,True,,,0.02803004,,Right Foot,,,,"[41.7, 55.6]",,Ground Pass,,21.40841,,,,Lionel Andrés Messi Cuccittini,,,,,Free Kick,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,,Right Center Back,73,Barcelona,217,['dd5a76ac-b09a-4243-8254-b805b8c050ec'],8,,,,,,,,,,,,,,,,Barcelona,217,00:43:08.506,Pass,,20.3,55.0,41.7,55.6,1,5,3,5,0.009777,0.011105,0.001328000000000001,0.001328000000000001,,,,,2024-09-07 18:28:41.239433,2010-11-29,2010/2011,Spain - La Liga,Barcelona vs Real Madrid
,,,,,,,,,,,,,,,,,,4.0243,,,,,,,,,,,,,2e2b5182-d314-4a21-8759-ec0cba87e97d,1777,,,"[51.2, 48.9]",69299,43,,,,,-0.2912827,,Left Foot,,,,"[103.9, 33.1]",,High Pass,,55.017544,,Incomplete,,David Villa Sánchez,,,Through Ball,True,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,,Center Forward,73,Barcelona,217,"['d85ff8a3-0cba-4fcc-bbe0-6dbb9e78933a', 'f3893a06-76e4-4f00-a113-30c61b91daba']",12,,,,,,,,,,,,,,,,Barcelona,217,00:43:12.698,Pass,,51.2,48.9,103.9,33.1,4,4,10,3,0.012626,0.108051,0.095425,0.095425,,,,,2024-09-07 18:28:41.239433,2010-11-29,2010/2011,Spain - La Liga,Barcelona vs Real Madrid
,,,,,,,,,,,,,,,,,,1.112444,,,,,,,,,,,,,d158d9b9-45ef-4b8a-98ac-220caac9092e,1780,,,"[14.8, 54.8]",69299,43,,True,,,0.5498532,,Keeper Arm,,,,"[30.3, 64.3]",,Low Pass,,18.179659,,,,Sergio Ramos García,,,,,,1,Regular Play,Iker Casillas Fernández,11179.0,,Goalkeeper,74,Real Madrid,220,['1e1b31b4-6628-49c0-bec6-f99db6a24696'],18,,,,,,,,,,,,,,,,Real Madrid,220,00:43:18.972,Pass,,14.8,54.8,30.3,64.3,1,5,2,6,0.009777,0.009424,-0.00035299999999999915,0.0,,,0.007943118,0.007943118,2024-09-07 18:28:41.239433,2010-11-29,2010/2011,Spain - La Liga,Barcelona vs Real Madrid
,,,,,,,,,,,,,,,,,,2.274968,,,,,,,,,,,,,c84a0989-94a0-4bc6-9589-7651afaf6034,1782,,,"[31.4, 64.0]",69299,43,,True,,,-1.2476313,,Right Foot,,,,"[38.5, 42.8]",,Ground Pass,,22.357325,,,,Xabier Alonso Olano,,,,,,1,Regular Play,Sergio Ramos García,5201.0,,Right Back,74,Real Madrid,220,['1bb8a249-342a-42fc-ba11-3cbce53ddd2d'],20,,,,,,,,,,,,,,,,Real Madrid,220,00:43:20.668,Pass,,31.4,64.0,38.5,42.8,2,6,3,4,0.009424,0.011324,0.0019000000000000006,0.0019000000000000006,,,0.007943118,0.007943118,2024-09-07 18:28:41.239433,2010-11-29,2010/2011,Spain - La Liga,Barcelona vs Real Madrid
,,,,,,,,,,,,,,,,,,1.668397,,,,,,,,,,,,,1e9b430e-c16f-4548-8331-517f21a5a615,1785,,,"[44.0, 39.0]",69299,43,,,,,-1.2572498,,Right Foot,,,,"[54.7, 6.0]",,Ground Pass,,34.691353,,,,Marcelo Vieira da Silva Júnior,,,,,,1,Regular Play,Xabier Alonso Olano,20133.0,,Left Defensive Midfield,74,Real Madrid,220,['3d8c7e7f-54fb-46ac-a9b0-e5139ac2743f'],25,,,,,,,,,,,,,,,,Real Madrid,220,00:43:25.372,Pass,,44.0,39.0,54.7,6.0,4,3,5,0,0.012626,0.012483,-0.00014300000000000077,0.0,,,0.007943118,0.007943118,2024-09-07 18:28:41.239433,2010-11-29,2010/2011,Spain - La Liga,Barcelona vs Real Madrid
,,,,,,,,,,,,,,,,,,0.80305,,,,,,,,,,,,,8d3b7e23-9f4c-40d2-ad69-b3957b7a9b50,1788,,,"[56.6, 4.6]",69299,43,,,,,-0.13742615,,Left Foot,,,,"[66.0, 3.3]",,Ground Pass,,9.489468,,,,Ángel Fabián Di María Hernández,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,,Left Back,74,Real Madrid,220,['df3c1816-6b46-4327-9802-c234534173bc'],28,,,,,,,,,,,,,,,,Real Madrid,220,00:43:28.406,Pass,,56.6,4.6,66.0,3.3,5,0,6,0,0.012483,0.014736,0.0022530000000000015,0.0022530000000000015,,,0.007943118,0.007943118,2024-09-07 18:28:41.239433,2010-11-29,2010/2011,Spain - La Liga,Barcelona vs Real Madrid
,,,,,,,,,,,,,,,,,,1.4501,,,,,,,,,,,,,0697ad4b-e51a-4dd3-be73-97fed4d60aaa,1792,,,"[63.3, 4.8]",69299,43,,,,,2.4408624,,Left Foot,,,,"[48.6, 17.2]",,Ground Pass,,19.231485,,,,Ricardo Alberto Silveira de Carvalho,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,,Left Wing,74,Real Madrid,220,"['756dbefc-a1fc-486f-9290-7d854274b2cd', 'a7eed9b1-4cc0-4bb7-8d13-ad9b4f989d2d']",30,,,,,,,,,,,,,,,,Real Madrid,220,00:43:30.037,Pass,True,63.3,4.8,48.6,17.2,6,0,4,1,0.014736,0.012147,-0.002589000000000001,0.0,,,0.007943118,0.007943118,2024-09-07 18:28:41.239433,2010-11-29,2010/2011,Spain - La Liga,Barcelona vs Real Madrid
,,,,,,,,,,,,,,,,,,0.8356,,,,,,,,,,,,,8576f303-5524-49da-8b5a-d4b84f533059,1795,,,"[50.1, 17.2]",69299,43,,,,,-1.418753,,Right Foot,,,,"[52.0, 4.8]",,Ground Pass,,12.54472,,,,Ángel Fabián Di María Hernández,,,,,,1,Regular Play,Ricardo Alberto Silveira de Carvalho,10805.0,,Left Center Back,74,Real Madrid,220,['baaa892d-c848-4bde-bfea-d45b4d8cfb07'],31,,,,,,,,,,,,,,,,Real Madrid,220,00:43:31.487,Pass,,50.1,17.2,52.0,4.8,4,1,4,0,0.012147,0.011263,-0.0008839999999999994,0.0,,,0.007943118,0.007943118,2024-09-07 18:28:41.239433,2010-11-29,2010/2011,Spain - La Liga,Barcelona vs Real Madrid
,,,,,,,,,,,,,,,,,,0.833726,,,,,,,,,,,,,092a2229-69b5-49cd-8d47-2c6fc854d129,1803,,,"[47.0, 51.6]",69299,43,,,,,0.41822433,,Right Foot,,,,"[56.0, 55.6]",,Ground Pass,,9.848858,,,,Sergio Busquets i Burgos,,,,,Recovery,1,Regular Play,Carles Puyol i Saforcada,20125.0,,Left Center Back,74,Real Madrid,220,['13dacfd4-9304-4a89-8963-b169b71280d5'],38,,,,,,,,,,,,,,,,Barcelona,217,00:43:38.543,Pass,,47.0,51.6,56.0,55.6,4,5,5,5,0.012692,0.014291,0.0015989999999999997,0.0015989999999999997,,,0.007943118,0.007943118,2024-09-07 18:28:41.239433,2010-11-29,2010/2011,Spain - La Liga,Barcelona vs Real Madrid
,,,,,,,,,,,,,,,,,,1.049691,,,,,,,,,,,,,1e68733e-ce52-4708-9a47-f0962ad0cd89,1811,,,"[81.1, 46.6]",69299,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,,Right Wing,74,Real Madrid,220,['75f27eb1-c183-4fd2-9da9-39f34e46cb30'],46,,Right Foot,"[115.6, 39.9, 0.2]",,"[{'location': [66.3, 47.5], 'player': {'id': 5566, 'name': 'Sami Khedira'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [69.3, 22.6], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [81.4, 30.3], 'player': {'id': 3496, 'name': 'Mesut Özil'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [89.1, 34.2], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [86.1, 29.9], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [80.8, 22.6], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [86.9, 57.9], 'player': {'id': 19677, 'name': 'Karim Benzema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [87.0, 51.8], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [87.0, 45.8], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [81.2, 43.3], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [115.6, 39.9], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [70.8, 34.0], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",,,,Saved,0.007943118,Normal,Open Play,,,,Real Madrid,220,00:43:46.432,Shot,,81.1,46.6,,,8,4,0,0,0.023851,0.006383,-0.017468,0.0,,0.007943118,0.007943118,,2024-09-07 18:28:41.239433,2010-11-29,2010/2011,Spain - La Liga,Barcelona vs Real Madrid
,,,,,,,,,,,,,,,,,,1.896317,,,,,,,,,,,,,cfa780f2-2cf1-403b-b66d-ff2b6036060c,1813,,,"[10.0, 33.1]",69299,43,,True,,,1.120135,,Keeper Arm,,,,"[20.5, 54.8]",,Ground Pass,,24.106846,,,,Gerard Piqué Bernabéu,,,,,,1,From Keeper,Víctor Valdés Arribas,20176.0,,Goalkeeper,76,Barcelona,217,['b2659067-167e-40fd-99d1-11bd68d15450'],52,,,,,,,,,,,,,,,,Barcelona,217,00:43:52.008,Pass,,10.0,33.1,20.5,54.8,0,3,1,5,0.009411,0.009777,0.000366,0.000366,,,,,2024-09-07 18:28:41.239433,2010-11-29,2010/2011,Spain - La Liga,Barcelona vs Real Madrid
