bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,1.940613,,,,,,,,,,,,,129fd31d-9fd7-4c5d-b031-ab38a4b1d4d0,1424,,"[76.7, 36.7]",69248,31,,,,,-0.90625334,,Left Foot,,,,"[93.7, 15.0]",,Ground Pass,,27.566103,,,,Andrés Iniesta Luján,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,64,Barcelona,217,['1c3ef932-eb07-4ae0-b837-a39a3f4f5232'],40,,,,,,,,,,,,,,,Barcelona,217,00:31:40.626,Pass,,76.7,36.7,93.7,15.0,7,3,9,1,0.019971,0.029533,0.009562000000000001,0.009562000000000001,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.692557,,,,,,,,,,,,,5c4acf1e-574b-4138-b68b-557be6f1738e,1428,,"[94.4, 14.6]",69248,31,,,,,-0.75861883,,Right Foot,,,,"[105.9, 3.7]",,Ground Pass,,15.844873,,,,Maxwell Scherrer Cabelino Andrade,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,64,Barcelona,217,"['a04b9f68-d52f-4c17-bf23-dd0fde6be425', 'ba8f1cb8-e0dc-4185-b0df-3db2b9d4969e']",44,,,,,,,,,,,,,,,Barcelona,217,00:31:44.857,Pass,True,94.4,14.6,105.9,3.7,9,1,10,0,0.029533,0.034851,0.005318,0.005318,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.517125,,,,,,,,,,,,,97f4d525-8750-4f26-8dc0-809412131ae0,1431,,"[105.9, 3.7]",69248,31,,,,,2.7725236,,Left Foot,,,,"[84.7, 11.9]",,Ground Pass,,22.730597,,,,Andrés Iniesta Luján,,,,,,1,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,64,Barcelona,217,['028aa7f9-a439-4796-911a-c93c22306904'],46,,,,,,,,,,,,,,,Barcelona,217,00:31:46.886,Pass,,105.9,3.7,84.7,11.9,10,0,8,1,0.034851,0.024015,-0.010835999999999998,0.0,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,0.937968,,,,,,,,,,,,,1487c488-d543-4816-b99c-39fe78a84514,1435,,"[85.7, 11.0]",69248,31,,,,,2.0439224,,Right Foot,,,,"[77.1, 27.8]",,Ground Pass,,18.873262,,,,Javier Alejandro Mascherano,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,64,Barcelona,217,"['6cd6ac7a-6aad-439e-bb98-8da515f043dd', '8dc2fa73-fd01-4559-8be6-136eebe830fd']",49,,,,,,,,,,,,,,,Barcelona,217,00:31:49.583,Pass,True,85.7,11.0,77.1,27.8,8,1,7,2,0.024015,0.019351,-0.0046640000000000015,0.0,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.676318,,,,,,,,,,,,,219162c9-3d82-4675-b22c-003c23b54235,1438,,"[77.1, 28.3]",69248,31,,,,,1.5474672,,Right Foot,,,,"[77.8, 58.3]",,Ground Pass,,30.008165,,,,Gerard Piqué Bernabéu,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,64,Barcelona,217,['634867cc-eba2-46f0-8d48-d086cf7ccb45'],51,,,,,,,,,,,,,,,Barcelona,217,00:31:51.655,Pass,,77.1,28.3,77.8,58.3,7,2,7,5,0.019351,0.019351,0.0,0.0,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.463083,,,,,,,,,,,,,d404dbae-cdf0-41c1-9033-e61f5cd05633,1441,,"[79.0, 55.4]",69248,31,,,,,-1.6492864,,Right Foot,,,,"[76.9, 28.7]",,Ground Pass,,26.782457,,,,Gabriel Alejandro Milito,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,64,Barcelona,217,['76bb5b51-8057-4f2e-8d17-781e238366de'],57,,,,,,,,,,,,,,,Barcelona,217,00:31:57.530,Pass,,79.0,55.4,76.9,28.7,7,5,7,2,0.019351,0.019351,0.0,0.0,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.569582,,,,,,,,,,,,,26d13884-a562-4b4a-a610-40cebd83395c,1444,,"[79.0, 26.8]",69248,32,,,,,-0.86253947,,Left Foot,,,,"[98.1, 4.5]",,Ground Pass,,29.36154,,,,Maxwell Scherrer Cabelino Andrade,,,,,,1,From Goal Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,64,Barcelona,217,['62fd0e79-ec24-4590-8c8c-0d4caa2d334d'],0,,,,,,,,,,,,,,,Barcelona,217,00:32:00.343,Pass,,79.0,26.8,98.1,4.5,7,2,9,0,0.019351,0.027563,0.008212,0.008212,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.184238,,,,,,,,,,,,,2292f4b6-548e-48be-877d-cfe4c0a23d6c,1447,,"[98.8, 4.1]",69248,32,,,,,2.6824496,,Left Foot,,,,"[89.9, 8.5]",,Ground Pass,,9.928243,,,,Andrés Iniesta Luján,,,,,,1,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,64,Barcelona,217,['d9fe8296-8848-4863-9c2c-54c0bf8ab178'],1,,,,,,,,,,,,,,,Barcelona,217,00:32:01.953,Pass,,98.8,4.1,89.9,8.5,9,0,8,0,0.027563,0.021221,-0.006342,0.0,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.560312,,,,,,,,,,,,,0356c6d0-f194-4ca9-acf0-0f9c46f8151c,1450,,"[89.9, 8.5]",69248,32,,,,,2.0736396,,Right Foot,,,,"[76.7, 32.5]",,Ground Pass,,27.390509,,,,Javier Alejandro Mascherano,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,64,Barcelona,217,['8758b17c-4f63-42bd-a078-ccc0f8398da9'],4,,,,,,,,,,,,,,,Barcelona,217,00:32:04.858,Pass,,89.9,8.5,76.7,32.5,8,0,7,3,0.021221,0.019971,-0.0012500000000000011,0.0,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.99298,,,,,,,,,,,,,cfad2dfb-7add-4dee-b359-e24deb35e32d,1454,,"[70.5, 30.2]",69248,32,,,,,1.328405,,Right Foot,,,,"[75.0, 48.4]",,Ground Pass,,18.748066,,,,Xavier Hernández Creus,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,64,Barcelona,217,['300ab549-27d9-402f-a440-bf0c5abbcaf1'],10,,,,,,,,,,,,,,,Barcelona,217,00:32:10.947,Pass,,70.5,30.2,75.0,48.4,6,3,7,4,0.016895,0.019971,0.003075999999999999,0.003075999999999999,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.374753,,,,,,,,,,,,,506493f5-a552-4878-b7f7-39eaec23bd13,1458,,"[83.6, 43.8]",69248,32,,,,,-1.5375983,,Right Foot,,,,"[84.5, 16.7]",,Ground Pass,,27.11494,,,,Andrés Iniesta Luján,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,64,Barcelona,217,"['1c86473d-3153-4e59-96c6-0c79cbc5cc46', '87f9ff00-f97c-4edd-a276-421301da280d']",15,,,,,,,,,,,,,,,Barcelona,217,00:32:15.095,Pass,True,83.6,43.8,84.5,16.7,8,4,8,1,0.023851,0.024015,0.00016400000000000095,0.00016400000000000095,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,0.908378,,,,,,,,,,,,,14749cd8-dcb9-4d2f-ba0e-70ca8f052c4a,1462,,"[84.5, 34.6]",69248,32,,,,,1.2713544,,Right Foot,,,,"[89.1, 49.5]",,Ground Pass,,15.593909,,Incomplete,,Lionel Andrés Messi Cuccittini,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,64,Barcelona,217,"['bb54641d-02bf-4881-a200-9cf436b6e30b', 'bbdec2bf-7d6a-466c-a72c-dc1ecba6b963', 'f379ff44-70cd-42b5-9a60-3110209c83da']",20,,,,,,,,,,,,,,,Barcelona,217,00:32:20.445,Pass,True,84.5,34.6,89.1,49.5,8,3,8,4,0.023851,0.023851,0.0,0.0,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,2.04093,,,,,,,,,,,,,e8e7eefa-68c2-4dc2-b3ef-4b074b975a78,1467,,"[68.9, 25.9]",69248,32,,,,,-0.7194348,,Left Foot,,,,"[92.3, 5.4]",,Ground Pass,,31.109644,,,,Maxwell Scherrer Cabelino Andrade,,,,,,1,From Goal Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,64,Barcelona,217,['2cd7a6ce-234e-420a-940b-e52f3ab7192a'],25,,,,,,,,,,,,,,,Barcelona,217,00:32:25.005,Pass,,68.9,25.9,92.3,5.4,6,2,9,0,0.016856,0.027563,0.010707000000000001,0.010707000000000001,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.614511,,,,,,,,,,,,,8f7f544d-140c-43fe-bc99-9ffe4c077c59,1470,,"[92.7, 5.8]",69248,32,,,,,2.530377,,Left Foot,,,,"[79.0, 15.4]",,Ground Pass,,16.728718,,,,Gabriel Alejandro Milito,,,,,,1,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,64,Barcelona,217,['466cc293-41a5-4bcc-9db0-5c76b091c7c5'],28,,,,,,,,,,,,,,,Barcelona,217,00:32:28.194,Pass,,92.7,5.8,79.0,15.4,9,0,7,1,0.027563,0.018703,-0.00886,0.0,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.774011,,,,,,,,,,,,,445f557e-bdcd-46da-87fc-227f5cdd9e1d,1473,,"[81.3, 15.9]",69248,32,,,,,1.9083394,,Left Foot,,,,"[68.7, 51.8]",,High Pass,,38.046944,,,,Gerard Piqué Bernabéu,,,,,,1,From Goal Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,64,Barcelona,217,['a9283f19-1bf6-458d-9620-b277b7d07289'],31,,,,,,,,,,,,,,,Barcelona,217,00:32:31.461,Pass,,81.3,15.9,68.7,51.8,8,1,6,5,0.024015,0.016856,-0.007159000000000002,0.0,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,2.372331,,,,,,,,,,,,,fe4b51d6-f6c2-41f3-8654-7dbfd219341c,1476,,"[84.8, 47.6]",69248,32,,,,,-1.0616833,,Right Foot,,,,"[108.3, 5.5]",,High Pass,,48.21473,,,,Maxwell Scherrer Cabelino Andrade,,True,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,64,Barcelona,217,['9634d1ce-0170-425a-bc39-8a9ef3f657b1'],39,,,,,,,,,,,,,,,Barcelona,217,00:32:39.031,Pass,,84.8,47.6,108.3,5.5,8,4,10,0,0.023851,0.034851,0.011,0.011,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,2.054676,,,,,,,,,,,,,a4f35fc8-4fd2-4eef-abfa-9138bd6187c7,1482,,"[113.9, 0.1]",69248,32,,,,,2.1435134,,,,,,"[102.1, 18.4]",,High Pass,,21.774527,,,,David Villa Sánchez,,,,,Throw-in,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,65,Barcelona,217,['d63a6ca0-d668-48fb-9873-30b203b25484'],47,,,,,,,,,,,,,,,Barcelona,217,00:32:47.310,Pass,,113.9,0.1,102.1,18.4,11,0,10,1,0.037926,0.04067,0.0027439999999999964,0.0027439999999999964,,,0.014061458,0.014061458,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,0.740967,,,,,,,,,,,,,96c86521-2eff-423d-b87f-426e8d7f10e1,1485,,"[101.1, 16.7]",69248,32,,,,,-0.22923194,699be95d-6afb-445e-be70-62dd26f5a441,Left Foot,,,,"[110.1, 14.6]",,Ground Pass,,9.241753,,,,Andrés Iniesta Luján,True,,,,,1,From Throw In,David Villa Sánchez,12737.0,Left Wing,65,Barcelona,217,['2cc2d65b-9dc3-4b43-ab11-1705b58b803c'],49,,,,,,,,,,,,,,,Barcelona,217,00:32:49.445,Pass,,101.1,16.7,110.1,14.6,10,1,11,1,0.04067,0.046477,0.005807,0.005807,0.014061458,,0.014061458,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,0.751219,,,,,,,,,,,,,699be95d-6afb-445e-be70-62dd26f5a441,1491,,"[110.7, 23.5]",69248,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,65,Barcelona,217,['c177fc66-128c-45a9-b27a-74dc61f19e4a'],52,Right Foot,"[117.0, 36.7, 0.5]",,"[{'location': [111.5, 49.4], 'player': {'id': 4891, 'name': 'Ibrahim Afellay'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.1, 42.1], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.6, 36.3], 'player': {'id': 6610, 'name': 'Iván Cuéllar Sacristán'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.3, 23.5], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.7, 15.5], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [112.5, 22.1], 'player': {'id': 26244, 'name': 'Rafael Sastre Reus'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.1, 29.7], 'player': {'id': 26638, 'name': 'Alberto Botía Rabasco'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.5, 40.3], 'player': {'id': 26661, 'name': 'Iván Hernández Soto'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.6, 48.0], 'player': {'id': 6705, 'name': 'José Ángel Valdés Díaz'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.7, 31.9], 'player': {'id': 26703, 'name': 'André de Castro Pereira'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.5, 11.8], 'player': {'id': 26702, 'name': 'Ignacio Javier Gómez Novo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [100.5, 40.0], 'player': {'id': 26252, 'name': 'Diego Castro Giménez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.8, 23.5], 'player': {'id': 23991, 'name': 'Miguel Ángel De las Cuevas Barberá'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.3, 23.7], 'player': {'id': 18925, 'name': 'Ignacio Cases Mora'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",96c86521-2eff-423d-b87f-426e8d7f10e1,,,Saved,0.014061458,Normal,Open Play,,,,Barcelona,217,00:32:52.234,Shot,,110.7,23.5,,,11,2,0,0,0.064426,0.006383,-0.058043,0.0,,0.014061458,0.014061458,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,4.545022,,,,,,,,,,,,,7fd128e7-8c7a-4133-ac92-aef483df3486,1494,,"[41.9, 32.5]",69248,32,,,,,-0.67020786,,Head,,,,"[55.4, 21.8]",,Low Pass,,17.226143,,Incomplete,,,,,,,Recovery,1,From Throw In,David Barral Torres,26248.0,Center Forward,65,Barcelona,217,['dc727803-3892-4715-9c4a-246e47df58b8'],56,,,,,,,,,,,,,,,Sporting Gijón,1041,00:32:56.211,Pass,,41.9,32.5,55.4,21.8,4,3,5,2,0.012626,0.014291,0.0016649999999999998,0.0016649999999999998,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,2.613245,,,,,,,,,,,,,dc727803-3892-4715-9c4a-246e47df58b8,1495,,"[64.7, 58.3]",69248,33,,,,,-1.386387,,Right Foot,,,,"[68.3, 39.0]",,Ground Pass,,19.632881,,,,Xavier Hernández Creus,,,,,Recovery,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,65,Barcelona,217,"['66c980f3-c6af-4a85-8f4c-773c39b023d1', '7fd128e7-8c7a-4133-ac92-aef483df3486']",0,,,,,,,,,,,,,,,Barcelona,217,00:33:00.756,Pass,,64.7,58.3,68.3,39.0,6,5,6,3,0.016856,0.016895,3.900000000000084e-05,3.900000000000084e-05,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,2.255506,,,,,,,,,,,,,c62fa955-b4b9-41d0-affc-6198a3b9f472,1498,,"[68.9, 37.9]",69248,33,,,,,1.5623219,,Right Foot,,,,"[69.1, 61.5]",,Ground Pass,,23.600847,,,,Gerard Piqué Bernabéu,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,65,Barcelona,217,['a2d87182-b4d9-41f1-8850-7542bd115f13'],6,,,,,,,,,,,,,,,Barcelona,217,00:33:06.149,Pass,,68.9,37.9,69.1,61.5,6,3,6,6,0.016895,0.016118,-0.0007769999999999999,0.0,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,3.242541,,,,,,,,,,,,,7ae4a5e7-e93c-4605-86f0-87c28d9bf329,1501,,"[76.9, 57.9]",69248,33,,,,,-1.3177499,,Right Foot,,,,"[91.2, 2.6]",,High Pass,,57.119,,,,Maxwell Scherrer Cabelino Andrade,,True,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,65,Barcelona,217,['730a0ed6-ff45-4f7d-83a6-937b6bb69e88'],9,,,,,,,,,,,,,,,Barcelona,217,00:33:09.973,Pass,,76.9,57.9,91.2,2.6,7,5,9,0,0.019351,0.027563,0.008212,0.008212,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.018572,,,,,,,,,,,,,c4573e13-bdaa-4b8a-8b6e-979d377cd3dd,1504,,"[91.2, 2.6]",69248,33,,,,,1.973451,,Left Foot,,,,"[84.3, 18.8]",,Ground Pass,,17.608236,,,,Andrés Iniesta Luján,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,65,Barcelona,217,['17776902-0033-4346-a2d4-76b2a2920279'],14,,,,,,,,,,,,,,,Barcelona,217,00:33:14.400,Pass,,91.2,2.6,84.3,18.8,9,0,8,1,0.027563,0.024015,-0.003547999999999999,0.0,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.853997,,,,,,,,,,,,,e4afeaef-dba0-4968-8d26-78210df3a2aa,1507,,"[84.9, 23.0]",69248,33,,,,,1.885338,,Right Foot,,,,"[75.4, 52.2]",,Ground Pass,,30.706514,,,,Gerard Piqué Bernabéu,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,65,Barcelona,217,['108e5080-c6bd-43f7-9bc9-f7b762900b3a'],18,,,,,,,,,,,,,,,Barcelona,217,00:33:18.228,Pass,,84.9,23.0,75.4,52.2,8,2,7,5,0.024122,0.019351,-0.004771000000000001,0.0,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.229651,,,,,,,,,,,,,e3a4f769-6e2c-4fe2-b4f5-3fe123aa9361,1510,,"[89.7, 56.8]",69248,33,,,,,0.9791966,,Right Foot,,,,"[102.6, 76.0]",,Ground Pass,,23.131147,,,,Daniel Alves da Silva,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,65,Barcelona,217,['05407abb-968f-4980-bbb2-eee2ab4f159b'],23,,,,,,,,,,,,,,,Barcelona,217,00:33:23.633,Pass,,89.7,56.8,102.6,76.0,8,5,10,7,0.024122,0.034851,0.010728999999999999,0.010728999999999999,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.065915,,,,,,,,,,,,,573e8875-995c-4978-9ec2-73101f124913,1513,,"[102.6, 76.0]",69248,33,,,,,-2.891614,,Right Foot,,,,"[88.5, 72.4]",,Ground Pass,,14.55232,,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,65,Barcelona,217,['d791a818-8048-4af7-8707-589d4501aaed'],26,,,,,,,,,,,,,,,Barcelona,217,00:33:26.028,Pass,,102.6,76.0,88.5,72.4,10,7,8,7,0.034851,0.021221,-0.01363,0.0,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,0.656832,,,,,,,,,,,,,7ceeccbe-8af0-482a-a7ba-fbbf7cc7982c,1517,,"[89.7, 70.1]",69248,33,,,,,-1.3337289,,Left Foot,,,,"[93.3, 55.2]",,Ground Pass,,15.328732,,,,Ibrahim Afellay,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,65,Barcelona,217,"['53cea86a-bdc0-47ca-9946-4f65c2cb7668', 'be01babc-9047-46f0-97bc-41ca72b24394']",28,,,,,,,,,,,,,,,Barcelona,217,00:33:28.019,Pass,True,89.7,70.1,93.3,55.2,8,7,9,5,0.021221,0.028552,0.007331000000000001,0.007331000000000001,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.723328,,,,,,,,,,,,,ed76f988-8818-447f-a3ce-71356fd51150,1521,,"[91.8, 54.7]",69248,33,,,,,-1.8821666,,Left Foot,,,,"[86.2, 37.3]",,Ground Pass,,18.27895,,,,Gerard Piqué Bernabéu,,,,,,1,From Throw In,Ibrahim Afellay,4891.0,Right Wing,65,Barcelona,217,['be477ee3-747a-421f-8faa-70b3d2ec1ef4'],30,,,,,,,,,,,,,,,Barcelona,217,00:33:30.758,Pass,,91.8,54.7,86.2,37.3,9,5,8,3,0.028552,0.023851,-0.004701,0.0,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,2.094779,,,,,,,,,,,,,adf1d8fd-6366-458c-9a56-0254b0627f18,1524,,"[86.2, 37.3]",69248,33,,,,,-0.8618041,,Right Foot,,,,"[105.5, 14.8]",,Low Pass,,29.643549,,,,Maxwell Scherrer Cabelino Andrade,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,65,Barcelona,217,['946d42ae-1c66-4cf1-8f98-502cc28be8b2'],32,,,,,,,,,,,,,,,Barcelona,217,00:33:32.521,Pass,,86.2,37.3,105.5,14.8,8,3,10,1,0.023851,0.04067,0.016818999999999997,0.016818999999999997,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,5.97186,,,,,,,,,,,,,f689bd56-b541-4de8-84bd-8913db3baf1a,1531,,"[12.7, 66.3]",69248,33,,,,,0.14338294,,Right Foot,,,,"[59.8, 73.1]",,Ground Pass,,47.58834,,Incomplete,,,,,,,,1,From Throw In,Ignacio Javier Gómez Novo,26702.0,Center Attacking Midfield,65,Barcelona,217,['e0661110-d238-4f8c-ac8d-8c690269883d'],40,,,,,,,,,,,,,,,Sporting Gijón,1041,00:33:40.515,Pass,,12.7,66.3,59.8,73.1,1,6,5,7,0.008786,0.012483,0.003696999999999999,0.003696999999999999,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,0.868948,,,,,,,,,,,,,fcda6aee-e20b-4dbf-9816-bf49c067d457,1534,,"[64.3, 11.7]",69248,33,,,,,1.2080975,,Left Foot,,,,"[71.7, 31.2]",,Ground Pass,,20.856894,,,,Xavier Hernández Creus,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,65,Barcelona,217,['deff2022-9cd8-4287-ad3e-ba1dec7bd6ed'],50,,,,,,,,,,,,,,,Barcelona,217,00:33:50.149,Pass,,64.3,11.7,71.7,31.2,6,1,7,3,0.016118,0.019971,0.003852999999999999,0.003852999999999999,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
