ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,0.511496,,,,,,,,,,,874b3f8a-6c9b-4500-8738-a3ae9ba03fbc,5,,"[61.0, 41.0]",69272,0,,,,1.59936,,Right Foot,,,"[60.9, 44.5]",,Ground Pass,3.5014284,,,Xavier Hernández Creus,,,,,Kick Off,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,2,Barcelona,217,['fdec7a0e-784f-4ad6-b86a-5ed8fe5006c4'],1,,,,,,,,,,,,,,,Barcelona,217,00:00:01.102,Pass,,61.0,41.0,60.9,44.5,6,4,6,4,0.016895,0.016895,0.0,0.0,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,0.865095,,,,,,,,,,,6c0fabf6-b508-4948-852a-1891f0be9958,7,,"[61.3, 44.5]",69272,0,,,,-2.8543112,,Right Foot,,,"[52.5, 41.9]",,Ground Pass,9.176056,,,Sergio Busquets i Burgos,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Right Center Midfield,2,Barcelona,217,['f5275fd2-f4db-42b1-8f10-92686d65646e'],1,,,,,,,,,,,,,,,Barcelona,217,00:00:01.614,Pass,,61.3,44.5,52.5,41.9,6,4,5,4,0.016895,0.014846,-0.0020490000000000005,0.0,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,0.701963,,,,,,,,,,,ec800a70-3f14-43e2-ab43-a5ae1b934e41,10,,"[41.1, 38.0]",69272,0,,,,-0.79239106,,Right Foot,,,"[48.2, 30.8]",,Ground Pass,10.111875,,,Seydou Kéita,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,['733a450b-8590-431e-97bf-0b1821ef16e5'],3,,,,,,,,,,,,,,,Barcelona,217,00:00:03.532,Pass,,41.1,38.0,48.2,30.8,3,3,4,2,0.011324,0.012692,0.0013679999999999994,0.0013679999999999994,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,1.199279,,,,,,,,,,,fe7b96ee-e49e-472b-ab7d-b07147ee1298,13,,"[46.3, 31.2]",69272,0,,,,-1.9423141,,Left Foot,,,"[37.3, 8.1]",,Ground Pass,24.791328,,,Eric-Sylvain Bilal Abidal,,,,,,1,From Kick Off,Seydou Kéita,20169.0,Left Center Midfield,2,Barcelona,217,['241aeb02-2b2d-44d8-aa5b-21ac0c6263fe'],5,,,,,,,,,,,,,,,Barcelona,217,00:00:05.758,Pass,,46.3,31.2,37.3,8.1,4,3,3,0,0.012626,0.009777,-0.002849000000000001,0.0,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,2.687074,,,,,,,,,,,1f9b7a8b-268c-4517-b1ac-1ba131ff8607,17,,"[39.1, 6.8]",69272,0,,,,1.8119454,,Left Foot,,,"[27.0, 56.0]",,Low Pass,50.666065,,,Javier Alejandro Mascherano,,True,,,,1,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,2,Barcelona,217,"['b96d25b8-167e-4a61-89c7-ba36440b193a', 'c6423f30-ad0b-4790-ab28-e25f8d9ade62']",8,,,,,,,,,,,,,,,Barcelona,217,00:00:08.464,Pass,True,39.1,6.8,27.0,56.0,3,0,2,5,0.009777,0.010013,0.0002360000000000001,0.0002360000000000001,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,2.217299,,,,,,,,,,,b7688714-78ee-460c-8184-38d0d7b32de0,20,,"[32.0, 58.8]",69272,0,,,,-1.5626993,,Right Foot,,,"[32.2, 34.1]",,Ground Pass,24.70081,,,Gerard Piqué Bernabéu,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Center Back,2,Barcelona,217,['38c2da8b-c136-4d4e-959e-0470f51e0910'],13,,,,,,,,,,,,,,,Barcelona,217,00:00:13.671,Pass,,32.0,58.8,32.2,34.1,3,5,3,3,0.011105,0.011324,0.00021900000000000044,0.00021900000000000044,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,0.761582,,,,,,,,,,,acfacb87-9283-4c8c-954e-6b3f67831b31,24,,"[38.1, 38.0]",69272,0,,,,-0.85843873,,Right Foot,,,"[43.8, 31.4]",,Ground Pass,8.720665,,,Sergio Busquets i Burgos,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Left Center Back,2,Barcelona,217,"['b4f7031e-f158-4f60-9c23-2e8d05d6a6fe', 'f4e15110-2df4-43e1-bf5e-991f6a8f2a1f']",18,,,,,,,,,,,,,,,Barcelona,217,00:00:18.827,Pass,True,38.1,38.0,43.8,31.4,3,3,4,3,0.011324,0.012626,0.0013019999999999993,0.0013019999999999993,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,0.84032,,,,,,,,,,,300d460c-3665-4b3b-94b0-431d99e795dd,27,,"[43.4, 31.2]",69272,0,,,,2.3026743,,Right Foot,,,"[38.1, 37.1]",,Ground Pass,7.930952,,,Gerard Piqué Bernabéu,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,['d7361629-8cd9-40a7-a9c4-2ccb13e188d8'],19,,,,,,,,,,,,,,,Barcelona,217,00:00:19.629,Pass,,43.4,31.2,38.1,37.1,4,3,3,3,0.012626,0.011324,-0.0013019999999999993,0.0,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,1.126484,,,,,,,,,,,4bfbeb9d-5e73-45a9-a0e3-88ea7b1133d0,30,,"[38.1, 37.0]",69272,0,,,,1.3715957,,Right Foot,,,"[42.4, 58.3]",,Low Pass,21.729704,,,Javier Alejandro Mascherano,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Left Center Back,2,Barcelona,217,['e1c6a056-de48-4054-bb28-574ae14796a2'],21,,,,,,,,,,,,,,,Barcelona,217,00:00:21.909,Pass,,38.1,37.0,42.4,58.3,3,3,4,5,0.011324,0.012692,0.0013679999999999994,0.0013679999999999994,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,1.083937,,,,,,,,,,,8ffbacca-4f15-419d-9318-ed5129b319dd,33,,"[45.7, 57.5]",69272,0,,,,-0.45066133,,Right Foot,,,"[58.1, 51.5]",,Ground Pass,13.77534,,,Xavier Hernández Creus,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Center Back,2,Barcelona,217,['88f8c777-9d21-4f00-92b6-a61ef352f371'],25,,,,,,,,,,,,,,,Barcelona,217,00:00:25.182,Pass,,45.7,57.5,58.1,51.5,4,5,5,5,0.012692,0.014291,0.0015989999999999997,0.0015989999999999997,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,1.103211,,,,,,,,,,,0f2b403c-6b40-4717-bb0b-c9df142dcc5d,36,,"[58.0, 51.3]",69272,0,,,,2.602431,,Right Foot,,,"[46.3, 58.3]",,Ground Pass,13.634149,,,Javier Alejandro Mascherano,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Right Center Midfield,2,Barcelona,217,['7b91cad6-5e11-48dc-ad84-430eb07d98c8'],26,,,,,,,,,,,,,,,Barcelona,217,00:00:26.306,Pass,,58.0,51.3,46.3,58.3,5,5,4,5,0.014291,0.012692,-0.0015989999999999997,0.0,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,1.657187,,,,,,,,,,,6af0e772-589f-4975-a06c-e3f1481cb16d,39,,"[46.3, 58.3]",69272,0,,,,-1.3993363,,Right Foot,,,"[50.3, 35.2]",,Ground Pass,23.443762,,,Sergio Busquets i Burgos,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Center Back,2,Barcelona,217,['09616d0e-11bd-4911-9a76-cea4524556bf'],27,,,,,,,,,,,,,,,Barcelona,217,00:00:27.449,Pass,,46.3,58.3,50.3,35.2,4,5,4,3,0.012692,0.012626,-6.600000000000009e-05,0.0,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,1.709104,,,,,,,,,,,1112995a-613c-49f7-b888-0409eeda6021,42,,"[54.8, 36.1]",69272,0,,,,1.5130571,,Right Foot,,,"[55.8, 53.4]",,Ground Pass,17.328878,,,Javier Alejandro Mascherano,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,['7a1bee40-4b23-4fb5-994d-f3dff74ac707'],31,,,,,,,,,,,,,,,Barcelona,217,00:00:31.221,Pass,,54.8,36.1,55.8,53.4,5,3,5,5,0.014846,0.014291,-0.0005549999999999999,0.0,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,1.539497,,,,,,,,,,,0174e1fa-047e-4719-b678-5b66625cccd4,45,,"[66.5, 54.0]",69272,0,,,,-1.7843567,,Right Foot,,,"[62.9, 37.4]",,Ground Pass,16.985876,,,Sergio Busquets i Burgos,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Center Back,2,Barcelona,217,['0840abfd-b9de-4d2d-b99c-10c6f5304a7b'],35,,,,,,,,,,,,,,,Barcelona,217,00:00:35.579,Pass,,66.5,54.0,62.9,37.4,6,5,6,3,0.016856,0.016895,3.900000000000084e-05,3.900000000000084e-05,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,1.137509,,,,,,,,,,,bf4f9f13-3ea7-454e-b3d6-137f8389eb58,49,,"[66.0, 33.7]",69272,0,,,,1.7180481,,Right Foot,,,"[62.9, 54.6]",,Ground Pass,21.128654,,,Javier Alejandro Mascherano,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,"['752cf052-78f7-4933-aed5-b3046805af90', 'b0df92a1-f340-4f92-9bf8-15729d170611']",39,,,,,,,,,,,,,,,Barcelona,217,00:00:39.848,Pass,True,66.0,33.7,62.9,54.6,6,3,6,5,0.016895,0.016856,-3.900000000000084e-05,0.0,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,0.667827,,,,,,,,,,,36a418a0-265e-44b1-9ca2-8cd986c57141,52,,"[62.9, 54.6]",69272,0,,,,-0.9179497,,Right Foot,,,"[69.4, 46.1]",,Ground Pass,10.700467,,,Xavier Hernández Creus,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Center Back,2,Barcelona,217,['1f63ac31-e92e-4073-9ba6-0f1be3e79cb7'],41,,,,,,,,,,,,,,,Barcelona,217,00:00:41.926,Pass,,62.9,54.6,69.4,46.1,6,5,6,4,0.016856,0.016895,3.900000000000084e-05,3.900000000000084e-05,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,1.372325,,,,,,,,,,,3f0c62c1-c951-4605-81f6-d8fce78b2074,56,,"[69.8, 47.9]",69272,0,,,,1.4971592,,Right Foot,,,"[70.7, 60.1]",,Ground Pass,12.233151,,,Javier Alejandro Mascherano,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Right Center Midfield,2,Barcelona,217,"['32dff43b-d900-43fa-b26b-d88888b3fee1', '73aabfca-2f04-4dbd-80e4-21d8b3f18213']",43,,,,,,,,,,,,,,,Barcelona,217,00:00:43.945,Pass,True,69.8,47.9,70.7,60.1,6,4,6,5,0.016895,0.016856,-3.900000000000084e-05,0.0,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,1.026237,,,,,,,,,,,5c6de846-08e9-41a6-a219-125ee104667a,59,,"[74.1, 64.5]",69272,0,,,,-2.008306,,Right Foot,,,"[71.2, 58.3]",,Ground Pass,6.844706,,,Xavier Hernández Creus,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Center Back,2,Barcelona,217,['7f0ac270-524d-4edc-ba81-2f811fcfd422'],46,,,,,,,,,,,,,,,Barcelona,217,00:00:46.689,Pass,,74.1,64.5,71.2,58.3,7,6,7,5,0.018703,0.019351,0.0006479999999999993,0.0006479999999999993,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,0.825069,,,,,,,,,,,e3d0e097-4bd7-413a-bf0f-8a5abe40be99,62,,"[69.7, 59.3]",69272,0,,,,-1.6009759,,Right Foot,,,"[68.9, 32.8]",,Ground Pass,26.512074,,,Seydou Kéita,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Right Center Midfield,2,Barcelona,217,['270a9b1a-695e-4c32-8b3b-a8ee80fa8b40'],49,,,,,,,,,,,,,,,Barcelona,217,00:00:49.290,Pass,,69.7,59.3,68.9,32.8,6,5,6,3,0.016856,0.016895,3.900000000000084e-05,3.900000000000084e-05,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,1.845949,,,,,,,,,,,ce340c95-ae29-4907-87e1-9d8b1deeb017,65,,"[65.9, 29.0]",69272,0,,,,2.5636907,,Right Foot,,,"[54.4, 36.5]",,Ground Pass,13.72953,,,Gerard Piqué Bernabéu,,,,,,1,From Kick Off,Seydou Kéita,20169.0,Left Center Midfield,2,Barcelona,217,['e11b0837-04fe-4a79-9415-2d3a6bb87186'],52,,,,,,,,,,,,,,,Barcelona,217,00:00:52.845,Pass,,65.9,29.0,54.4,36.5,6,2,5,3,0.016856,0.014846,-0.0020099999999999996,0.0,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,1.167087,,,,,,,,,,,470d04c0-fd23-441c-93f3-5af1457acce8,69,,"[55.1, 34.2]",69272,0,,,,-1.5342273,,Right Foot,,,"[55.7, 17.8]",,Ground Pass,16.410973,,,Seydou Kéita,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Left Center Back,2,Barcelona,217,['ac33996c-7fa0-458a-a5c2-01cd98dc0964'],55,,,,,,,,,,,,,,,Barcelona,217,00:00:55.750,Pass,,55.1,34.2,55.7,17.8,5,3,5,1,0.014846,0.013845,-0.0010010000000000002,0.0,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,1.061613,,,,,,,,,,,f156fe56-4609-4ad6-b160-ec2c98cac1db,73,,"[57.5, 14.5]",69272,0,,,,2.6030853,,Left Foot,,,"[42.1, 23.7]",,Ground Pass,17.938786,,,Gerard Piqué Bernabéu,,,,,,1,From Kick Off,Seydou Kéita,20169.0,Left Center Midfield,2,Barcelona,217,"['139b027b-c9bd-4765-a8f0-11581c69cb2a', '3976267c-422d-4cc4-b434-b708a49ad654']",59,,,,,,,,,,,,,,,Barcelona,217,00:00:59.384,Pass,True,57.5,14.5,42.1,23.7,5,1,4,2,0.013845,0.012692,-0.0011529999999999995,0.0,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,1.24965,,,,,,,,,,,13485e2a-bcad-43c9-a024-099d685f0ee9,76,,"[55.8, 37.6]",69272,1,,,,1.1102068,,Right Foot,,,"[68.8, 63.8]",,Ground Pass,29.247906,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Left Center Back,2,Barcelona,217,['7fe6eadc-71a9-4c29-94d9-35ab65ccaeb8'],3,,,,,,,,,,,,,,,Barcelona,217,00:01:03.934,Pass,,55.8,37.6,68.8,63.8,5,3,6,6,0.014846,0.016118,0.0012720000000000006,0.0012720000000000006,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,1.067164,,,,,,,,,,,8d28bdcd-ab87-4b4a-8552-84dc8caa4f1c,80,,"[75.4, 63.4]",69272,1,,,,-2.223643,,Left Foot,,,"[68.9, 54.9]",,Ground Pass,10.700467,,,Xavier Hernández Creus,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,2,Barcelona,217,"['aba5072b-af82-478b-a040-054cb3e4605e', 'ee15c044-4dea-40f4-ba68-faa26b691b2a']",7,,,,,,,,,,,,,,,Barcelona,217,00:01:07.178,Pass,True,75.4,63.4,68.9,54.9,7,6,6,5,0.018703,0.016856,-0.0018470000000000014,0.0,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,1.755132,,,,,,,,,,,571b5b7d-ee68-4aed-a1ff-2dccbfa7cdbf,83,,"[69.9, 56.3]",69272,1,,,,1.1251647,,Right Foot,,,"[80.6, 78.7]",,Ground Pass,24.824383,,,Daniel Alves da Silva,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Right Center Midfield,2,Barcelona,217,['0d22cf69-6209-46d9-ba92-136a8cfcf45a'],8,,,,,,,,,,,,,,,Barcelona,217,00:01:08.895,Pass,,69.9,56.3,80.6,78.7,6,5,7,7,0.016856,0.017451,0.0005950000000000018,0.0005950000000000018,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,1.783344,,,,,,,,,,,bc06c5fa-5cbc-4846-a100-ac0daa4ef2f0,86,,"[80.2, 78.7]",69272,1,,,,-2.843342,,Right Foot,,,"[51.9, 70.0]",,Ground Pass,29.607094,,,Javier Alejandro Mascherano,,,,,,1,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,2,Barcelona,217,['e7d5097a-b7c0-4959-b849-ad651b4b5b43'],10,,,,,,,,,,,,,,,Barcelona,217,00:01:10.651,Pass,,80.2,78.7,51.9,70.0,7,7,5,6,0.017451,0.013845,-0.0036060000000000016,0.0,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,2.827899,,,,,,,,,,,bd6a106b-3718-4c62-8af1-c880024d0d2a,89,,"[50.6, 71.9]",69272,1,,,,-1.4984992,,Right Foot,,,"[53.2, 36.0]",,Ground Pass,35.994026,,,Gerard Piqué Bernabéu,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Center Back,2,Barcelona,217,['1bb35a67-080a-495f-9471-abb831fa07bd'],14,,,,,,,,,,,,,,,Barcelona,217,00:01:14.356,Pass,,50.6,71.9,53.2,36.0,4,7,5,3,0.011263,0.014846,0.0035829999999999994,0.0035829999999999994,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,1.5453,,,,,,,,,,,ce8386a2-f47b-45eb-bcd0-558f144183ae,92,,"[75.1, 31.8]",69272,1,,,,1.1191602,,Right Foot,,,"[88.1, 58.6]",,High Pass,29.786573,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Left Center Back,2,Barcelona,217,['1be9b6f0-e190-4e03-8724-23491a9a1ba8'],22,,,,,,,,,,,,,,,Barcelona,217,00:01:22.215,Pass,,75.1,31.8,88.1,58.6,7,3,8,5,0.019971,0.024122,0.004151000000000002,0.004151000000000002,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,1.276018,,,,,,,,,,,472dd5b7-652a-4ab3-a63f-50b24ab8ef47,96,,"[86.7, 56.9]",69272,1,,,,3.0299098,,Right Foot,,,"[76.0, 58.1]",,Ground Pass,10.767079,,,Xavier Hernández Creus,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,2,Barcelona,217,['8cae6cf4-2a67-4b8c-9953-482634305efa'],25,,,,,,,,,,,,,,,Barcelona,217,00:01:25.095,Pass,,86.7,56.9,76.0,58.1,8,5,7,5,0.024122,0.019351,-0.004771000000000001,0.0,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,1.293729,,,,,,,,,,,bbd6cbb8-c075-457f-bd3f-e15bab886f46,99,,"[63.9, 55.1]",69272,1,,,,1.2268888,,Right Foot,,,"[71.6, 76.6]",,Ground Pass,22.83725,,,Daniel Alves da Silva,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Right Center Midfield,2,Barcelona,217,['80b017d3-9c4f-42af-a46f-2b278ef570af'],29,,,,,,,,,,,,,,,Barcelona,217,00:01:29.644,Pass,,63.9,55.1,71.6,76.6,6,5,7,7,0.016856,0.017451,0.0005950000000000018,0.0005950000000000018,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,0.834525,,,,,,,,,,,88848c3c-2764-4b7f-ac0c-7163bd253c07,103,,"[72.8, 74.6]",69272,1,,,,-2.1749978,,Right Foot,,,"[62.1, 59.1]",,Ground Pass,18.834543,,,Xavier Hernández Creus,,,,,,1,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,2,Barcelona,217,"['89884cf3-404d-4c75-94cd-713efd710898', 'd4e8e523-82ff-4ca1-8e8f-c82cc5fefc5d']",31,,,,,,,,,,,,,,,Barcelona,217,00:01:31.651,Pass,True,72.8,74.6,62.1,59.1,7,7,6,5,0.017451,0.016856,-0.0005950000000000018,0.0,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,0.502306,,,,,,,,,,,1d89a939-3a07-42e9-aee4-b30d44c91a83,106,,"[61.0, 61.2]",69272,1,,,,-1.1517289,,Right Foot,,,"[65.9, 50.2]",,Ground Pass,12.042009,,,Sergio Busquets i Burgos,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Right Center Midfield,2,Barcelona,217,['394bb64c-b7be-4f39-900c-f8668c1d555a'],33,,,,,,,,,,,,,,,Barcelona,217,00:01:33.178,Pass,,61.0,61.2,65.9,50.2,6,6,6,4,0.016118,0.016895,0.0007769999999999999,0.0007769999999999999,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,1.073975,,,,,,,,,,,e90e51b9-083a-4fcc-ac71-849e4437b149,110,,"[66.9, 48.9]",69272,1,,,,2.7314653,,Right Foot,,,"[48.5, 56.9]",,Low Pass,20.063898,,,Javier Alejandro Mascherano,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,"['062662ef-2d3c-40be-ab12-75b147d6a4ca', 'c82feea6-50e4-4110-adfa-e64af8237776']",33,,,,,,,,,,,,,,,Barcelona,217,00:01:33.949,Pass,True,66.9,48.9,48.5,56.9,6,4,4,5,0.016895,0.012692,-0.004203,0.0,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,2.8798,,,,,,,,,,,93a2cf6c-fbb3-4757-b0ae-543bcd1333b0,113,,"[50.9, 58.3]",69272,1,,,,-0.98578006,,Right Foot,,,"[86.8, 4.1]",,High Pass,65.011154,,,Ibrahim Afellay,,True,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Center Back,2,Barcelona,217,['9ad70b4f-29d8-4075-ba18-43dd97c0cb95'],37,,,,,,,,,,,,,,,Barcelona,217,00:01:37.220,Pass,,50.9,58.3,86.8,4.1,4,5,8,0,0.012692,0.021221,0.008529,0.008529,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,1.128125,,,,,,,,,,,f6925acb-32d6-48cd-aa34-9fd6ad194cc0,119,,"[84.1, 21.8]",69272,1,,,,-2.0636327,,Left Foot,,,"[78.3, 11.0]",,Ground Pass,12.258874,,,Eric-Sylvain Bilal Abidal,,,,,Recovery,1,From Kick Off,Seydou Kéita,20169.0,Left Center Midfield,2,Barcelona,217,['0803d49f-bb79-44af-968f-40a336480704'],43,,,,,,,,,,,,,,,Barcelona,217,00:01:43.268,Pass,,84.1,21.8,78.3,11.0,8,2,7,0,0.024122,0.017451,-0.006671,0.0,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
,,,,,,,,,,,,,1.027123,,,,,,,,,,,7690884c-433a-4f18-86ed-d10404b924b6,122,,"[78.5, 11.0]",69272,1,,,,2.1013541,,Left Foot,,,"[74.1, 18.5]",,Ground Pass,8.695401,,,Sergio Busquets i Burgos,,,,,,1,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,2,Barcelona,217,['f1bca6c5-0cf4-4636-b003-757712305028'],44,,,,,,,,,,,,,,,Barcelona,217,00:01:44.436,Pass,,78.5,11.0,74.1,18.5,7,1,7,1,0.018703,0.018703,0.0,0.0,,,,,2024-09-07 18:28:34.126743,2011-05-11,2010/2011,Spain - La Liga,Levante UD vs Barcelona
