ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,0.557,,,,,,,,,,,,,dd79dcc1-8597-4086-8156-1e6de009f45b,5,,"[60.0, 40.0]",69306,0,,,,,0.06885649,,Right Foot,,,,"[62.9, 40.2]",,Ground Pass,,2.9068885,,,,Pablo Daniel Piatti,,,,,,Kick Off,1,From Kick Off,Henok Goitom,26647.0,Left Center Forward,2,Almería,403,['3b252434-a73d-4db5-af88-ff8f160ee861'],1,,,,,,,,,,,,,,,,Almería,403,00:00:01.093,Pass,,60.0,40.0,62.9,40.2,5,3,6,4,0.014846,0.016895,0.0020490000000000005,0.0020490000000000005,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.3458,,,,,,,,,,,,,d5f2f635-5986-43e9-9cfa-d78edad5d03f,7,,"[62.0, 41.0]",69306,0,,,,,2.8443127,,Left Foot,,,,"[44.7, 46.3]",,Ground Pass,,18.093645,,,,Hernán Darío Bernardello,,,,,,,1,From Kick Off,Pablo Daniel Piatti,6763.0,Right Center Forward,2,Almería,403,['91c850fa-e364-4b14-b098-51855588d776'],1,,,,,,,,,,,,,,,,Almería,403,00:00:01.650,Pass,,62.0,41.0,44.7,46.3,5,4,4,4,0.014846,0.012626,-0.0022199999999999998,0.0,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.5686,,,,,,,,,,,,,7d84e2cc-9d4d-4b2e-aa07-36f78812c646,10,,"[40.6, 46.3]",69306,0,,,,,-1.8333031,,Right Foot,,,,"[32.7, 16.9]",,Ground Pass,,30.442898,,,,Fabián Andrés Vargas Rivera,,,,,,,1,From Kick Off,Hernán Darío Bernardello,26651.0,Center Defensive Midfield,2,Almería,403,['8a3a44d8-c914-4254-ba28-aa8f8b01c5a2'],4,,,,,,,,,,,,,,,,Almería,403,00:00:04.509,Pass,,40.6,46.3,32.7,16.9,3,4,3,1,0.011324,0.010595,-0.0007290000000000005,0.0,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.450068,,,,,,,,,,,,,a65f3bce-6b38-4b7f-aadb-0b530035129f,14,,"[33.4, 16.5]",69306,0,,,,,2.5079596,,Right Foot,,,,"[23.6, 23.7]",,Ground Pass,,12.160592,,,,Santiago Wilmer Acasiete Ariadela,,,,,,,1,From Kick Off,Fabián Andrés Vargas Rivera,26766.0,Left Center Midfield,2,Almería,403,['8e29f076-7e77-4919-9b27-126466a059ee'],7,,,,,,,,,,,,,,,,Almería,403,00:00:07.182,Pass,,33.4,16.5,23.6,23.7,3,1,2,2,0.010595,0.010013,-0.0005820000000000009,0.0,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.735873,,,,,,,,,,,,,e8ac4c35-2faf-4ccf-b0fd-ab7aece7f622,18,,"[26.5, 22.6]",69306,0,,,,,-0.16344123,,Left Foot,,,,"[55.0, 17.9]",,High Pass,,28.884945,,,,Miguel Ángel García Pérez Roldán,,,,,,,1,From Kick Off,Santiago Wilmer Acasiete Ariadela,26434.0,Left Center Back,2,Almería,403,['9301254b-5bce-4c41-8258-62a8c353dfea'],10,,,,,,,,,,,,,,,,Almería,403,00:00:10.177,Pass,,26.5,22.6,55.0,17.9,2,2,5,1,0.010013,0.013845,0.0038320000000000003,0.0038320000000000003,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.3969,,,,,,,,,,,,,097d762b-9809-4544-84fe-d60b1adc8653,21,,"[55.0, 17.9]",69306,0,,,,True,-1.4722791,,,,,,"[56.7, 0.7]",,High Pass,,17.283808,,,,Juan Manuel Ortiz Palazón,,,,,,,1,From Kick Off,Miguel Ángel García Pérez Roldán,26432.0,Center Attacking Midfield,2,Almería,403,"['aa9216fd-7dfb-4f41-a83a-59ddfb75e0cb', 'd76a8002-3443-497c-ad38-89e1cc869962']",11,,,,,,,,,,,,,,,,Almería,403,00:00:11.913,Pass,True,55.0,17.9,56.7,0.7,5,1,5,0,0.013845,0.012483,-0.0013620000000000004,0.0,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.8097,,,,,,,,,,,,,29700000-d264-4862-a500-bd407d5094ba,23,,"[56.7, 1.3]",69306,0,,,,,0.09358861,,Left Foot,,,,"[84.4, 3.9]",,High Pass,,27.821754,,Incomplete,,Pablo Daniel Piatti,,,,,,,1,From Kick Off,Juan Manuel Ortiz Palazón,26440.0,Left Back,2,Almería,403,"['370c6318-b35d-4214-91a1-0c051404e32b', 'a716f1e1-ad5f-43a0-9d7d-8ce53ac73a6a']",13,,,,,,,,,,,,,,,,Almería,403,00:00:13.310,Pass,,56.7,1.3,84.4,3.9,5,0,8,0,0.012483,0.021221,0.008738000000000001,0.008738000000000001,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.53559,,,,,,,,,,,,,370c6318-b35d-4214-91a1-0c051404e32b,25,,"[35.7, 76.2]",69306,0,,,,,0.13255154,,Other,,,,"[41.7, 77.0]",,Low Pass,,6.053098,,,,Daniel Alves da Silva,,,,,,Recovery,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,3,Barcelona,217,"['29700000-d264-4862-a500-bd407d5094ba', '8033eb27-65d5-44d3-9d31-c0ccbfeebddc']",15,,,,,,,,,,,,,,,,Barcelona,217,00:00:15.120,Pass,,35.7,76.2,41.7,77.0,3,7,3,7,0.009777,0.009777,0.0,0.0,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,2.4944,,,,,,,,,,,,,d66caaed-f6e8-4e47-abad-167c334d6f9e,29,,"[32.6, 77.0]",69306,0,,,,,-3.0177484,,Right Foot,,,,"[8.5, 74.0]",,Low Pass,,24.286005,,,,Carles Puyol i Saforcada,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,3,Barcelona,217,['e8a02351-060a-4e7f-ba6e-02d27ac5908d'],18,,,,,,,,,,,,,,,,Barcelona,217,00:00:18.656,Pass,,32.6,77.0,8.5,74.0,2,7,0,7,0.008449,0.006383,-0.002066,0.0,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.6633,,,,,,,,,,,,,9d1563ae-eff3-45ae-8d23-74d730e7113b,31,,"[8.5, 74.0]",69306,0,,,,,-1.7126933,,Left Foot,,,,"[5.6, 53.7]",,Ground Pass,,20.506096,,,,Víctor Valdés Arribas,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,3,Barcelona,217,['8696ce5d-e9de-4d9b-9efa-9ac5c8604934'],21,,,,,,,,,,,,,,,,Barcelona,217,00:00:21.150,Pass,,8.5,74.0,5.6,53.7,0,7,0,5,0.006383,0.00888,0.002497000000000001,0.002497000000000001,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,2.3232,,,,,,,,,,,,,bb7d0dae-bd02-44c8-9753-a2bab947cbaf,34,,"[5.3, 54.6]",69306,0,,,,,0.123415366,,Right Foot,,,,"[57.7, 61.1]",,High Pass,,52.80161,,Incomplete,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,3,Barcelona,217,['a49a6f13-77a8-4b8f-a9d1-e3009b9fe019'],22,,,,,,,,,,,,,,,,Barcelona,217,00:00:22.813,Pass,,5.3,54.6,57.7,61.1,0,5,5,6,0.00888,0.013845,0.004964999999999999,0.004964999999999999,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,4.2389,,,,,,,,,,,,,a49a6f13-77a8-4b8f-a9d1-e3009b9fe019,35,,"[62.4, 19.0]",69306,0,,,,,1.0200388,,Left Foot,,,,"[81.5, 50.1]",,High Pass,,36.49685,,Incomplete,,,,,,,,Recovery,1,Regular Play,Santiago Wilmer Acasiete Ariadela,26434.0,Left Center Back,3,Barcelona,217,"['0824cd72-7160-4f77-8faa-9a035976eae1', 'bb7d0dae-bd02-44c8-9753-a2bab947cbaf']",25,,,,,,,,,,,,,,,,Almería,403,00:00:25.137,Pass,,62.4,19.0,81.5,50.1,6,1,8,5,0.016118,0.024122,0.008004,0.008004,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,0.4537,,,,,,,,,,,,,0824cd72-7160-4f77-8faa-9a035976eae1,36,,"[38.6, 30.0]",69306,0,,,,,0.66404617,,Head,,,,"[40.9, 31.8]",,High Pass,,2.9206164,,Incomplete,,Andrés Iniesta Luján,,,,,,Recovery,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,3,Barcelona,217,"['538e714e-268a-4f17-914b-713fb5a5c268', '992247b0-fcb4-4db6-be2c-1164393cab58', 'a49a6f13-77a8-4b8f-a9d1-e3009b9fe019']",29,,,,,,,,,,,,,,,,Barcelona,217,00:00:29.376,Pass,,38.6,30.0,40.9,31.8,3,2,3,3,0.011105,0.011324,0.00021900000000000044,0.00021900000000000044,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,0.7896,,,,,,,,,,,,,5165bf85-6bb4-435e-a656-9fa99da39a6a,39,,"[84.7, 46.3]",69306,0,,,,,0.103403464,,Right Foot,,,,"[95.3, 47.4]",,Ground Pass,,10.656922,,Incomplete,,Henok Goitom,,,,,,Recovery,1,Regular Play,Miguel Ángel García Pérez Roldán,26432.0,Center Attacking Midfield,3,Barcelona,217,"['65763f6e-8ede-457a-8a1e-2366406b2a4f', 'df0922af-5791-40c2-bf82-5be01c396d57']",31,,,,,,,,,,,,,,,,Almería,403,00:00:31.584,Pass,,84.7,46.3,95.3,47.4,8,4,9,4,0.023851,0.035113,0.011261999999999998,0.011261999999999998,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.626855,,,,,,,,,,,,,010e1878-1a30-4e79-8046-442f84cd33f6,42,,"[88.9, 37.0]",69306,0,,,,,-1.0646687,,Left Foot,,,,"[98.6, 19.5]",,Ground Pass,,20.0085,,,,Juan Manuel Ortiz Palazón,,,,,,Recovery,1,Regular Play,Miguel Ángel García Pérez Roldán,26432.0,Center Attacking Midfield,4,Almería,403,['b54e280e-cb5e-482b-9a5c-87fb7fae875b'],34,,,,,,,,,,,,,,,,Almería,403,00:00:34.232,Pass,,88.9,37.0,98.6,19.5,8,3,9,1,0.023851,0.029533,0.0056819999999999996,0.0056819999999999996,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.3979,,,,,,,,,,,,,d424b74b-4072-415a-8fe3-753366f941ee,46,,"[109.8, 19.1]",69306,0,,,,,1.3431517,,Left Foot,True,,,"[115.8, 45.0]",,High Pass,,26.5859,,Incomplete,,Henok Goitom,,,,,,,1,Regular Play,Juan Manuel Ortiz Palazón,26440.0,Left Back,4,Almería,403,"['6a2c712e-33a1-4018-8ebf-38fc12b51b25', 'c94ce0a9-d5d2-45d9-8464-f67dc0c7e3da']",38,,,,,,,,,,,,,,,,Almería,403,00:00:38.411,Pass,,109.8,19.1,115.8,45.0,10,1,11,4,0.04067,0.257454,0.21678400000000003,0.21678400000000003,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.2535,,,,,,,,,,,,,9e1f4b37-bf0c-43d1-b000-804512fd1102,49,,"[120.0, 80.0]",69306,1,,,,,-1.9076116,056821b7-0728-488d-ad6a-df205d4583bb,Right Foot,,,,"[108.9, 48.3]",,Low Pass,,33.5872,,,True,Henok Goitom,True,,,Outswinging,,Corner,1,From Corner,Miguel Ángel García Pérez Roldán,26432.0,Center Attacking Midfield,5,Almería,403,['ed03299a-6414-4e4d-affc-ad66304a51fb'],9,,,,,,,,,,,,,,,,Almería,403,00:01:09.152,Pass,,120.0,80.0,108.9,48.3,11,7,10,4,0.037926,0.108051,0.07012499999999999,0.07012499999999999,0.0709442,,0.0709442,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,0.560526,,,,,,,,,,,,,056821b7-0728-488d-ad6a-df205d4583bb,51,,"[109.8, 48.2]",69306,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Henok Goitom,26647.0,Left Center Forward,5,Almería,403,['d4d93fc2-30ad-46b5-a4ca-85fec6b89758'],10,Right Foot,"[120.0, 47.9, 6.4]",True,"[{'location': [112.0, 44.9], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.1, 45.8], 'player': {'id': 6890, 'name': 'Andreu Fontàs Prat'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.6, 50.7], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.4, 47.4], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.4, 36.3], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.0, 37.3], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.9, 43.1], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [119.4, 42.0], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.2, 32.2], 'player': {'id': 26439, 'name': 'Carlos García Badías'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.7, 37.8], 'player': {'id': 26766, 'name': 'Fabián Andrés Vargas Rivera'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [113.2, 51.2], 'player': {'id': 26434, 'name': 'Santiago Wilmer Acasiete Ariadela'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.5, 46.9], 'player': {'id': 26648, 'name': ""Modeste M''bami""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [118.8, 78.9], 'player': {'id': 26432, 'name': 'Miguel Ángel García Pérez Roldán'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",9e1f4b37-bf0c-43d1-b000-804512fd1102,,,Off T,,0.0709442,Half Volley,Open Play,,,,Almería,403,00:01:10.406,Shot,,109.8,48.2,,,10,4,0,0,0.108051,0.006383,-0.101668,0.0,,0.0709442,0.0709442,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.537154,,,,,,,,,,,,,6829eb3a-fab3-4ad6-a938-08563fb24b61,53,,"[7.0, 36.1]",69306,1,,True,,,-1.5053163,,Right Foot,,,,"[8.2, 17.8]",,Ground Pass,,18.339302,,,,Andreu Fontàs Prat,,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,6,Barcelona,217,['21ca69f3-6991-4c44-9769-fb7df4730a47'],22,,,,,,,,,,,,,,,,Barcelona,217,00:01:22.275,Pass,,7.0,36.1,8.2,17.8,0,3,0,1,0.009411,0.007501,-0.0019099999999999994,0.0,,,0.168616975,0.168616975,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.292664,,,,,,,,,,,,,6f313026-1e99-4e2c-869f-c4f289020888,55,,"[10.2, 15.5]",69306,1,,,,,-0.5159255,,Left Foot,,,,"[30.3, 4.1]",,Ground Pass,,23.10779,,,,Maxwell Scherrer Cabelino Andrade,,,,,,,1,From Goal Kick,Andreu Fontàs Prat,6890.0,Left Center Back,6,Barcelona,217,['6e64587a-9410-4f46-aea3-b78d5a5569b5'],24,,,,,,,,,,,,,,,,Barcelona,217,00:01:24.707,Pass,,10.2,15.5,30.3,4.1,0,1,2,0,0.007501,0.008449,0.0009480000000000001,0.0009480000000000001,,,0.168616975,0.168616975,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,0.9665,,,,,,,,,,,,,055fc97f-f4aa-4268-ab26-f3acb1f10324,59,,"[58.1, 10.2]",69306,1,,,,,-0.6833913,,Right Foot,,,,"[65.1, 4.5]",,Ground Pass,,9.027182,,,,David Villa Sánchez,,,,,,,1,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,6,Barcelona,217,"['d3707130-c98a-4b96-802d-cb0fcd1199aa', 'f0caa7dd-d266-4565-929f-5a7e236742b0']",30,,,,,,,,,,,,,,,,Barcelona,217,00:01:30.000,Pass,True,58.1,10.2,65.1,4.5,5,1,6,0,0.013845,0.014736,0.0008910000000000012,0.0008910000000000012,,,0.168616975,0.168616975,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.523172,,,,,,,,,,,,,0c75e370-9d32-48e5-b970-a36eb48d620a,62,,"[60.9, 10.8]",69306,1,,,,,2.3266172,,Right Foot,,,,"[44.5, 28.2]",,Ground Pass,,23.910667,,,,Javier Alejandro Mascherano,,,,,,,1,From Goal Kick,David Villa Sánchez,12737.0,Left Wing,6,Barcelona,217,['243f1a1c-a416-4959-bf63-5d2da96a3455'],32,,,,,,,,,,,,,,,,Barcelona,217,00:01:32.436,Pass,,60.9,10.8,44.5,28.2,5,1,4,2,0.013845,0.012692,-0.0011529999999999995,0.0,,,0.168616975,0.168616975,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.107669,,,,,,,,,,,,,7ee43552-440f-402c-84d3-bec529a81a3b,65,,"[44.3, 29.5]",69306,1,,,,,0.8579976,,Right Foot,,,,"[54.5, 41.3]",,Ground Pass,,15.597436,,,,Xavier Hernández Creus,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,6,Barcelona,217,['ae79ce2d-ea84-4d01-bf34-cf608eb23c6b'],34,,,,,,,,,,,,,,,,Barcelona,217,00:01:34.888,Pass,,44.3,29.5,54.5,41.3,4,2,5,4,0.012692,0.014846,0.0021539999999999997,0.0021539999999999997,,,0.168616975,0.168616975,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.665015,,,,,,,,,,,,,9ba4dc9e-4e92-4c9b-a66f-f630c12f20f7,68,,"[55.1, 43.1]",69306,1,,,,,1.6655345,,Right Foot,,,,"[53.0, 65.2]",,Low Pass,,22.199549,,,,Daniel Alves da Silva,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,6,Barcelona,217,['ad5e4369-6744-4320-8055-fa235029bd77'],37,,,,,,,,,,,,,,,,Barcelona,217,00:01:37.298,Pass,,55.1,43.1,53.0,65.2,5,4,5,6,0.014846,0.013845,-0.0010010000000000002,0.0,,,0.168616975,0.168616975,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.076191,,,,,,,,,,,,,30f98758-7a59-40a5-8909-cba986348d62,71,,"[56.3, 64.8]",69306,1,,,,,-0.8130591,,Right Foot,,,,"[68.6, 51.8]",,Ground Pass,,17.896648,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,6,Barcelona,217,['ac38ac11-51b7-4e3d-87a0-7e1d29b40f68'],42,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.486,Pass,,56.3,64.8,68.6,51.8,5,6,6,5,0.013845,0.016856,0.003011,0.003011,,,0.168616975,0.168616975,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,0.715333,,,,,,,,,,,,,63af936c-9166-44ac-8f63-65a5d5b85089,74,,"[68.6, 51.8]",69306,1,,,,,1.9956285,,Left Foot,,,,"[66.7, 56.0]",,Ground Pass,,4.609772,,,,Xavier Hernández Creus,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,6,Barcelona,217,['446d42a9-5f97-4b23-824d-5b52b83f3a7c'],43,,,,,,,,,,,,,,,,Barcelona,217,00:01:43.625,Pass,,68.6,51.8,66.7,56.0,6,5,6,5,0.016856,0.016856,0.0,0.0,,,0.168616975,0.168616975,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,0.512607,,,,,,,,,,,,,d965f85b-acaf-4575-bfdc-90b2fe6f7773,77,,"[66.7, 56.0]",69306,1,,,,,-0.6973908,,Right Foot,,,,"[70.4, 52.9]",,Ground Pass,,4.8270073,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,6,Barcelona,217,['94e338ec-99dc-41cd-8235-621ee07a4c38'],44,,,,,,,,,,,,,,,,Barcelona,217,00:01:44.563,Pass,,66.7,56.0,70.4,52.9,6,5,6,5,0.016856,0.016856,0.0,0.0,,,0.168616975,0.168616975,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,0.71965,,,,,,,,,,,,,b1542ecf-f071-4f41-9444-dd6c00121c8d,80,,"[70.4, 52.9]",69306,1,,,,,3.0676537,,Left Foot,,,,"[65.0, 53.3]",,Ground Pass,,5.4147944,,,,Xavier Hernández Creus,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,6,Barcelona,217,['65ab2499-5b5d-4fd1-abb6-84e2050aece1'],45,,,,,,,,,,,,,,,,Barcelona,217,00:01:45.875,Pass,,70.4,52.9,65.0,53.3,6,5,6,5,0.016856,0.016856,0.0,0.0,,,0.168616975,0.168616975,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,0.6733,,,,,,,,,,,,,d5a0d9f7-a3d5-4914-8cb8-82eddb323068,83,,"[65.0, 53.3]",69306,1,,,,,-2.307956,,Right Foot,,,,"[58.1, 45.7]",,Ground Pass,,10.264989,,,,Javier Alejandro Mascherano,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,6,Barcelona,217,['5339f0e9-ff6b-4461-a8b7-5775c18f8267'],47,,,,,,,,,,,,,,,,Barcelona,217,00:01:47.075,Pass,,65.0,53.3,58.1,45.7,6,5,5,4,0.016856,0.014846,-0.0020099999999999996,0.0,,,0.168616975,0.168616975,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.1427,,,,,,,,,,,,,0419217a-c039-4d81-acf2-0832fd850245,87,,"[58.4, 45.1]",69306,1,,,,,-0.9937974,,Right Foot,,,,"[69.4, 28.2]",,Low Pass,,20.164574,,,,Andrés Iniesta Luján,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,6,Barcelona,217,"['0727d85f-87ef-45bb-b65b-4c4b435bc950', '24f50097-97c4-46ff-87e7-c4180debcca4']",48,,,,,,,,,,,,,,,,Barcelona,217,00:01:48.143,Pass,True,58.4,45.1,69.4,28.2,5,4,6,2,0.014846,0.016856,0.0020099999999999996,0.0020099999999999996,,,0.168616975,0.168616975,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.477621,,,,,,,,,,,,,592a1726-d3a1-42b2-bba1-1951df4e2e6c,90,,"[74.0, 21.2]",69306,1,,,,,-0.7394055,,Left Foot,,,,"[86.5, 9.8]",,Ground Pass,,16.917742,,,,Maxwell Scherrer Cabelino Andrade,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,6,Barcelona,217,['4d7a879f-e1e2-4078-af2a-f6456dd57654'],50,,,,,,,,,,,,,,,,Barcelona,217,00:01:50.988,Pass,,74.0,21.2,86.5,9.8,7,2,8,0,0.019351,0.021221,0.0018700000000000001,0.0018700000000000001,,,0.168616975,0.168616975,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,0.872137,,,,,,,,,,,,,5506e3ad-4a60-497e-92b8-1418fc4ac723,92,,"[86.5, 9.8]",69306,1,,,,,2.5702553,,Left Foot,,,,"[80.9, 13.4]",,Ground Pass,,6.6573267,,,,Andrés Iniesta Luján,,,,,,,1,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,6,Barcelona,217,['f2f864fc-a03f-469d-a8a2-6ac39a638096'],52,,,,,,,,,,,,,,,,Barcelona,217,00:01:52.465,Pass,,86.5,9.8,80.9,13.4,8,0,7,1,0.021221,0.018703,-0.0025179999999999994,0.0,,,0.168616975,0.168616975,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
