ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,1.912032,,,,,,,,,,,,80ed3a58-24a5-4c15-a3e1-7482424f4f6a,1105,,"[49.9, 74.1]",69302,24,,,,0.051840305,,Right Foot,,,,"[71.1, 75.2]",,High Pass,,21.22852,,,,Carlos Martínez Díez,,,,,,,1,From Throw In,Jon Ansotegi Gorostola,26764.0,Right Center Back,50,Real Sociedad,210,"['72bdb404-84b4-43bc-bafd-235cb0bcc9f8', 'c5d75d4c-a046-4610-b03f-eff3cefa6405']",31,,,,,,,,,,,,,,,Real Sociedad,210,00:24:31.809,Pass,True,49.9,74.1,71.1,75.2,4,7,6,7,0.011263,0.014736,0.0034730000000000004,0.0034730000000000004,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.774909,,,,,,,,,,,,eb19bff3-2338-455d-a658-8727a0eb40b3,1108,,"[71.1, 75.2]",69302,24,,,,-1.4659194,,Right Foot,,,,"[71.9, 67.6]",,Ground Pass,,7.641989,,,,Xabier Prieto Argarate,,,,,,,1,From Throw In,Carlos Martínez Díez,8724.0,Right Back,50,Real Sociedad,210,['22b8d0f3-a0ed-4cb1-b7ba-24421bf84ab6'],36,,,,,,,,,,,,,,,Real Sociedad,210,00:24:36.420,Pass,,71.1,75.2,71.9,67.6,6,7,6,6,0.014736,0.016118,0.0013819999999999995,0.0013819999999999995,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.9649,,,,,,,,,,,,c4400cf4-6d1b-4726-8dca-a386067103ec,1111,,"[71.9, 67.6]",69302,24,,,,0.6921443,,Right Foot,,,,"[79.5, 73.9]",,Ground Pass,,9.871676,,,,Carlos Martínez Díez,,,,,,,1,From Throw In,Xabier Prieto Argarate,6690.0,Right Midfield,50,Real Sociedad,210,['fbeac260-ea7c-42df-9d48-868a67fd6002'],37,,,,,,,,,,,,,,,Real Sociedad,210,00:24:37.234,Pass,,71.9,67.6,79.5,73.9,7,6,7,7,0.018703,0.017451,-0.0012519999999999996,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.2399,,,,,,,,,,,,cf0c58ad-df8d-48e0-ad4b-b23f507f98a9,1114,,"[83.5, 75.4]",69302,24,,,,0.16514868,,Right Foot,,,,"[84.7, 75.6]",,Ground Pass,,1.2165525,,Incomplete,,Xabier Prieto Argarate,,,,,,,1,From Throw In,Carlos Martínez Díez,8724.0,Right Back,50,Real Sociedad,210,"['86fa0b10-8ba7-4e77-8457-995228b0138e', '8a8b24e4-3035-4018-9411-34b3d5daefd9']",39,,,,,,,,,,,,,,,Real Sociedad,210,00:24:39.601,Pass,,83.5,75.4,84.7,75.6,8,7,8,7,0.021221,0.021221,0.0,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.18123,,,,,,,,,,,,d52fd811-c92a-42f0-aa68-7f0ba804bace,1119,,"[85.6, 76.7]",69302,24,,,,0.6998929,,Right Foot,,,,"[87.5, 78.3]",,Low Pass,,2.4839485,,Incomplete,,Xabier Prieto Argarate,,,,,,,1,From Throw In,Carlos Martínez Díez,8724.0,Right Back,50,Real Sociedad,210,"['055cab87-bdde-43c4-981d-0f51a903c976', 'af303bbd-7ec1-4632-9828-39c23b1ba51b']",42,,,,,,,,,,,,,,,Real Sociedad,210,00:24:42.732,Pass,,85.6,76.7,87.5,78.3,8,7,8,7,0.021221,0.021221,0.0,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.0476,,,,,,,,,,,,8bd86b2c-8998-4acf-be9a-dcef95c7af8a,1122,,"[85.2, 80.0]",69302,24,,,,-0.29592603,,,,,,"[93.4, 77.5]",,High Pass,,8.572631,,,,Xabier Prieto Argarate,,,,,,Throw-in,1,From Throw In,Carlos Martínez Díez,8724.0,Right Back,51,Real Sociedad,210,['c7353fc4-f966-4a1c-a752-9e032a08f128'],48,,,,,,,,,,,,,,,Real Sociedad,210,00:24:48.716,Pass,,85.2,80.0,93.4,77.5,8,7,9,7,0.021221,0.027563,0.006342,0.006342,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.803093,,,,,,,,,,,,9d2ade16-5fa3-442a-870f-a030c2e09b2c,1126,,"[91.7, 75.2]",69302,24,,,,0.07982998,,Right Foot,,,,"[94.2, 75.4]",,Low Pass,,2.5079873,,Incomplete,,Carlos Martínez Díez,,,,,,,1,From Throw In,Xabier Prieto Argarate,6690.0,Right Midfield,51,Real Sociedad,210,"['b9d32f53-8978-458a-835d-a3b692b8096a', 'bbca3663-e056-4a81-973f-43280fa0b4e9']",51,,,,,,,,,,,,,,,Real Sociedad,210,00:24:51.530,Pass,,91.7,75.2,94.2,75.4,9,7,9,7,0.027563,0.027563,0.0,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.924551,,,,,,,,,,,,4370aa3f-3e18-4141-bb9c-825d188b719b,1129,,"[94.4, 80.0]",69302,24,,,,-1.5575521,,,,,,"[94.6, 64.9]",,High Pass,,15.101324,,,,Gorka Elustondo Urkola,,,,,,Throw-in,1,From Throw In,Xabier Prieto Argarate,6690.0,Right Midfield,52,Real Sociedad,210,['7bb31585-f102-4149-8e4e-23e42aff43ec'],56,,,,,,,,,,,,,,,Real Sociedad,210,00:24:56.159,Pass,,94.4,80.0,94.6,64.9,9,7,9,6,0.027563,0.029533,0.0019699999999999995,0.0019699999999999995,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.868425,,,,,,,,,,,,4063daaf-1d2c-47e4-8316-60132dc337b5,1131,,"[94.6, 64.9]",69302,24,,,,1.7462776,,Right Foot,,,,"[92.1, 79.0]",,Low Pass,,14.319916,,,,Xabier Prieto Argarate,,,,,,,1,From Throw In,Gorka Elustondo Urkola,12191.0,Right Center Midfield,52,Real Sociedad,210,['a6c37010-6ab1-4dd6-9182-aea6190513c0'],57,,,,,,,,,,,,,,,Real Sociedad,210,00:24:57.084,Pass,,94.6,64.9,92.1,79.0,9,6,9,7,0.029533,0.027563,-0.0019699999999999995,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,2.751516,,,,,,,,,,,,c04630e4-da93-47dc-a421-d9e4993044b0,1135,,"[80.5, 75.0]",69302,25,,,,-3.0935946,,Right Foot,,,,"[57.6, 73.9]",,Ground Pass,,22.926403,,,,Diego Rivas Gutiérrez,,,,,,,1,From Throw In,Xabier Prieto Argarate,6690.0,Right Midfield,52,Real Sociedad,210,"['50db7e22-c43f-4243-a40d-88d07be39ea2', '9850c66d-9e3d-49e2-8ffa-62ea21380e5d']",0,,,,,,,,,,,,,,,Real Sociedad,210,00:25:00.374,Pass,True,80.5,75.0,57.6,73.9,7,7,5,7,0.017451,0.012483,-0.004968000000000002,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.497787,,,,,,,,,,,,f865d512-118c-46f7-948f-9a5ed02323b2,1138,,"[57.6, 73.9]",69302,25,,,,-2.5225623,,Right Foot,,,,"[34.3, 57.3]",,Ground Pass,,28.608564,,,,Jon Ansotegi Gorostola,,,,,,,1,From Throw In,Diego Rivas Gutiérrez,26060.0,Center Defensive Midfield,52,Real Sociedad,210,['f03613e6-9788-4021-b260-b49d4248eae0'],3,,,,,,,,,,,,,,,Real Sociedad,210,00:25:03.517,Pass,,57.6,73.9,34.3,57.3,5,7,3,5,0.012483,0.011105,-0.001377999999999999,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,2.976807,,,,,,,,,,,,61401b21-a32e-456f-ab08-d7297392e99b,1141,,"[34.9, 55.4]",69302,25,,,,-2.305144,,Right Foot,,,,"[15.4, 33.8]",,Ground Pass,,29.1,,,,Claudio Andrés Bravo Muñoz,,,,,,,1,From Throw In,Jon Ansotegi Gorostola,26764.0,Right Center Back,52,Real Sociedad,210,['d4ac7893-8ad5-4c61-8ac8-850c145f710c'],7,,,,,,,,,,,,,,,Real Sociedad,210,00:25:07.712,Pass,,34.9,55.4,15.4,33.8,3,5,1,3,0.011105,0.010827,-0.00027800000000000047,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,3.730315,,,,,,,,,,,,809360f4-c68a-4b99-8f72-2dd8538c1064,1144,,"[15.4, 33.8]",69302,25,,,,-0.46873015,,Right Foot,,,,"[78.2, 2.0]",,High Pass,,70.39233,,Out,,Alberto De La Bella Madureño,,,,,,,1,From Throw In,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,52,Real Sociedad,210,['c1bbe800-8ea3-4927-98c2-8b5bcfa646d6'],13,,,,,,,,,,,,,,,Real Sociedad,210,00:25:13.175,Pass,,15.4,33.8,78.2,2.0,1,3,7,0,0.010827,0.017451,0.006624000000000001,0.006624000000000001,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.937827,,,,,,,,,,,,d128b942-67c9-4333-96c1-f783feeb7e4e,1146,,"[50.5, 80.0]",69302,25,,,,-1.4435802,,,,,,"[51.6, 71.4]",,High Pass,,8.670063,,,,Xavier Hernández Creus,,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,53,Barcelona,217,['cbfef438-e014-4525-9b2c-d2d1dc2f147e'],26,,,,,,,,,,,,,,,Barcelona,217,00:25:26.512,Pass,,50.5,80.0,51.6,71.4,4,7,4,7,0.011263,0.011263,0.0,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.188624,,,,,,,,,,,,ef67c7a4-3ec7-4a01-9de6-ccb6b9d59d41,1149,,"[51.6, 71.4]",69302,25,,,,2.0935855,,Right Foot,,,,"[48.2, 77.3]",,Low Pass,,6.809552,,,,Daniel Alves da Silva,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,53,Barcelona,217,['45f9d242-c442-4f7a-a9a2-c3d36b49abc2'],27,,,,,,,,,,,,,,,Barcelona,217,00:25:27.712,Pass,,51.6,71.4,48.2,77.3,4,7,4,7,0.011263,0.011263,0.0,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.7992,,,,,,,,,,,,1bbc935c-43b6-4cdf-a968-68356497d36d,1152,,"[47.6, 77.3]",69302,25,,,,-1.3035372,,Right Foot,,,,"[49.9, 68.9]",,Ground Pass,,8.70919,,,,Xavier Hernández Creus,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,53,Barcelona,217,['707b69b2-60ca-41c9-88ad-de7e8ee24529'],28,,,,,,,,,,,,,,,Barcelona,217,00:25:28.941,Pass,,47.6,77.3,49.9,68.9,4,7,4,6,0.011263,0.012147,0.0008839999999999994,0.0008839999999999994,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.062857,,,,,,,,,,,,d6df6551-ed4c-4fb7-a6c1-38637b23272e,1155,,"[49.9, 68.9]",69302,25,,,,1.4481276,,Right Foot,,,,"[50.8, 76.2]",,Ground Pass,,7.3552704,,,,Daniel Alves da Silva,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,53,Barcelona,217,['c4436c79-6618-4795-a166-b1ea81f4d85d'],30,,,,,,,,,,,,,,,Barcelona,217,00:25:30.124,Pass,,49.9,68.9,50.8,76.2,4,6,4,7,0.012147,0.011263,-0.0008839999999999994,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.073489,,,,,,,,,,,,68f03d0a-916b-4ca8-b11d-b331eb7e1b0c,1158,,"[62.9, 70.5]",69302,25,,,,-1.2270527,,Right Foot,,,,"[69.2, 52.9]",,Ground Pass,,18.693583,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,53,Barcelona,217,['6b4d7b5c-738a-46eb-9476-cae3457810c1'],32,,,,,,,,,,,,,,,Barcelona,217,00:25:32.974,Pass,,62.9,70.5,69.2,52.9,6,7,6,5,0.014736,0.016856,0.0021199999999999986,0.0021199999999999986,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.868822,,,,,,,,,,,,321a3c70-a76a-43ab-ac71-006e09c9db32,1161,,"[69.2, 52.9]",69302,25,,,,1.1379082,,Left Foot,,,,"[75.3, 66.1]",,Ground Pass,,14.541321,,,,Daniel Alves da Silva,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,53,Barcelona,217,['b4d4e207-0232-427c-8851-796e312235d4'],34,,,,,,,,,,,,,,,Barcelona,217,00:25:34.853,Pass,,69.2,52.9,75.3,66.1,6,5,7,6,0.016856,0.018703,0.0018470000000000014,0.0018470000000000014,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.356215,,,,,,,,,,,,5d75a156-7b58-41d4-a4b9-e6d183fef04e,1164,,"[83.3, 66.3]",69302,25,,,,0.5928965,,Left Foot,,,,"[97.4, 75.8]",,Ground Pass,,17.001764,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,53,Barcelona,217,['56517371-c6a1-4c9e-9f27-11b4573950d7'],36,,,,,,,,,,,,,,,Barcelona,217,00:25:36.916,Pass,,83.3,66.3,97.4,75.8,8,6,9,7,0.024015,0.027563,0.003547999999999999,0.003547999999999999,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.255661,,,,,,,,,,,,cd5581ee-7de7-43a2-a463-1823efa216ad,1167,,"[105.4, 73.9]",69302,25,,,,-2.6717145,,Right Foot,,,,"[92.6, 67.4]",,Ground Pass,,14.355835,,,,Daniel Alves da Silva,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,53,Barcelona,217,['220bfea9-c402-4ee7-b9fd-bc53efba6867'],40,,,,,,,,,,,,,,,Barcelona,217,00:25:40.399,Pass,,105.4,73.9,92.6,67.4,10,7,9,6,0.034851,0.029533,-0.005318,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.680152,,,,,,,,,,,,53975fe2-36e8-4a8b-acce-844c2049c414,1170,,"[92.6, 67.4]",69302,25,,,,-2.4190485,,Right Foot,,,,"[85.0, 60.7]",,Ground Pass,,10.131634,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,53,Barcelona,217,['231d7180-14b2-4cac-87da-670a439cf463'],42,,,,,,,,,,,,,,,Barcelona,217,00:25:42.168,Pass,,92.6,67.4,85.0,60.7,9,6,8,6,0.029533,0.024015,-0.005517999999999999,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.987082,,,,,,,,,,,,b969b45d-314e-4174-a937-ef7f24a0dc98,1173,,"[85.0, 50.6]",69302,25,,,,1.9981695,,Left Foot,,,,"[80.4, 60.7]",,Ground Pass,,11.098198,,,,Xavier Hernández Creus,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,53,Barcelona,217,['6de0bcc9-bf35-41a8-bf0f-17d83dd00a6a'],47,,,,,,,,,,,,,,,Barcelona,217,00:25:47.630,Pass,,85.0,50.6,80.4,60.7,8,5,7,6,0.024122,0.018703,-0.005419,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.165851,,,,,,,,,,,,26205c87-4d9e-49ca-abd7-6096bf644639,1176,,"[80.4, 60.7]",69302,25,,,,0.7153376,,Right Foot,,,,"[98.7, 76.6]",,Ground Pass,,24.242525,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,53,Barcelona,217,['02795817-b831-4306-ba92-3413fcd3d104'],49,,,,,,,,,,,,,,,Barcelona,217,00:25:49.692,Pass,,80.4,60.7,98.7,76.6,7,6,9,7,0.018703,0.027563,0.00886,0.00886,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.054254,,,,,,,,,,,,a978636a-81cb-466d-9cd6-f9eddac11710,1179,,"[99.1, 73.3]",69302,25,,,,-2.9996955,,Left Foot,,,,"[78.1, 70.3]",,Ground Pass,,21.213203,,,,Xavier Hernández Creus,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,53,Barcelona,217,['73c49517-8ccc-4550-a509-9d989443d213'],55,,,,,,,,,,,,,,,Barcelona,217,00:25:55.547,Pass,,99.1,73.3,78.1,70.3,9,7,7,7,0.027563,0.017451,-0.010112,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.653594,,,,,,,,,,,,0c56dcdf-e05c-460b-9724-f97c297f9d63,1182,,"[77.2, 68.2]",69302,25,,,,-1.8914864,,Right Foot,,,,"[67.8, 39.9]",,Ground Pass,,29.820295,,,,Eric-Sylvain Bilal Abidal,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,53,Barcelona,217,['6f04ecab-83ab-4b11-916d-8fb25431ef29'],57,,,,,,,,,,,,,,,Barcelona,217,00:25:57.918,Pass,,77.2,68.2,67.8,39.9,7,6,6,3,0.018703,0.016895,-0.0018080000000000006,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.090727,,,,,,,,,,,,734bcb66-e7b3-4b35-ab25-378746ae07e7,1185,,"[70.3, 33.8]",69302,26,,,,-0.33755952,,Left Foot,,,,"[85.4, 28.5]",,Ground Pass,,16.003124,,,,Andrés Iniesta Luján,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,53,Barcelona,217,['e8354023-3810-468b-a1aa-c8297f649457'],0,,,,,,,,,,,,,,,Barcelona,217,00:26:00.671,Pass,,70.3,33.8,85.4,28.5,6,3,8,2,0.016895,0.024122,0.007227000000000001,0.007227000000000001,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.42885,,,,,,,,,,,,4bdaff6c-719f-408a-a367-087df88929b8,1189,,"[91.5, 26.6]",69302,26,,,,-0.67052156,,Right Foot,,,,"[106.0, 15.1]",,Ground Pass,,18.506756,,,,Maxwell Scherrer Cabelino Andrade,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,53,Barcelona,217,"['3ba5a2e9-e2e8-4567-9387-17917b8a70d3', 'a4951c12-13d6-4b0f-b2ce-66f5793e14cf']",2,,,,,,,,,,,,,,,Barcelona,217,00:26:02.888,Pass,True,91.5,26.6,106.0,15.1,9,2,10,1,0.028552,0.04067,0.012117999999999997,0.012117999999999997,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.417342,,,,,,,,,,,,bf2b10f2-bd5c-4307-82ab-66ae48998067,1192,,"[108.1, 20.9]",69302,26,,,,1.4625257,,Left Foot,True,,,"[110.6, 43.9]",,High Pass,,23.135471,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,53,Barcelona,217,"['9d2ed1fc-c9e8-4238-926a-0395117100e9', 'b76df1ee-4b6d-49e3-bb17-6152effa2815']",5,,,,,,,,,,,,,,,Barcelona,217,00:26:05.481,Pass,,108.1,20.9,110.6,43.9,10,2,10,4,0.054911,0.108051,0.05313999999999999,0.05313999999999999,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.994,,,,,,,,,,,,04e45577-9a40-4f4b-8493-31fbc1cddd2f,1199,,"[24.0, 53.5]",69302,26,,,,-2.7022765,,Right Foot,,,,"[5.7, 44.9]",,Ground Pass,,20.22004,,,,Claudio Andrés Bravo Muñoz,,,,,,,1,From Throw In,Xabier Prieto Argarate,6690.0,Right Midfield,53,Barcelona,217,['3f059459-d65c-4147-bb71-115ed7a1aad4'],11,,,,,,,,,,,,,,,Real Sociedad,210,00:26:11.770,Pass,,24.0,53.5,5.7,44.9,2,5,0,4,0.010013,0.009411,-0.0006020000000000001,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,5.6747,,,,,,,,,,,,63c4f6e6-92c0-4b2f-9778-2f4b31bf6f8b,1202,,"[5.7, 44.9]",69302,26,,,,-0.26552957,,Right Foot,,,,"[87.7, 22.6]",,High Pass,,84.97817,,Incomplete,,,,,,,,,1,From Throw In,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,53,Barcelona,217,['3213d2c4-b406-41ea-bce8-fe019716f930'],13,,,,,,,,,,,,,,,Real Sociedad,210,00:26:13.804,Pass,,5.7,44.9,87.7,22.6,0,4,8,2,0.009411,0.024122,0.014711000000000002,0.014711000000000002,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.926713,,,,,,,,,,,,45c8e996-1f6e-4e09-b5be-573d10ea04a4,1205,,"[35.8, 59.8]",69302,26,,,,-2.2980883,,Right Foot,,,,"[18.8, 40.7]",,Ground Pass,,25.569708,,,,Víctor Valdés Arribas,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,53,Barcelona,217,['af9383a7-09fc-4bc3-afcc-c66434200483'],22,,,,,,,,,,,,,,,Barcelona,217,00:26:22.476,Pass,,35.8,59.8,18.8,40.7,3,5,1,4,0.011105,0.010827,-0.00027800000000000047,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.480064,,,,,,,,,,,,754cf7ed-fa50-4876-abb6-640331445783,1208,,"[18.8, 40.7]",69302,26,,,,-1.3521274,,Right Foot,,,,"[22.2, 25.4]",,Ground Pass,,15.673225,,,,Eric-Sylvain Bilal Abidal,,,,,,,1,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,53,Barcelona,217,['fe47b6e3-df31-463b-99f2-35ca8e5c9068'],24,,,,,,,,,,,,,,,Barcelona,217,00:26:24.617,Pass,,18.8,40.7,22.2,25.4,1,4,1,2,0.010827,0.009777,-0.0010500000000000006,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.942872,,,,,,,,,,,,def7c55a-94c8-46c1-8c1c-64822348f7b4,1211,,"[22.2, 25.4]",69302,26,,,,0.45277846,,Left Foot,,,,"[40.7, 34.4]",,Ground Pass,,20.57304,,,,Javier Alejandro Mascherano,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,53,Barcelona,217,['9773e3ed-1fe9-40f2-95dc-b78e5fa6a821'],26,,,,,,,,,,,,,,,Barcelona,217,00:26:26.617,Pass,,22.2,25.4,40.7,34.4,1,2,3,3,0.009777,0.011324,0.0015470000000000015,0.0015470000000000015,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.711743,,,,,,,,,,,,93954280-b4ba-4613-aa9b-080e616984ce,1215,,"[30.8, 26.2]",69302,26,,,,2.1562588,,Right Foot,,,,"[12.7, 53.5]",,Low Pass,,32.755154,,,,Víctor Valdés Arribas,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,53,Barcelona,217,['7b553436-e736-4df6-bad6-5d467b679c33'],30,,,,,,,,,,,,,,,Barcelona,217,00:26:30.268,Pass,,30.8,26.2,12.7,53.5,2,2,0,5,0.010013,0.00888,-0.0011329999999999986,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
