50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,0.4376,,,,,,,,,,,,,,2471a4de-1737-4385-a76f-be39f726534d,5,,"[60.0, 40.0]",69270,0,,,,,2.1353657,,Right Foot,,,"[58.1, 43.0]",,Ground Pass,,3.5510561,,,,Lionel Andrés Messi Cuccittini,,,,,Kick Off,1,From Kick Off,David Villa Sánchez,12737.0,Left Wing,2,Barcelona,217,['fe66479b-f118-484e-9b60-d715f29cedf9'],0,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.785,Pass,,60.0,40.0,58.1,43.0,5,3,5,4,0.014846,0.014846,0.0,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.4342,,,,,,,,,,,,,,b02f260e-d24b-4937-a2de-77f86f881188,7,,"[56.8, 43.0]",69270,0,,,,,-2.7691941,,Right Foot,,,"[44.0, 38.0]",,Ground Pass,,13.741907,,,,Javier Alejandro Mascherano,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,2,Barcelona,217,['20c494a6-cb6b-4302-bb38-41c2e6a27738'],1,,,,,,,,,,,,,,,,Barcelona,217,00:00:01.222,Pass,,56.8,43.0,44.0,38.0,5,4,4,3,0.014846,0.012626,-0.0022199999999999998,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.424352,,,,,,,,,,,,,,35f216c1-6e1f-4dda-9850-8357134e57f0,10,,"[44.4, 39.2]",69270,0,,,,,-1.5944606,,Right Foot,,,"[43.6, 5.4]",,Ground Pass,,33.809467,,,,Maxwell Scherrer Cabelino Andrade,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,2,Barcelona,217,['36e5ddef-0f5f-4c4b-b2b7-ae97449f96dd'],3,,,,,,,,,,,,,,,,Barcelona,217,00:00:03.665,Pass,,44.4,39.2,43.6,5.4,4,3,4,0,0.012626,0.011263,-0.0013629999999999996,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.2616,,,,,,,,,,,,,,09192e88-1ddb-43f9-82b5-27818b473eeb,13,,"[38.1, 5.2]",69270,0,,,,,1.1867217,,Right Foot,,,"[45.9, 24.5]",,Ground Pass,,20.81658,,,,Javier Alejandro Mascherano,,,,,,1,From Kick Off,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,2,Barcelona,217,['891459e2-c55b-4e2b-82b9-b1ffeb73d575'],7,,,,,,,,,,,,,,,,Barcelona,217,00:00:07.539,Pass,,38.1,5.2,45.9,24.5,3,0,4,2,0.009777,0.012692,0.002915000000000001,0.002915000000000001,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,0.681747,,,,,,,,,,,,,,00180a1c-1fd3-42b7-b467-1e2ffab1f96d,16,,"[42.8, 19.9]",69270,0,,,,,-1.849096,,Right Foot,,,"[38.6, 5.2]",,Ground Pass,,15.288231,,,,Maxwell Scherrer Cabelino Andrade,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,2,Barcelona,217,['b462b634-60dd-4f1b-b568-c483a971316a'],9,,,,,,,,,,,,,,,,Barcelona,217,00:00:09.992,Pass,,42.8,19.9,38.6,5.2,4,1,3,0,0.012147,0.009777,-0.0023700000000000006,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.402495,,,,,,,,,,,,,,44cfc71c-1315-48d8-b692-ce9c8bfd8874,19,,"[39.6, 6.7]",69270,0,,,,,2.2782855,,Left Foot,,,"[27.2, 21.2]",,Ground Pass,,19.079046,,,,Carles Puyol i Saforcada,,,,,,1,From Kick Off,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,2,Barcelona,217,['f56f1549-5e23-4b61-8d64-31baa83ccc02'],10,,,,,,,,,,,,,,,,Barcelona,217,00:00:10.907,Pass,,39.6,6.7,27.2,21.2,3,0,2,2,0.009777,0.010013,0.0002360000000000001,0.0002360000000000001,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.899741,,,,,,,,,,,,,,2fb68441-6bef-433e-9986-aa22bd07a9a7,22,,"[27.6, 19.7]",69270,0,,,,,1.3206933,,Right Foot,,,"[35.8, 51.8]",,Ground Pass,,33.130802,,,,Gerard Piqué Bernabéu,,,,,,1,From Kick Off,Carles Puyol i Saforcada,20125.0,Left Center Back,2,Barcelona,217,['32417b13-e085-4add-8933-31b7f639b25a'],13,,,,,,,,,,,,,,,,Barcelona,217,00:00:13.999,Pass,,27.6,19.7,35.8,51.8,2,1,3,5,0.009424,0.011105,0.0016810000000000002,0.0016810000000000002,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,2.37844,,,,,,,,,,,,,,23d3fd97-e0d5-4e44-90a1-712c05edd0ed,25,,"[36.7, 53.7]",69270,0,,,,,-1.743657,,Right Foot,,,"[31.2, 22.2]",,Ground Pass,,31.976553,,,,Carles Puyol i Saforcada,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,['a2ce015f-6fbd-4aed-a506-0146f1393f5e'],18,,,,,,,,,,,,,,,,Barcelona,217,00:00:18.338,Pass,,36.7,53.7,31.2,22.2,3,5,2,2,0.011105,0.010013,-0.001092000000000001,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,0.9281,,,,,,,,,,,,,,9c661090-0760-4783-a35a-9d271d92ea1f,28,,"[48.9, 19.1]",69270,0,,,,,-0.16820677,,Right Foot,,,"[70.1, 15.5]",,Ground Pass,,21.503489,,,,Andrés Iniesta Luján,,,,,,1,From Kick Off,Carles Puyol i Saforcada,20125.0,Left Center Back,2,Barcelona,217,['3f4767fc-57a7-49c9-9615-e92e82046791'],24,,,,,,,,,,,,,,,,Barcelona,217,00:00:24.835,Pass,,48.9,19.1,70.1,15.5,4,1,6,1,0.012147,0.016118,0.003971000000000001,0.003971000000000001,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,2.483025,,,,,,,,,,,,,,0456634a-6720-49ac-8ddc-538b5d5071b3,30,,"[72.6, 15.1]",69270,0,,,,,-1.1212323,,Right Foot,,,"[79.5, 0.8]",,Ground Pass,,15.877657,,Out,,Maxwell Scherrer Cabelino Andrade,,,,,,1,From Kick Off,Andrés Iniesta Luján,5216.0,Left Center Midfield,2,Barcelona,217,['04bb8c63-5e27-4e29-b1f4-0ebe372fae5a'],25,,,,,,,,,,,,,,,,Barcelona,217,00:00:25.764,Pass,,72.6,15.1,79.5,0.8,7,1,7,0,0.018703,0.017451,-0.0012519999999999996,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.7803,,,,,,,,,,,,,,d6fe5786-5520-468a-8c01-fe7523b2646d,32,,"[42.9, 80.0]",69270,0,,,,,-0.06139814,,,,,"[67.3, 78.5]",,High Pass,,24.446064,,Incomplete,,Pedro Ríos Maestre,,,,,Throw-in,1,From Throw In,Pablo César Pintos Cabral,26722.0,Right Back,3,Getafe,216,"['0c0da58b-4a12-4cbe-bd17-59af57fe6357', 'd16d3d92-0f3a-4e18-a919-3c9a8a80b33e']",34,,,,,,,,,,,,,,,,Getafe,216,00:00:34.845,Pass,,42.9,80.0,67.3,78.5,4,7,6,7,0.011263,0.014736,0.0034730000000000004,0.0034730000000000004,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,0.9312,,,,,,,,,,,,,,d16d3d92-0f3a-4e18-a919-3c9a8a80b33e,34,,"[53.7, 2.5]",69270,0,,,,,0.13477129,,Head,,,"[65.5, 4.1]",,Low Pass,,11.907981,,,,David Villa Sánchez,,,,,Recovery,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,3,Getafe,216,"['cf1c03b6-3f18-483e-8bea-ebd3d55dfaf8', 'd6fe5786-5520-468a-8c01-fe7523b2646d']",36,,,,,,,,,,,,,,,,Barcelona,217,00:00:36.625,Pass,,53.7,2.5,65.5,4.1,5,0,6,0,0.012483,0.014736,0.0022530000000000015,0.0022530000000000015,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,0.56225,,,,,,,,,,,,,,6c626a57-4da2-4167-a9d1-bf934241270c,41,,"[54.5, 78.3]",69270,0,,,,,0.15137544,,Right Foot,,,"[60.4, 79.2]",,Ground Pass,,5.9682493,,,,Pedro Ríos Maestre,,,,,,1,From Throw In,Víctor Sánchez Mata,6758.0,Right Center Midfield,3,Getafe,216,['dc8be7e9-13ac-4d0d-a0ad-333f29edca7a'],39,,,,,,,,,,,,,,,,Getafe,216,00:00:39.543,Pass,,54.5,78.3,60.4,79.2,5,7,5,7,0.012483,0.012483,0.0,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,0.599,,,,,,,,,,,,,,9179b813-4c9b-45ae-9903-61f9883ac438,45,,"[55.2, 3.7]",69270,0,,,,,0.06512516,,Right Foot,,,"[64.4, 4.3]",,Low Pass,,9.219544,,,,Andrés Iniesta Luján,,,,,Recovery,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,4,Barcelona,217,['8f319c00-21f9-461e-904b-4617d93a53f6'],41,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.083,Pass,,55.2,3.7,64.4,4.3,5,0,6,0,0.012483,0.014736,0.0022530000000000015,0.0022530000000000015,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,3.4897,,,,,,,,,,,,,,d3210b72-2c90-45c3-aeeb-91e1b60daf48,49,,"[51.8, 76.2]",69270,0,,,,,-0.9013968,,Right Foot,,,"[77.2, 44.1]",,High Pass,,40.933727,,Incomplete,,Nicolás Ladislao Fedor Flores,,,,,Recovery,1,Regular Play,Pablo César Pintos Cabral,26722.0,Right Back,4,Barcelona,217,"['4774374e-9231-46f3-9780-9cb3a8a084e1', '7587cd0c-d574-4f1b-b03e-e96a05507837']",42,,,,,,,,,,,,,,,,Getafe,216,00:00:42.503,Pass,,51.8,76.2,77.2,44.1,4,7,7,4,0.011263,0.019971,0.008707999999999999,0.008707999999999999,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.1643,,,,,,,,,,,,,,ddfdcf31-7de8-4cce-9d0d-8dea191c317f,53,,"[42.8, 31.7]",69270,0,,,,True,-1.048962,,,,,"[47.4, 23.7]",,High Pass,,9.228217,,,,Javier Alejandro Mascherano,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,4,Barcelona,217,"['2ff03334-143f-49bf-89b7-88d0cb783e2d', '993907a1-3bb4-4ba7-bbd2-fc47fe4e775c']",47,,,,,,,,,,,,,,,,Barcelona,217,00:00:47.379,Pass,True,42.8,31.7,47.4,23.7,4,3,4,2,0.012626,0.012692,6.600000000000009e-05,6.600000000000009e-05,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,0.0746,,,,,,,,,,,,,,13b3b723-1ab7-425b-9e78-c2a21f12757d,57,,"[47.8, 24.5]",69270,0,,,,,0.6365082,,Right Foot,,,"[50.1, 26.2]",,Low Pass,,2.86007,,Incomplete,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,4,Barcelona,217,['ec149f77-ed4e-4c85-a025-5ace32f0e865'],48,,,,,,,,,,,,,,,,Barcelona,217,00:00:48.569,Pass,,47.8,24.5,50.1,26.2,4,2,4,2,0.012692,0.012692,0.0,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,0.7214,,,,,,,,,,,,,,e1ceb777-8a71-43de-95c3-8871e951f348,59,,"[36.3, 26.2]",69270,0,,,,,0.28067777,,Right Foot,,,"[47.4, 29.4]",,Low Pass,,11.552056,,,,Javier Alejandro Mascherano,,,,,Recovery,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,4,Barcelona,217,['a1b8becd-03c7-4d40-8f56-32846c564c68'],50,,,,,,,,,,,,,,,,Barcelona,217,00:00:50.565,Pass,,36.3,26.2,47.4,29.4,3,2,4,2,0.011105,0.012692,0.0015869999999999999,0.0015869999999999999,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.652075,,,,,,,,,,,,,,919c11b6-809e-44dd-b2ee-3a96aac2bf9f,62,,"[38.4, 32.3]",69270,0,,,,,0.39681813,,Right Foot,,,"[69.9, 45.5]",,Low Pass,,34.153915,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,4,Barcelona,217,"['2f911aa5-27d4-45fe-8592-47ea687c45f8', 'f1e80090-1dc1-4014-929e-c363d4d2a5ef']",52,,,,,,,,,,,,,,,,Barcelona,217,00:00:52.636,Pass,,38.4,32.3,69.9,45.5,3,3,6,4,0.011324,0.016895,0.0055709999999999996,0.0055709999999999996,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,2.454233,,,,,,,,,,,,,,2f911aa5-27d4-45fe-8592-47ea687c45f8,64,,"[51.1, 35.5]",69270,0,,,,,-1.0631673,,Head,,,"[60.0, 19.5]",,Low Pass,,18.30874,,,,Manuel del Moral Fernández,,,,,Recovery,1,Regular Play,José Manuel Jiménez Ortiz,26436.0,Left Back,5,Getafe,216,"['831e755f-c14b-4ca5-b4e4-fcad2ba858bc', '919c11b6-809e-44dd-b2ee-3a96aac2bf9f']",54,,,,,,,,,,,,,,,,Getafe,216,00:00:54.289,Pass,,51.1,35.5,60.0,19.5,4,3,5,1,0.012626,0.013845,0.0012189999999999996,0.0012189999999999996,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.498328,,,,,,,,,,,,,,0813abdc-bdc7-496c-9eec-a688d94be5a3,68,,"[54.1, 22.4]",69270,0,,,,,2.69461,,Right Foot,,,"[29.9, 34.0]",,Ground Pass,,26.836542,,,,Rafael López Gómez,,,,,,1,Regular Play,Manuel del Moral Fernández,24507.0,Left Wing,5,Getafe,216,"['6c220b21-2ef2-43e8-b718-a42b12232fec', 'df443259-3f58-43de-89a5-1672eeaf45bb']",56,,,,,,,,,,,,,,,,Getafe,216,00:00:56.863,Pass,True,54.1,22.4,29.9,34.0,5,2,2,3,0.014291,0.010165,-0.0041259999999999995,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.8153,,,,,,,,,,,,,,86c0f2e1-cc18-4c09-ade9-f61497bfd573,71,,"[29.7, 34.0]",69270,0,,,,,2.8559198,,No Touch,,,"[15.4, 38.2]",,Ground Pass,,14.904026,True,,,Jordi Codina Rodríguez,,,,,,1,Regular Play,Rafael López Gómez,24614.0,Left Center Back,5,Getafe,216,['bef9705d-e725-4735-bccb-4190eb4563a2'],58,,,,,,,,,,,,,,,,Getafe,216,00:00:58.424,Pass,,29.7,34.0,15.4,38.2,2,3,1,3,0.010165,0.010827,0.0006619999999999994,0.0006619999999999994,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,3.4031,,,,,,,,,,,,,,ffec9803-9ef3-42b5-ab09-99afe3c011e9,74,,"[14.3, 38.0]",69270,1,,,,,0.19112824,,Right Foot,,,"[69.6, 48.7]",,High Pass,,56.32566,,Incomplete,,Nicolás Ladislao Fedor Flores,,,,,,1,Regular Play,Jordi Codina Rodríguez,26686.0,Goalkeeper,5,Getafe,216,"['1c993b6b-3fef-4572-8faf-fd49ca143bd2', 'c75b06b4-ffb1-4d5c-aa0f-6ef330442dfa']",0,,,,,,,,,,,,,,,,Getafe,216,00:01:00.392,Pass,,14.3,38.0,69.6,48.7,1,3,6,4,0.010827,0.016895,0.0060680000000000005,0.0060680000000000005,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,3.5366,,,,,,,,,,,,,,1c993b6b-3fef-4572-8faf-fd49ca143bd2,76,,"[51.4, 32.3]",69270,1,,,,,-0.4647429,,Head,,,"[87.9, 14.0]",,High Pass,,40.830627,,Incomplete,,David Villa Sánchez,,,,,Recovery,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,5,Getafe,216,"['47c93406-988a-478a-be17-853976921b86', '83ea84ef-3441-4833-89c3-cacf8897c1f9', 'ffec9803-9ef3-42b5-ab09-99afe3c011e9']",3,,,,,,,,,,,,,,,,Barcelona,217,00:01:03.795,Pass,,51.4,32.3,87.9,14.0,4,3,8,1,0.012626,0.024015,0.011389000000000002,0.011389000000000002,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,2.043787,,,,,,,,,,,,,,47c93406-988a-478a-be17-853976921b86,78,,"[33.1, 67.0]",69270,1,,,,,-0.08277983,,Right Foot,,,"[56.0, 65.1]",,High Pass,,22.978685,,,,Pedro Ríos Maestre,,,,,Recovery,1,Regular Play,Pablo César Pintos Cabral,26722.0,Right Back,5,Getafe,216,"['1c993b6b-3fef-4572-8faf-fd49ca143bd2', 'c1be0b25-17c5-431d-89be-38579665f07a']",7,,,,,,,,,,,,,,,,Getafe,216,00:01:07.332,Pass,,33.1,67.0,56.0,65.1,3,6,5,6,0.010595,0.013845,0.0032499999999999994,0.0032499999999999994,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,4.589521,,,,,,,,,,,,,,f4cc5a5b-e107-4820-8a8c-532a9f387905,85,,"[54.5, 52.3]",69270,1,,,,,0.2948512,,Right Foot,,,"[108.5, 68.7]",,Low Pass,,56.43545,,,,Nicolás Ladislao Fedor Flores,,,,,Recovery,1,Regular Play,Derek Owusu Boateng,26684.0,Center Defensive Midfield,5,Getafe,216,"['1193ba3e-51fc-45d1-976c-01c0124fb6e8', '630db1a2-ba29-4a90-bf0a-e6295a9cb245']",11,,,,,,,,,,,,,,,,Getafe,216,00:01:11.449,Pass,True,54.5,52.3,108.5,68.7,5,5,10,6,0.014291,0.04067,0.026379,0.026379,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,0.429115,,,,,,,,,,,,,,aa8dc3c8-434d-4019-b645-856290cbe658,93,,"[117.7, 59.2]",69270,1,,,,,-1.127348,,Right Foot,,,"[119.6, 55.2]",,Low Pass,,4.428318,,Incomplete,,,,,,,,1,Regular Play,Nicolás Ladislao Fedor Flores,26685.0,Center Forward,5,Getafe,216,"['04e35531-3a3b-4e6f-9b83-d1f395c02c32', '13ca72a3-2d85-44f3-bc0f-d044b3c3659e']",21,,,,,,,,,,,,,,,,Getafe,216,00:01:21.812,Pass,True,117.7,59.2,119.6,55.2,11,5,11,5,0.064426,0.064426,0.0,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.6496,,,,,,,,,,,,,,ec3098b2-283d-49c9-934d-903432a3d2ca,95,,"[120.0, 80.0]",69270,1,,,,,-1.9115922,,Right Foot,,,"[108.9, 48.7]",,High Pass,,33.209938,,Incomplete,True,,,,Outswinging,,Corner,1,From Corner,Manuel del Moral Fernández,24507.0,Left Wing,6,Getafe,216,['31570f5a-8540-48ea-9d0e-f2c6ad48c015'],55,,,,,,,,,,,,,,,,Getafe,216,00:01:55.443,Pass,,120.0,80.0,108.9,48.7,11,7,10,4,0.037926,0.108051,0.07012499999999999,0.07012499999999999,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.6008,,,,,,,,,,,,,,7e479339-832a-45c1-8107-3ffe8336ec19,97,,"[120.0, 80.0]",69270,2,,,,,-1.8421916,c74d00b1-007e-457a-944d-a2bd71f5de5a,Right Foot,,,"[110.4, 45.5]",,High Pass,,35.810753,,,True,Derek Owusu Boateng,True,,Outswinging,,Corner,1,From Corner,Manuel del Moral Fernández,24507.0,Left Wing,7,Getafe,216,['4660c14a-ad68-43cb-b048-0d8d01224f52'],16,,,,,,,,,,,,,,,,Getafe,216,00:02:16.616,Pass,,120.0,80.0,110.4,45.5,11,7,10,4,0.037926,0.108051,0.07012499999999999,0.07012499999999999,0.06527404,,0.06527404,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.210397,,,,,,,,,,,,,,c74d00b1-007e-457a-944d-a2bd71f5de5a,100,,"[108.5, 43.7]",69270,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Derek Owusu Boateng,26684.0,Center Defensive Midfield,7,Getafe,216,"['2cf20c3e-f11b-40df-b12d-e95fd670f644', 'aad18ed1-590f-4098-9c4a-cb118399aebe']",18,True,Head,"[120.0, 43.5, 5.1]",,"[{'location': [106.1, 40.4], 'player': {'id': 24614, 'name': 'Rafael López Gómez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [105.9, 37.3], 'player': {'id': 26496, 'name': 'Daniel Alberto Díaz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [119.8, 40.9], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.6, 37.3], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.1, 46.7], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [115.0, 79.4], 'player': {'id': 26657, 'name': 'Pedro Ríos Maestre'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.0, 49.9], 'player': {'id': 26685, 'name': 'Nicolás Ladislao Fedor Flores'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.7, 39.1], 'player': {'id': 26722, 'name': 'Pablo César Pintos Cabral'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [111.7, 43.4], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.0, 42.3], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.1, 43.2], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.9, 45.3], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.3, 46.7], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",7e479339-832a-45c1-8107-3ffe8336ec19,,,Off T,0.06527404,Normal,Open Play,,,,Getafe,216,00:02:18.257,Shot,True,108.5,43.7,,,10,4,0,0,0.108051,0.006383,-0.101668,0.0,,0.06527404,0.06527404,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.8337,,,,,,,,,,,,,,2d641c9a-d34a-4e34-84e8-e49374b252c6,102,,"[6.0, 36.0]",69270,2,,True,,,-0.33220315,,Right Foot,,,"[48.9, 21.2]",,Ground Pass,,45.381165,,Incomplete,,,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,8,Barcelona,217,['6d4287c6-f778-46d3-92b0-953196ff5eec'],38,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.825,Pass,,6.0,36.0,48.9,21.2,0,3,4,2,0.009411,0.012692,0.003281000000000001,0.003281000000000001,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
