bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,2.156864,,,,,,,,,,,,,1dee745a-0f44-4723-8779-38317b2dc75c,5,,"[61.0, 41.0]",69295,0,,True,,,-2.8922126,,Right Foot,,"[34.3, 34.2]",,Ground Pass,,27.552315,,,Henrique Adriano Buss,,,,,Kick Off,1,From Kick Off,Markus Rosenberg,16567.0,Center Forward,2,Racing Santander,1217,['d91acbae-b323-452e-8973-8fc8cd729166'],2,,,,,,,,,,,,,,,,,Racing Santander,1217,00:00:02.936,Pass,,61.0,41.0,34.3,34.2,6,4,3,3,0.016895,0.011324,-0.0055709999999999996,0.0,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.578882,,,,,,,,,,,,,cbbcca0d-c996-4b0a-932a-614e1817aae3,8,,"[36.6, 38.0]",69295,0,,,,,2.0913131,,Right Foot,,"[27.6, 53.7]",,Ground Pass,,18.096685,,,Marc Torrejón Moya,,,,,,1,From Kick Off,Henrique Adriano Buss,25358.0,Left Center Back,2,Racing Santander,1217,"['a52d2f44-abd9-4883-8f6b-3a447cbc3734', 'e8965b24-d096-436c-9b74-f06981b83490']",6,,,,,,,,,,,,,,,,,Racing Santander,1217,00:00:06.478,Pass,True,36.6,38.0,27.6,53.7,3,3,2,5,0.011324,0.010013,-0.0013110000000000014,0.0,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.1134,,,,,,,,,,,,,95773fed-21b6-4e9a-8cd8-51f5c819d0ce,11,,"[28.4, 57.1]",69295,0,,,,,-0.05258306,,Right Foot,,"[36.0, 56.7]",,Ground Pass,,7.610519,,,Mehdi Lacen,,,,,,1,From Kick Off,Marc Torrejón Moya,26163.0,Right Center Back,2,Racing Santander,1217,['3e6e78c8-7ba3-4dd0-9d97-a8e8b124f311'],8,,,,,,,,,,,,,,,,,Racing Santander,1217,00:00:08.808,Pass,,28.4,57.1,36.0,56.7,2,5,3,5,0.010013,0.011105,0.001092000000000001,0.001092000000000001,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,0.962709,,,,,,,,,,,,,cb620417-53e9-4900-84bc-2369e92f5c68,14,,"[36.0, 68.0]",69295,0,,,,,0.9453113,,Right Foot,,"[43.8, 78.8]",,Ground Pass,,13.322162,,,Francisco Jesús Pérez Malia,,,,,,1,From Kick Off,Mehdi Lacen,6745.0,Right Center Midfield,2,Racing Santander,1217,['5eac8763-1c3e-4e14-ab92-f5899e7bc0fe'],11,,,,,,,,,,,,,,,,,Racing Santander,1217,00:00:11.344,Pass,,36.0,68.0,43.8,78.8,3,6,4,7,0.010595,0.011263,0.0006680000000000002,0.0006680000000000002,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,2.798901,,,,,,,,,,,,,fd0154df-43d4-4a35-8f60-49ddf142a68a,17,,"[44.6, 78.8]",69295,0,,,,,-0.17142166,,Right Foot,,"[88.5, 71.2]",,High Pass,,44.553,,Incomplete,Markus Rosenberg,,,,,,1,From Kick Off,Francisco Jesús Pérez Malia,26615.0,Right Back,2,Racing Santander,1217,"['18951f17-5e4c-4a3b-88d6-9b6869c68b8a', '9f72d6c9-6425-4b34-bc79-541fb19ad226']",14,,,,,,,,,,,,,,,,,Racing Santander,1217,00:00:14.942,Pass,,44.6,78.8,88.5,71.2,4,7,8,7,0.011263,0.021221,0.009958,0.009958,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,0.861285,,,,,,,,,,,,,25174ef0-d21e-4024-b756-df0523c839b5,21,,"[33.7, 2.9]",69295,0,,,,,0.76825696,,Left Foot,,"[42.6, 11.5]",,Ground Pass,,12.376186,,,Sergio Busquets i Burgos,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,3,Barcelona,217,['9f8e85bb-3224-4fec-959d-f75882954be3'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:00:19.501,Pass,,33.7,2.9,42.6,11.5,3,0,4,1,0.009777,0.012147,0.0023700000000000006,0.0023700000000000006,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,2.710146,,,,,,,,,,,,,bab2d4a7-1c00-4b80-8ad5-266cf70919dd,24,,"[43.2, 28.7]",69295,0,,,,,1.422343,,Right Foot,,"[49.9, 73.5]",,Ground Pass,,45.298233,,,Adriano Correia Claro,,True,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,['2462b2dc-6ecc-42f8-927d-5c5c1412339f'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:00:23.530,Pass,,43.2,28.7,49.9,73.5,4,2,4,7,0.012692,0.011263,-0.0014289999999999997,0.0,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.164759,,,,,,,,,,,,,38818954-cbd3-4273-8ae0-7d40b594b7d1,27,,"[57.3, 73.5]",69295,0,,,,,-2.3919787,,Right Foot,,"[35.6, 53.3]",,Ground Pass,,29.646753,,,Carles Puyol i Saforcada,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,3,Barcelona,217,['635f3084-d144-417a-95ba-452c5c0bfbb0'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:00:28.519,Pass,,57.3,73.5,35.6,53.3,5,7,3,5,0.012483,0.011105,-0.001377999999999999,0.0,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,3.147039,,,,,,,,,,,,,60ed1cb5-684c-4587-8c5b-14e023a7eb8a,30,,"[40.9, 57.7]",69295,0,,,,,-1.6865555,,Right Foot,,"[36.9, 23.3]",,Ground Pass,,34.63178,,,Eric-Sylvain Bilal Abidal,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,3,Barcelona,217,['cac924f5-7348-4fac-b586-8a52c9b8392c'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:00:31.010,Pass,,40.9,57.7,36.9,23.3,3,5,3,2,0.011105,0.011105,0.0,0.0,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,2.087349,,,,,,,,,,,,,fc2590f1-9ba5-44b7-a920-c565cb7e44bd,33,,"[41.5, 23.1]",69295,0,,,,,1.5916992,,Left Foot,,"[40.9, 51.8]",,Ground Pass,,28.70627,,,Carles Puyol i Saforcada,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,3,Barcelona,217,['cdd5b3db-c83e-4908-9c7d-9f29a8c85bb3'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:00:37.060,Pass,,41.5,23.1,40.9,51.8,4,2,3,5,0.012692,0.011105,-0.0015869999999999999,0.0,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.208181,,,,,,,,,,,,,115ae139-4e92-4b88-8f57-62e5f597c651,36,,"[42.3, 56.0]",69295,0,,,,,-1.815775,,Right Foot,,"[39.8, 46.0]",,Ground Pass,,10.307764,,,Sergio Busquets i Burgos,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,3,Barcelona,217,['189ded98-ce9e-47db-b7ca-dca2bdaccc70'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:00:40.985,Pass,,42.3,56.0,39.8,46.0,4,5,3,4,0.012692,0.011324,-0.0013679999999999994,0.0,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.1877,,,,,,,,,,,,,e8296816-ce90-4ea5-b8d2-bc4366690f95,39,,"[42.6, 38.0]",69295,0,,,,,-1.1621778,,Right Foot,,"[51.0, 18.6]",,Ground Pass,,21.140482,,,Xavier Hernández Creus,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,['9e908b8d-3261-4dbe-8e41-c78ef264f667'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:00:44.112,Pass,,42.6,38.0,51.0,18.6,4,3,4,1,0.012626,0.012147,-0.00047900000000000026,0.0,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.411,,,,,,,,,,,,,15b2783e-7950-450d-80c7-8f3071276a6b,42,,"[50.1, 16.5]",69295,0,,,,,-2.670952,,Right Foot,,"[44.4, 13.6]",,Low Pass,,6.395311,,,Eric-Sylvain Bilal Abidal,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,3,Barcelona,217,"['2d6b4ed8-665c-4d50-9985-92f34b5a4ded', '4e626b8a-632e-4b0a-b41c-41836133b044']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:00:45.300,Pass,True,50.1,16.5,44.4,13.6,4,1,4,1,0.012147,0.012147,0.0,0.0,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,0.897234,,,,,,,,,,,,,e84ca9f4-f1ff-42fd-ae74-649036d5db33,45,,"[44.4, 13.6]",69295,0,,,,,-0.057229105,,Left Foot,,"[63.6, 12.5]",,Ground Pass,,19.231485,,,Xavier Hernández Creus,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,3,Barcelona,217,['f38da568-5ddf-4d48-a45a-ebf6e4724b7f'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:00:47.233,Pass,,44.4,13.6,63.6,12.5,4,1,6,1,0.012147,0.016118,0.003971000000000001,0.003971000000000001,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.368305,,,,,,,,,,,,,be2933d3-fe70-42e5-a629-06a7cd93c8c0,48,,"[63.8, 9.4]",69295,0,,,,,-0.45163617,,Left Foot,,"[77.2, 2.9]",,Ground Pass,,14.893287,,,Maxwell Scherrer Cabelino Andrade,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,3,Barcelona,217,['b98cb948-78a6-4a75-a051-d00f248a15f9'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:00:48.720,Pass,,63.8,9.4,77.2,2.9,6,0,7,0,0.014736,0.017451,0.0027150000000000004,0.0027150000000000004,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.051664,,,,,,,,,,,,,d16f12e5-9aea-44b4-8f2f-c73c22e28202,52,,"[84.0, 5.2]",69295,0,,,,,-0.38050637,,Right Foot,,"[91.5, 2.2]",,Ground Pass,,8.077747,,,David Villa Sánchez,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,3,Barcelona,217,"['499782da-43b7-4367-9f84-f987f53fff6e', 'f0d6b896-b57e-49c1-a3d2-e37611f05530']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:00:52.019,Pass,True,84.0,5.2,91.5,2.2,8,0,9,0,0.021221,0.027563,0.006342,0.006342,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.594524,,,,,,,,,,,,,b2cf977f-b998-4381-893a-3e34475e405f,55,,"[90.7, 2.2]",69295,0,,,,,3.034095,,Right Foot,,"[76.8, 3.7]",,Ground Pass,,13.980701,,,Xavier Hernández Creus,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Left Wing,3,Barcelona,217,['dc2ed6fd-0bb9-4cf1-bcd6-7738895472ac'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:00:54.434,Pass,,90.7,2.2,76.8,3.7,9,0,7,0,0.027563,0.017451,-0.010112,0.0,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.0029,,,,,,,,,,,,,41ab7e43-7639-484a-8ff7-fa438a9e5917,58,,"[76.2, 5.6]",69295,0,,,,,1.3981148,,Right Foot,,"[77.7, 14.2]",,Ground Pass,,8.729834,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,3,Barcelona,217,['fbdc14fb-5db2-42cd-9aff-d8e8052173c3'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:00:56.669,Pass,,76.2,5.6,77.7,14.2,7,0,7,1,0.017451,0.018703,0.0012519999999999996,0.0012519999999999996,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.237677,,,,,,,,,,,,,f1993b08-0086-4c40-99e5-c42f0d7a7ca5,62,,"[82.1, 9.8]",69295,0,,,,,-1.0487047,,Left Foot,,"[86.3, 2.5]",,Ground Pass,,8.421995,,,Maxwell Scherrer Cabelino Andrade,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,3,Barcelona,217,['2446f60a-7420-4f6b-ab12-b575d091be76'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:00:59.480,Pass,,82.1,9.8,86.3,2.5,8,0,8,0,0.021221,0.021221,0.0,0.0,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,0.715933,,,,,,,,,,,,,50774e93-3b4a-49e9-8fae-bfc99153e43a,65,,"[84.0, 4.1]",69295,1,,,,,0.48193824,,Left Foot,,"[90.5, 7.5]",,Ground Pass,,7.33553,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,3,Barcelona,217,['cc9e5b3d-98ad-457b-815d-6f92dd6a6279'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:01:02.461,Pass,,84.0,4.1,90.5,7.5,8,0,8,0,0.021221,0.021221,0.0,0.0,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,0.7543,,,,,,,,,,,,,918791ef-4ecc-4a03-94f7-21b2b28fc5ce,69,,"[91.3, 5.6]",69295,1,,,,,-0.75976276,,Right Foot,,"[95.3, 1.8]",,Ground Pass,,5.517246,,,David Villa Sánchez,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,3,Barcelona,217,"['0921d3d0-f00b-4d13-8f95-8f5d6c25400d', '6dfb8811-6306-4028-9c63-8e74169af709']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:01:03.499,Pass,True,91.3,5.6,95.3,1.8,9,0,9,0,0.027563,0.027563,0.0,0.0,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,2.871117,,,,,,,,,,,,,dd6745db-a084-45ac-bb4d-3c7e3770d629,72,,"[96.6, 1.8]",69295,1,,,,,0.3503142,,Right Foot,,"[117.4, 9.4]",,Ground Pass,,22.144978,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Left Wing,3,Barcelona,217,['dbd8a136-d9d9-44fb-b88f-cfbd566608d1'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:01:04.406,Pass,,96.6,1.8,117.4,9.4,9,0,11,0,0.027563,0.037926,0.010363,0.010363,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.286601,,,,,,,,,,,,,fefa8a9c-2926-472a-90a6-be2a2bd7398d,78,,"[120.0, 1.0]",69295,1,,,,,2.7564352,,Right Foot,,"[116.3, 2.5]",,Ground Pass,,3.992493,,,Lionel Andrés Messi Cuccittini,,,,,Corner,1,From Corner,Xavier Hernández Creus,20131.0,Left Center Midfield,4,Barcelona,217,['49bd10db-47c1-486c-bcc4-25cfd70c4018'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:01:20.054,Pass,,120.0,1.0,116.3,2.5,11,0,11,0,0.037926,0.037926,0.0,0.0,,,0.89683104,0.89683104,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.522556,,,,,,,,,,,,,f781354f-796c-45e0-8616-a8427e496b42,81,,"[111.7, 2.5]",69295,1,,,,,2.819842,,Left Foot,,"[96.1, 7.7]",,Ground Pass,,16.443844,,,Xavier Hernández Creus,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,4,Barcelona,217,['cfbfc2ee-b2c4-4948-a3ab-125154c8b332'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:01:22.707,Pass,,111.7,2.5,96.1,7.7,11,0,9,0,0.037926,0.027563,-0.010363,0.0,,,0.89683104,0.89683104,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.182716,,,,,,,,,,,,,acb8c90c-6f88-4669-8fff-e0f34f68278e,84,,"[91.9, 9.2]",69295,1,,,,,1.9951521,,Right Foot,,"[84.4, 25.8]",,Ground Pass,,18.215652,,,Andrés Iniesta Luján,,,,,,1,From Corner,Xavier Hernández Creus,20131.0,Left Center Midfield,4,Barcelona,217,['259a6d6a-1e74-4a44-b404-7e171c72e61c'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:01:24.827,Pass,,91.9,9.2,84.4,25.8,9,0,8,2,0.027563,0.024122,-0.0034409999999999996,0.0,,,0.89683104,0.89683104,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.232536,,,,,,,,,,,,,c84a37e5-381c-4637-b920-f1b891c1c692,89,,"[90.7, 24.3]",69295,1,,,,,-0.5374927,,Right Foot,,"[105.8, 15.3]",,Ground Pass,,17.57868,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Corner,Andrés Iniesta Luján,5216.0,Right Center Midfield,4,Barcelona,217,"['b3972eac-184a-4206-91a5-7bebc3ab6cb7', 'ccb50285-f302-437f-b84b-e7d8f284a7fb']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:01:28.482,Pass,True,90.7,24.3,105.8,15.3,9,2,10,1,0.028552,0.04067,0.012117999999999997,0.012117999999999997,,,0.89683104,0.89683104,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,0.6375,,,,,,,,,,,,,692cff15-46b8-4b1a-b8d0-c79f38693383,93,,"[106.2, 23.5]",69295,1,,,,,1.6528038,,Left Foot,,"[105.6, 30.8]",,Ground Pass,,7.324616,,,David Villa Sánchez,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,4,Barcelona,217,"['2ba59ad0-6549-4fed-b52c-d6e7e755b947', 'b48c7a20-f3bf-440c-82aa-bd3483267272']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:01:31.557,Pass,True,106.2,23.5,105.6,30.8,10,2,10,3,0.054911,0.108051,0.05313999999999999,0.05313999999999999,,,0.89683104,0.89683104,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.0145,,,,,,,,,,,,,b56237d9-0a31-48b0-8641-ba7d8efa2515,95,,"[106.0, 30.4]",69295,1,,,,,-0.53439546,,Right Foot,,"[110.9, 27.5]",,Ground Pass,,5.6938562,,,Lionel Andrés Messi Cuccittini,,,Through Ball,True,,1,From Corner,David Villa Sánchez,12737.0,Left Wing,4,Barcelona,217,['ebb4d0d1-31df-4742-93c6-92af53bb1c22'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:01:32.194,Pass,,106.0,30.4,110.9,27.5,10,3,10,2,0.108051,0.054911,-0.05313999999999999,0.0,,,0.89683104,0.89683104,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,0.8847,,,,,,,,,,,,,dfbcb146-80cd-426f-87e2-f6e5efd7427c,99,,"[115.1, 32.5]",69295,1,,,,,1.3200871,4501a23b-2e83-4ecb-b3a2-8a60dc5c57db,Left Foot,,"[117.2, 40.7]",True,High Pass,,8.464632,,,Pedro Eliezer Rodríguez Ledesma,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,4,Barcelona,217,"['31f4dfe0-a720-49c6-8d3d-6ae3469ca98c', 'f45a1298-0436-4ba5-b5c3-a067eb74fd73']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:01:33.884,Pass,True,115.1,32.5,117.2,40.7,11,3,11,4,0.257454,0.257454,0.0,0.0,,,0.89683104,0.89683104,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,0.2175,,,,,,,,,,,,,4501a23b-2e83-4ecb-b3a2-8a60dc5c57db,101,,"[118.4, 41.1]",69295,1,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,4,Barcelona,217,['81271ce5-cbcf-4288-adcd-76e106e869a3'],34,,Other,"[120.0, 41.1, 1.5]",True,"[{'location': [117.0, 40.6], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [116.1, 42.1], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [119.0, 32.7], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.6, 35.6], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.5, 29.9], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [117.3, 34.6], 'player': {'id': 26070, 'name': 'Antonio Rodríguez Martínez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.0, 42.5], 'player': {'id': 24075, 'name': 'Christian Fernández Salas'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.3, 43.4], 'player': {'id': 26163, 'name': 'Marc Torrejón Moya'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.8, 42.5], 'player': {'id': 16567, 'name': 'Markus Rosenberg'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [104.2, 32.6], 'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.1, 28.4], 'player': {'id': 26073, 'name': 'Gonzalo Colsa Albendea'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [116.1, 33.7], 'player': {'id': 26615, 'name': 'Francisco Jesús Pérez Malia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.0, 35.3], 'player': {'id': 25358, 'name': 'Henrique Adriano Buss'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.6, 36.9], 'player': {'id': 26238, 'name': 'Domingo Cisma González'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.5, 33.7], 'player': {'id': 26746, 'name': 'Kennedy Bakircioglu'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",dfbcb146-80cd-426f-87e2-f6e5efd7427c,,True,Goal,,0.89683104,Normal,Open Play,,,,Barcelona,217,00:01:34.760,Shot,,118.4,41.1,,,11,4,0,0,0.257454,0.006383,-0.25107100000000004,0.0,,0.89683104,0.89683104,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,2.2983,,,,,,,,,,,,,101009cc-f12b-4036-a3fc-4a5f5d3a32ab,103,,"[61.0, 41.0]",69295,2,,True,,,-2.1293957,,Right Foot,,"[59.5, 38.6]",,Ground Pass,,2.8301942,,,Gonzalo Colsa Albendea,,,,,Kick Off,1,From Kick Off,Markus Rosenberg,16567.0,Center Forward,5,Racing Santander,1217,['d5868505-9afd-439e-aae9-97fbb32136da'],22,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:22.054,Pass,,61.0,41.0,59.5,38.6,6,4,5,3,0.016895,0.014846,-0.0020490000000000005,0.0,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.45993,,,,,,,,,,,,,ca0d1a43-6d15-4b53-8567-93dd8f420368,105,,"[59.5, 38.6]",69295,2,,True,,,2.9113731,,Right Foot,,"[46.7, 41.6]",,Ground Pass,,13.146863,,,Adrián González Morales,,,,,,1,From Kick Off,Gonzalo Colsa Albendea,26073.0,Left Center Midfield,5,Racing Santander,1217,['bf2b7d85-7f93-4ac4-9273-fcbb203d9250'],25,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:25.141,Pass,,59.5,38.6,46.7,41.6,5,3,4,4,0.014846,0.012626,-0.0022199999999999998,0.0,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
