50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,,1.2287,,,,,,,,,,,,,,afd9383d-72f7-4f54-bb43-b4ca4805174c,541,,,"[75.5, 69.6]",69275,12,,,,0.6154557,,Right Foot,,,,"[85.4, 76.6]",,Low Pass,,12.124768,,,Daniel Alves da Silva,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,29,Barcelona,217,"['12dbba1a-49ce-4dd0-9981-9ef8eeb1afab', '4d28420e-6c20-480b-9ede-aceb5ef8308d']",29,,,,,,,,,,,,,,,,Barcelona,217,00:12:29.669,Pass,True,75.5,69.6,85.4,76.6,7,6,8,7,0.018703,0.021221,0.0025179999999999994,0.0025179999999999994,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.626,,,,,,,,,,,,,,cce50759-e877-4f9a-9dff-68f3822aadb7,544,,,"[87.3, 74.0]",69275,12,,,,-0.43490154,,Right Foot,,,,"[100.0, 68.1]",,Ground Pass,,14.003571,Incomplete,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,29,Barcelona,217,"['75499176-21c3-40c0-9f51-0149addba3ad', 'e1d3eef6-f492-4e00-a313-d29fe5464791']",32,,,,,,,,,,,,,,,,Barcelona,217,00:12:32.163,Pass,,87.3,74.0,100.0,68.1,8,7,9,6,0.021221,0.029533,0.008312,0.008312,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,2.1375,,,,,,,,,,,,,,75499176-21c3-40c0-9f51-0149addba3ad,546,,,"[20.1, 12.0]",69275,12,,,,-0.12338065,,Left Foot,,,,"[58.0, 7.3]",,High Pass,,38.19031,Incomplete,,Pablo Daniel Osvaldo,,,,,,Recovery,1,From Throw In,Dídac Vilá Rosselló,6886.0,Left Back,29,Barcelona,217,"['cc9ea726-3667-45f4-af7c-75583b7c38eb', 'cce50759-e877-4f9a-9dff-68f3822aadb7', 'e2c853d0-5007-4def-b7b0-6fdf0f6f68aa']",33,,,,,,,,,,,,,,,,Espanyol,214,00:12:33.789,Pass,,20.1,12.0,58.0,7.3,1,1,5,0,0.008786,0.012483,0.003696999999999999,0.003696999999999999,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.0514,,,,,,,,,,,,,,2b75738e-6111-4a97-bc53-905c46051318,550,,,"[64.3, 0.1]",69275,12,,,,0.39305803,,,,,,"[76.6, 5.2]",,Low Pass,,13.315405,,,José María Callejón Bueno,,,,,,Throw-in,1,From Throw In,Dídac Vilá Rosselló,6886.0,Left Back,30,Espanyol,214,['bb569605-1aff-4875-9a5f-f246add2f3c4'],52,,,,,,,,,,,,,,,,Espanyol,214,00:12:52.366,Pass,,64.3,0.1,76.6,5.2,6,0,7,0,0.014736,0.017451,0.0027150000000000004,0.0027150000000000004,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,0.7424,,,,,,,,,,,,,,493001ec-082b-4f63-86ef-bcc970c33088,553,,,"[76.6, 5.2]",69275,12,,,,2.205823,,Right Foot,,,,"[72.4, 10.9]",,Low Pass,,7.080254,Incomplete,,,,,,,,,1,From Throw In,José María Callejón Bueno,7029.0,Right Wing,30,Espanyol,214,['c86b5554-912a-4ed1-a55f-583e3e6a75b4'],53,,,,,,,,,,,,,,,,Espanyol,214,00:12:53.457,Pass,,76.6,5.2,72.4,10.9,7,0,7,1,0.017451,0.018703,0.0012519999999999996,0.0012519999999999996,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,0.5551,,,,,,,,,,,,,,c86b5554-912a-4ed1-a55f-583e3e6a75b4,554,,,"[47.7, 69.2]",69275,12,,,,1.1137276,,Left Foot,,,,"[50.7, 75.3]",,Ground Pass,,6.797794,,,Xavier Hernández Creus,,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,31,Barcelona,217,"['493001ec-082b-4f63-86ef-bcc970c33088', '7d306bf8-e514-4d94-8613-f6b90aeb3499']",54,,,,,,,,,,,,,,,,Barcelona,217,00:12:54.200,Pass,,47.7,69.2,50.7,75.3,4,6,4,7,0.012147,0.011263,-0.0008839999999999994,0.0,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,0.381,,,,,,,,,,,,,,b5501c81-cdac-4f7d-9dde-2fd2f95714a7,559,,,"[51.9, 73.4]",69275,12,,,,-0.25933173,,Right Foot,,,,"[56.8, 72.1]",,Ground Pass,,5.0695167,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,31,Barcelona,217,"['1a964113-3961-442a-8cff-f84873866321', '84d6f9a0-fde9-4873-bb5a-1d6c9896bcba']",55,,,,,,,,,,,,,,,,Barcelona,217,00:12:55.297,Pass,True,51.9,73.4,56.8,72.1,5,7,5,7,0.012483,0.012483,0.0,0.0,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,0.6286,,,,,,,,,,,,,,37d21330-9c3c-47f8-9a39-4dc67b032983,562,,,"[56.8, 72.1]",69275,12,,,,-2.4569755,,Left Foot,,,,"[51.9, 68.1]",,Ground Pass,,6.325346,,,Sergio Busquets i Burgos,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,31,Barcelona,217,"['84d6f9a0-fde9-4873-bb5a-1d6c9896bcba', '8df1f825-c16d-4c14-a93d-fa34a7ff5a86']",55,,,,,,,,,,,,,,,,Barcelona,217,00:12:55.718,Pass,True,56.8,72.1,51.9,68.1,5,7,5,6,0.012483,0.013845,0.0013620000000000004,0.0013620000000000004,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,0.64,,,,,,,,,,,,,,6c5723ec-f957-48fe-8da6-8423716e7ee5,564,,,"[51.9, 68.1]",69275,12,,,,2.300696,,Right Foot,,,,"[48.5, 71.9]",,Ground Pass,,5.0990195,,,Xavier Hernández Creus,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,31,Barcelona,217,['cb468d56-1138-4041-8884-2961ed486d8b'],56,,,,,,,,,,,,,,,,Barcelona,217,00:12:56.347,Pass,,51.9,68.1,48.5,71.9,5,6,4,7,0.013845,0.011263,-0.0025819999999999992,0.0,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.3544,,,,,,,,,,,,,,50e1bd63-4527-486e-8aa1-23a8978c906b,568,,,"[46.8, 70.9]",69275,12,,,,-2.0426855,,Right Foot,,,,"[39.4, 56.4]",,Ground Pass,,16.279127,,,Gerard Piqué Bernabéu,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,31,Barcelona,217,"['b36a3680-ade7-4e51-961d-33257f9e0733', 'c497359f-5254-4d22-af0f-3e5d674faecd']",57,,,,,,,,,,,,,,,,Barcelona,217,00:12:57.436,Pass,True,46.8,70.9,39.4,56.4,4,7,3,5,0.011263,0.011105,-0.00015800000000000015,0.0,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.6073,,,,,,,,,,,,,,fc43936a-d609-4b50-a2bd-69606a126be8,571,,,"[44.5, 49.5]",69275,13,,,,-1.0519689,,Right Foot,,,,"[63.8, 15.7]",,Ground Pass,,38.9221,,,David Villa Sánchez,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,31,Barcelona,217,['a13f7b05-a091-433a-a2e1-48928e496483'],0,,,,,,,,,,,,,,,,Barcelona,217,00:13:00.148,Pass,,44.5,49.5,63.8,15.7,4,4,6,1,0.012626,0.016118,0.0034920000000000003,0.0034920000000000003,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.2033,,,,,,,,,,,,,,9115a788-1357-4dfe-a03b-e1a3daeb7477,577,,,"[66.3, 80.0]",69275,13,,,,-1.0776434,,,,,,"[78.5, 57.3]",,High Pass,,25.77072,,,José Raúl Baena Urdiales,,,,,,Throw-in,1,From Throw In,Francisco Javier Chica Torres,26170.0,Right Back,32,Espanyol,214,['f0e20b0f-50fb-4581-9743-fdc890799441'],16,,,,,,,,,,,,,,,,Espanyol,214,00:13:16.444,Pass,,66.3,80.0,78.5,57.3,6,7,7,5,0.014736,0.019351,0.004614999999999999,0.004614999999999999,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.0763,,,,,,,,,,,,,,0b326312-bef1-48b5-9514-74a0fea5ff2d,579,,,"[78.5, 57.3]",69275,13,,,,1.1886797,,Head,,,,"[82.8, 68.0]",,High Pass,,11.531695,Incomplete,,Joan Verdú Fernández,,,,,,,1,From Throw In,José Raúl Baena Urdiales,26607.0,Center Defensive Midfield,32,Espanyol,214,"['0255d99a-64c9-4363-a9d7-891530a2f2e5', 'b58f4574-95af-478a-a6c8-6194052791ae']",17,,,,,,,,,,,,,,,,Espanyol,214,00:13:17.648,Pass,,78.5,57.3,82.8,68.0,7,5,8,6,0.019351,0.024015,0.0046640000000000015,0.0046640000000000015,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,2.3533,,,,,,,,,,,,,,5fa26b2f-dc7b-4673-8ec2-189a30e0a9bb,582,,,"[43.4, 15.7]",69275,13,,,,-0.8555951,,Head,,,,"[55.3, 2.0]",,High Pass,,18.146626,,,David Villa Sánchez,,,,,,Recovery,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,33,Barcelona,217,['d4528bff-5922-4283-8675-b042de1f7c29'],19,,,,,,,,,,,,,,,,Barcelona,217,00:13:19.457,Pass,,43.4,15.7,55.3,2.0,4,1,5,0,0.012147,0.012483,0.0003359999999999995,0.0003359999999999995,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.3263,,,,,,,,,,,,,,104a4f9f-2d98-4fb4-96ec-4e180cf896d3,588,,,"[54.1, 6.2]",69275,13,,,,1.8138294,,Left Foot,,,,"[51.1, 18.3]",,Ground Pass,,12.466354,,,Andrés Iniesta Luján,,,,,,Free Kick,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,34,Barcelona,217,['8a662223-560a-4e74-a8f3-fb3aa556ac6b'],40,,,,,,,,,,,,,,,,Barcelona,217,00:13:40.248,Pass,,54.1,6.2,51.1,18.3,5,0,4,1,0.012483,0.012147,-0.0003359999999999995,0.0,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,0.8314,,,,,,,,,,,,,,d0c0cff1-4405-401a-86fb-90d49e1a3f8f,591,,,"[51.1, 18.3]",69275,13,,,,-1.9756881,,Left Foot,,,,"[46.0, 6.4]",,Ground Pass,,12.946815,,,Eric-Sylvain Bilal Abidal,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,34,Barcelona,217,['1767ec02-3295-40c2-82ab-f21dbeb37423'],41,,,,,,,,,,,,,,,,Barcelona,217,00:13:41.607,Pass,,51.1,18.3,46.0,6.4,4,1,4,0,0.012147,0.011263,-0.0008839999999999994,0.0,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,2.3881,,,,,,,,,,,,,,2ddf78de-b472-47aa-a68f-488cce2f80cd,594,,,"[46.0, 6.4]",69275,13,,,,3.0806925,,Left Foot,,,,"[21.4, 7.9]",,Ground Pass,,24.645689,,,Gerard Piqué Bernabéu,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,34,Barcelona,217,['3105f1b4-d816-49ec-9e6c-d9665441aae5'],42,,,,,,,,,,,,,,,,Barcelona,217,00:13:42.478,Pass,,46.0,6.4,21.4,7.9,4,0,1,0,0.011263,0.007796,-0.0034670000000000005,0.0,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.6704,,,,,,,,,,,,,,aa0c3fc7-af53-4304-aa4a-081ae38cb1fc,597,,,"[17.0, 8.6]",69275,13,,,,2.139957,,Right Foot,,,,"[5.1, 27.2]",,Ground Pass,,22.080988,,,Víctor Valdés Arribas,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,34,Barcelona,217,['e75f0e2e-26f5-4a7e-ac59-846a7e066a6f'],45,,,,,,,,,,,,,,,,Barcelona,217,00:13:45.516,Pass,,17.0,8.6,5.1,27.2,1,0,0,2,0.007796,0.00888,0.0010840000000000008,0.0010840000000000008,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,3.9648,,,,,,,,,,,,,,1237dd03-3548-4d68-8bf4-f613aa86eb23,600,,,"[15.7, 40.8]",69275,13,,,,-0.27188435,,Right Foot,,,,"[65.2, 27.0]",,High Pass,,51.387646,Incomplete,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,34,Barcelona,217,"['0204ac58-e91e-4cb1-a5c5-c7c37fcf7c9d', '8e571059-ff2e-4213-955a-9aefc40aea8e']",51,,,,,,,,,,,,,,,,Barcelona,217,00:13:51.447,Pass,,15.7,40.8,65.2,27.0,1,4,6,2,0.010827,0.016856,0.006029,0.006029,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,2.0211,,,,,,,,,,,,,,7bd8e415-3337-4c83-b7d3-202fd6b62873,605,,,"[48.2, 57.4]",69275,13,,,,-0.47325245,,Right Foot,,,,"[85.5, 38.3]",,High Pass,,41.905846,Pass Offside,,Pablo Daniel Osvaldo,,,,Through Ball,True,,1,From Free Kick,Juan Daniel Forlín,24744.0,Right Center Back,34,Barcelona,217,['4848c869-5796-4522-95fe-fd6722b79489'],56,,,,,,,,,,,,,,,,Espanyol,214,00:13:56.420,Pass,,48.2,57.4,85.5,38.3,4,5,8,3,0.012692,0.023851,0.011159,0.011159,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,2.2443,,,,,,,,,,,,,,eb4a3f54-3adf-44c8-91f4-22ff1a89d4ef,607,,,"[35.5, 40.1]",69275,14,,,,-1.4219064,,Right Foot,,,,"[37.9, 24.1]",,Ground Pass,,16.178999,,,Gerard Piqué Bernabéu,,,,,,Free Kick,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,35,Barcelona,217,['6594b756-ad18-436a-a554-64f7e96eb0ff'],7,,,,,,,,,,,,,,,,Barcelona,217,00:14:07.239,Pass,,35.5,40.1,37.9,24.1,3,4,3,2,0.011324,0.011105,-0.00021900000000000044,0.0,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.3424,,,,,,,,,,,,,,241528a5-1b61-4005-a813-7c472d9bd92a,610,,,"[37.9, 24.1]",69275,14,,,,2.0626056,,Right Foot,,,,"[30.4, 38.1]",,Ground Pass,,15.8823805,,,Sergio Busquets i Burgos,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,35,Barcelona,217,['f8379437-8bbb-4ca1-b1e8-74f6bb2a5253'],10,,,,,,,,,,,,,,,,Barcelona,217,00:14:10.226,Pass,,37.9,24.1,30.4,38.1,3,2,2,3,0.011105,0.010165,-0.0009399999999999999,0.0,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,2.6472,,,,,,,,,,,,,,18358223-b87a-4b28-ae7d-031b92322649,616,,,"[34.5, 34.4]",69275,14,,,,-0.40623948,,Right Foot,,,,"[88.2, 11.3]",,High Pass,,58.457676,,,David Villa Sánchez,,,,,,Free Kick,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,36,Barcelona,217,['3d52306c-4f08-4f20-ba21-2270d97b381e'],32,,,,,,,,,,,,,,,,Barcelona,217,00:14:32.997,Pass,,34.5,34.4,88.2,11.3,3,3,8,1,0.011324,0.024015,0.012691000000000001,0.012691000000000001,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,2.1224,,,,,,,,,,,,,,88d0b908-6fff-48e7-abc7-0b09d9bf401d,620,,,"[88.0, 17.4]",69275,14,,,,-0.3770007,,Right Foot,,,,"[107.7, 9.6]",,Low Pass,,21.18797,,,Eric-Sylvain Bilal Abidal,,,,,,,1,From Free Kick,David Villa Sánchez,12737.0,Left Wing,36,Barcelona,217,['f7713aa6-3a43-46b4-9858-ffd948989c12'],38,,,,,,,,,,,,,,,,Barcelona,217,00:14:38.138,Pass,,88.0,17.4,107.7,9.6,8,1,10,0,0.024015,0.034851,0.010835999999999998,0.010835999999999998,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,0.8533,,,,,,,,,,,,,,22aa2064-3dce-4281-b51a-9ae4c79e5354,623,,,"[107.9, 8.5]",69275,14,,,,1.4262183,,Left Foot,True,,,"[111.7, 34.6]",,Low Pass,,26.375177,Incomplete,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,36,Barcelona,217,"['0ece7df9-5ac1-484c-a663-796893675d0f', '0ef05579-59fc-4288-abb7-584462efa16e']",40,,,,,,,,,,,,,,,,Barcelona,217,00:14:40.300,Pass,,107.9,8.5,111.7,34.6,10,0,11,3,0.034851,0.257454,0.22260300000000002,0.22260300000000002,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.2402,,,,,,,,,,,,,,642cea89-0443-45ce-8505-6577ac8d07cb,626,,,"[120.0, 0.1]",69275,15,,,,1.706324,3951d2eb-edd2-47b7-ae53-1978cd39fbc9,Right Foot,,,,"[116.1, 28.7]",,High Pass,True,28.864685,,,Sergio Busquets i Burgos,True,,,Inswinging,,Corner,1,From Corner,Xavier Hernández Creus,20131.0,Left Center Midfield,37,Barcelona,217,['8444d9bd-8805-4391-8fea-b7b2fad2e545'],9,,,,,,,,,,,,,,,,Barcelona,217,00:15:09.498,Pass,,120.0,0.1,116.1,28.7,11,0,11,2,0.037926,0.064426,0.026499999999999996,0.026499999999999996,0.048398547,,0.048398547,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,0.109,,,,,,,,,,,,,,3951d2eb-edd2-47b7-ae53-1978cd39fbc9,629,,,"[115.8, 30.4]",69275,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,37,Barcelona,217,"['2fd97e63-4c7f-4634-a1ec-384e3669a63c', '4d9ec6d6-89f7-497a-8548-0c1e1aef33e8', 'f22d560b-f184-4fb2-aad9-efb6d3a566d3']",10,True,Head,"[116.3, 31.2]",,"[{'location': [116.8, 36.6], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.9, 45.9], 'player': {'id': 6886, 'name': 'Dídac Vilá Rosselló'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.2, 37.7], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.8, 40.4], 'player': {'id': 24783, 'name': 'Javier Márquez Moreno'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.6, 37.2], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [92.9, 9.7], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.0, 41.5], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [88.1, 35.3], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [95.9, 46.1], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [116.5, 43.1], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.1, 39.4], 'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.3, 21.0], 'player': {'id': 26170, 'name': 'Francisco Javier Chica Torres'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.2, 31.3], 'player': {'id': 26607, 'name': 'José Raúl Baena Urdiales'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [115.3, 16.2], 'player': {'id': 26211, 'name': 'Joan Verdú Fernández'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [117.2, 42.0], 'player': {'id': 24744, 'name': 'Juan Daniel Forlín'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",642cea89-0443-45ce-8505-6577ac8d07cb,,Blocked,,0.048398547,Normal,Open Play,,,,Barcelona,217,00:15:10.738,Shot,True,115.8,30.4,,,11,3,0,0,0.257454,0.006383,-0.25107100000000004,0.0,,0.048398547,0.048398547,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.6532,,,,,,,,,,,,,,3b052f19-6c51-433a-afa8-06c45841f345,639,,,"[22.6, 49.7]",69275,15,,,,1.1341692,,Right Foot,,,,"[32.4, 70.7]",,Ground Pass,,23.174124,,,Francisco Javier Chica Torres,,,,,,Free Kick,1,From Free Kick,Juan Daniel Forlín,24744.0,Right Center Back,38,Espanyol,214,['3720f964-73b6-4c99-93a8-6f071776f932'],27,,,,,,,,,,,,,,,,Espanyol,214,00:15:27.279,Pass,,22.6,49.7,32.4,70.7,2,4,3,7,0.010165,0.009777,-0.0003880000000000012,0.0,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,0.1728,,,,,,,,,,,,,,5ab1b86e-b52c-4a66-adb2-67e331976e79,643,,,"[45.3, 74.5]",69275,15,,,,-0.12246106,,Right Foot,,,,"[51.8, 73.7]",,Ground Pass,,6.5490456,Incomplete,,Joan Verdú Fernández,,,,,,,1,From Free Kick,Francisco Javier Chica Torres,26170.0,Right Back,38,Espanyol,214,"['285a8960-6f02-4400-bd5b-ae039f843dd9', '3a029add-787f-4e8e-bc44-5668871a17e5', '85136883-91c7-4ad2-a638-1759a8bc7f3d']",29,,,,,,,,,,,,,,,,Espanyol,214,00:15:29.889,Pass,True,45.3,74.5,51.8,73.7,4,7,5,7,0.011263,0.012483,0.0012199999999999989,0.0012199999999999989,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.226642,,,,,,,,,,,,,,2ac8251a-af49-4ab7-bf0a-59c35db8a91e,646,,,"[42.6, 80.0]",69275,15,True,,,-0.28605145,,,,,,"[54.5, 76.5]",,Low Pass,,12.404032,,,Luis García Fernández,,,,,,Throw-in,1,From Throw In,Francisco Javier Chica Torres,26170.0,Right Back,39,Espanyol,214,['1be3b116-3a2d-4866-a5e3-d8147c4dbed9'],39,,,,,,,,,,,,,,,,Espanyol,214,00:15:39.288,Pass,,42.6,80.0,54.5,76.5,4,7,5,7,0.011263,0.012483,0.0012199999999999989,0.0012199999999999989,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,2.259746,,,,,,,,,,,,,,2db260be-02a2-4ecc-8eb7-ab2b03798b41,648,,,"[54.5, 76.5]",69275,15,,,,2.9960768,,Right Foot,,,,"[42.9, 78.2]",,Ground Pass,,11.723907,,,Francisco Javier Chica Torres,,,,,,,1,From Throw In,Luis García Fernández,23916.0,Left Center Midfield,39,Espanyol,214,['720f5e0c-d944-4c30-88c8-95567aa5da67'],40,,,,,,,,,,,,,,,,Espanyol,214,00:15:40.850,Pass,,54.5,76.5,42.9,78.2,5,7,4,7,0.012483,0.011263,-0.0012199999999999989,0.0,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
