bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,,1.085264,,,,,,,,,,,,,2e35776e-28f3-481d-93b3-046841f513d8,858,,"[113.3, 29.7]",69303,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Center Forward,37,Barcelona,217,['140f691f-b457-4d4b-83ea-4347c06a49b8'],49,,Right Foot,,"[119.9, 42.7, 3.6]",,"[{'location': [111.6, 46.5], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [118.9, 55.1], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [120.0, 39.4], 'player': {'id': 4913, 'name': 'Bojan Krkíc Pérez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [119.1, 38.3], 'player': {'id': 26686, 'name': 'Jordi Codina Rodríguez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [119.7, 43.3], 'player': {'id': 11294, 'name': 'Borja Fernández Fernández'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.4, 35.1], 'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [118.1, 37.0], 'player': {'id': 13157, 'name': 'Ivan Marcano Sierra'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.9, 41.1], 'player': {'id': 6878, 'name': 'Miguel Torres Gómez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.6, 36.0], 'player': {'id': 26496, 'name': 'Daniel Alberto Díaz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.6, 33.7], 'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,Off T,0.0678299,Normal,Open Play,,,,Barcelona,217,00:20:49.459,Shot,,113.3,29.7,,,11,2,0,0,0.064426,0.006383,-0.058043,0.0,,0.104052652,0.104052652,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.951695,,,,,,,,,,,,,1148c861-7a6d-4a7f-928c-249bcbfd1a34,860,,"[7.0, 45.0]",69303,21,,True,,,0.6247395,,Right Foot,,,,"[36.4, 66.2]",,Ground Pass,,36.24638,,,,Borja Fernández Fernández,,,,,Goal Kick,1,From Goal Kick,Jordi Codina Rodríguez,26686.0,Goalkeeper,38,Getafe,216,['d44582b2-8599-4269-9cf2-cf5ae1997941'],26,,,,,,,,,,,,,,,,Getafe,216,00:21:26.148,Pass,,7.0,45.0,36.4,66.2,0,4,3,6,0.009411,0.010595,0.001184000000000001,0.001184000000000001,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.389796,,,,,,,,,,,,,915cfc95-9983-47f2-94aa-95ce8bc038b3,863,,"[83.6, 16.5]",69303,21,,,,,2.7418115,,Left Foot,,,,"[69.4, 22.5]",,Ground Pass,,15.415577,,,,Andrés Iniesta Luján,,,,,Recovery,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,39,Barcelona,217,['b445c1aa-2a51-4f20-acb2-db812cda76a6'],28,,,,,,,,,,,,,,,,Barcelona,217,00:21:28.515,Pass,,83.6,16.5,69.4,22.5,8,1,6,2,0.024015,0.016856,-0.007159000000000002,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.498221,,,,,,,,,,,,,82d9620f-2cd4-4b0f-9d36-55af5b9de656,866,,"[72.2, 16.9]",69303,21,,,,,2.0607536,,Right Foot,,,,"[65.8, 28.9]",,Ground Pass,,13.6,,,,Javier Alejandro Mascherano,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,39,Barcelona,217,['85950d08-73c2-4b0c-aea7-449bda05cd49'],32,,,,,,,,,,,,,,,,Barcelona,217,00:21:32.200,Pass,,72.2,16.9,65.8,28.9,7,1,6,2,0.018703,0.016856,-0.0018470000000000014,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,0.979104,,,,,,,,,,,,,575b8105-95fc-4da7-b57d-0cd4f0b60310,869,,"[65.6, 28.3]",69303,21,,,,,0.8894981,,Right Foot,,,,"[77.6, 43.1]",,Ground Pass,,19.053608,,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,39,Barcelona,217,['7836d576-ce9c-4113-87a4-51d9e963a890'],34,,,,,,,,,,,,,,,,Barcelona,217,00:21:34.361,Pass,,65.6,28.3,77.6,43.1,6,2,7,4,0.016856,0.019971,0.0031149999999999997,0.0031149999999999997,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,3.043315,,,,,,,,,,,,,baec0ff7-d4a1-42f9-89cf-c9e920979b65,872,,"[79.3, 45.4]",69303,21,,,,,0.31124043,,Left Foot,,,,"[119.4, 58.3]",,Ground Pass,,42.123863,,Out,,Daniel Alves da Silva,,,Through Ball,True,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,39,Barcelona,217,['c700eb0f-8830-4309-a3b1-2a5cee12dfa3'],36,,,,,,,,,,,,,,,,Barcelona,217,00:21:36.486,Pass,,79.3,45.4,119.4,58.3,7,4,11,5,0.019971,0.064426,0.044454999999999995,0.044454999999999995,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,2.877426,,,,,,,,,,,,,2d30312e-5738-4aca-8fcc-9b79d8ca7ebf,874,,"[7.0, 37.0]",69303,21,,True,,,-0.98279375,,Right Foot,,,,"[31.0, 1.0]",,High Pass,,43.266617,,Out,,,,,,,Goal Kick,1,From Goal Kick,Jordi Codina Rodríguez,26686.0,Goalkeeper,40,Getafe,216,,56,,,,,,,,,,,,,,,,Getafe,216,00:21:56.748,Pass,,7.0,37.0,31.0,1.0,0,3,2,0,0.009411,0.008449,-0.0009619999999999993,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,3.201714,,,,,,,,,,,,,b216dfb3-fcb5-4397-ab5f-2acbf1905864,875,,"[83.4, 80.0]",69303,22,,True,,,-2.1931803,,,,,,"[70.7, 62.3]",,High Pass,,21.784857,,,,Javier Alejandro Mascherano,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,41,Barcelona,217,['71442d3d-d3bc-4817-8537-816c5ffa9854'],10,,,,,,,,,,,,,,,,Barcelona,217,00:22:10.966,Pass,,83.4,80.0,70.7,62.3,8,7,6,6,0.021221,0.016118,-0.005103,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.191607,,,,,,,,,,,,,eff26e8b-f5f6-4823-9c87-06eefac58284,878,,"[68.4, 55.3]",69303,22,,,,,0.7702478,,Right Foot,,,,"[88.5, 74.8]",,Ground Pass,,28.004642,,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,41,Barcelona,217,"['51df77f6-463c-423b-8618-0c48e3fdfd91', '74975b37-ae03-4e3b-9faf-4305c78d70c7']",14,,,,,,,,,,,,,,,,Barcelona,217,00:22:14.639,Pass,True,68.4,55.3,88.5,74.8,6,5,8,7,0.016856,0.021221,0.004365000000000001,0.004365000000000001,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,0.4361,,,,,,,,,,,,,5bde1edc-1f15-480b-95df-302e8688ecbd,881,,"[82.5, 49.1]",69303,22,,,,,-0.22402364,,Left Foot,,,,"[90.4, 47.3]",,Ground Pass,,8.1024685,,Incomplete,,David Villa Sánchez,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,41,Barcelona,217,"['1f184730-8515-4cc8-aeb3-9437505ae079', '73d97748-e4fb-4bab-9f01-a01158d21a83']",19,,,,,,,,,,,,,,,,Barcelona,217,00:22:19.491,Pass,,82.5,49.1,90.4,47.3,8,4,8,4,0.023851,0.023851,0.0,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.60011,,,,,,,,,,,,,00feac1e-fa81-4950-8c05-866db59e949a,887,,"[34.0, 44.6]",69303,22,,,,,0.3973637,,Right Foot,,,,"[53.3, 52.7]",,Low Pass,,20.930838,,,,Daniel Parejo Muñoz,,,,,,1,From Throw In,Borja Fernández Fernández,11294.0,Right Defensive Midfield,41,Barcelona,217,['2aae7c1a-9b30-4347-9968-d2188f31adbe'],23,,,,,,,,,,,,,,,,Getafe,216,00:22:23.448,Pass,,34.0,44.6,53.3,52.7,3,4,5,5,0.011324,0.014291,0.002966999999999999,0.002966999999999999,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,2.6658,,,,,,,,,,,,,5fc2c858-80a5-4d0c-9856-77d3b3e6591b,890,,"[56.9, 51.2]",69303,22,,True,,,0.67196316,,Right Foot,,,,"[83.3, 72.2]",,Ground Pass,,33.73366,,Incomplete,,Juan Ángel Albín Leites,,,,,,1,From Throw In,Daniel Parejo Muñoz,6595.0,Center Attacking Midfield,41,Barcelona,217,"['7d1bc35c-41bb-46b9-b8c6-2169dd64f2c3', 'c7dae38b-b0c5-41df-875d-e6807e413dec', 'cf208b66-5ffa-4a37-b197-67c3fb2b71d6']",25,,,,,,,,,,,,,,,,Getafe,216,00:22:25.934,Pass,True,56.9,51.2,83.3,72.2,5,5,8,7,0.014291,0.021221,0.00693,0.00693,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,2.759349,,,,,,,,,,,,,cf208b66-5ffa-4a37-b197-67c3fb2b71d6,892,,"[37.7, 8.8]",69303,22,,,,,2.3796644,,Right Foot,,,,"[15.9, 29.6]",,Ground Pass,,30.131046,,,,Víctor Valdés Arribas,,,,,Recovery,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,41,Barcelona,217,"['5fc2c858-80a5-4d0c-9856-77d3b3e6591b', '9e86b1fc-3600-4440-8627-ea7131885107']",28,,,,,,,,,,,,,,,,Barcelona,217,00:22:28.600,Pass,,37.7,8.8,15.9,29.6,3,0,1,2,0.009777,0.009777,0.0,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,2.032662,,,,,,,,,,,,,29418970-af23-4c48-ba06-157be9437d8b,895,,"[16.3, 30.0]",69303,22,,,,,-0.9459101,,Right Foot,,,,"[33.9, 5.6]",,High Pass,,30.085213,,,,Adriano Correia Claro,,,,,,1,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,41,Barcelona,217,['e4ece409-f1ef-4782-8cf4-3fa07965e974'],31,,,,,,,,,,,,,,,,Barcelona,217,00:22:31.427,Pass,,16.3,30.0,33.9,5.6,1,2,3,0,0.009777,0.009777,0.0,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.360308,,,,,,,,,,,,,30c12827-e9d7-438c-b913-dcbb9b5d0d42,898,,"[33.6, 7.1]",69303,22,,,,,1.4522065,,Left Foot,,,,"[36.4, 30.6]",,Ground Pass,,23.66622,,,,Javier Alejandro Mascherano,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,41,Barcelona,217,['290d438b-058f-4246-8ea7-89d1585653ab'],34,,,,,,,,,,,,,,,,Barcelona,217,00:22:34.636,Pass,,33.6,7.1,36.4,30.6,3,0,3,3,0.009777,0.011324,0.0015470000000000015,0.0015470000000000015,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,0.695084,,,,,,,,,,,,,0a6368d1-9fb0-4a6b-a966-1d238f6101a6,900,,"[36.4, 33.2]",69303,22,,True,,,0.8990614,,Right Foot,,,,"[46.1, 45.4]",,Ground Pass,,15.586212,,,,Xavier Hernández Creus,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,41,Barcelona,217,['6a5d7bdc-2055-4173-9dc2-2b36b80ca2b9'],38,,,,,,,,,,,,,,,,Barcelona,217,00:22:38.122,Pass,,36.4,33.2,46.1,45.4,3,3,4,4,0.011324,0.012626,0.0013019999999999993,0.0013019999999999993,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.490623,,,,,,,,,,,,,04954052-4ecb-4b3a-b767-4f938c4539e4,903,,"[49.7, 47.6]",69303,22,,,,,-2.2556176,,Right Foot,,,,"[44.8, 41.6]",,Ground Pass,,7.746612,,,,Javier Alejandro Mascherano,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,41,Barcelona,217,"['39b91d10-6e93-4120-929b-c006a28780cb', '6ad606a1-e0af-4efb-8116-8f238249fc5d']",44,,,,,,,,,,,,,,,,Barcelona,217,00:22:44.374,Pass,True,49.7,47.6,44.8,41.6,4,4,4,4,0.012626,0.012626,0.0,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,2.376569,,,,,,,,,,,,,1329d3ea-e631-4cff-b227-7a6ece2795b0,906,,"[43.3, 34.5]",69303,22,,,,,-1.2102761,,Left Foot,,,,"[55.1, 3.2]",,Ground Pass,,33.450413,,,,Adriano Correia Claro,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,41,Barcelona,217,"['6ad606a1-e0af-4efb-8116-8f238249fc5d', '6b2f42e7-6d29-44e6-a8c8-9ab513f68da6']",46,,,,,,,,,,,,,,,,Barcelona,217,00:22:46.338,Pass,True,43.3,34.5,55.1,3.2,4,3,5,0,0.012626,0.012483,-0.00014300000000000077,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.506079,,,,,,,,,,,,,230d21e1-2810-44d3-8697-36c5eb561e12,909,,"[58.3, 1.1]",69303,22,,,,,0.18763977,,Left Foot,,,,"[74.1, 4.1]",,Ground Pass,,16.082289,,,,David Villa Sánchez,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,41,Barcelona,217,['b16d5517-dace-4769-983e-ceb36ee58a83'],50,,,,,,,,,,,,,,,,Barcelona,217,00:22:50.039,Pass,,58.3,1.1,74.1,4.1,5,0,7,0,0.012483,0.017451,0.004968000000000002,0.004968000000000002,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,0.7579,,,,,,,,,,,,,6c0518ff-51a2-434d-b5d8-8d301fa24d3d,912,,"[77.4, 20.6]",69303,22,,,,,2.1627672,,Right Foot,,,,"[73.5, 26.4]",,Ground Pass,,6.9892774,,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Throw In,David Villa Sánchez,12737.0,Center Forward,41,Barcelona,217,['db3eafe0-df97-4c2d-9298-4781cb5cbb19'],53,,,,,,,,,,,,,,,,Barcelona,217,00:22:53.977,Pass,,77.4,20.6,73.5,26.4,7,1,7,2,0.018703,0.019351,0.0006479999999999993,0.0006479999999999993,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.131197,,,,,,,,,,,,,fa5ee4dc-174c-4de9-8ab1-3df3faf4d899,915,,"[73.5, 26.4]",69303,22,,,,,-1.960113,,Left Foot,,,,"[70.3, 18.6]",,Ground Pass,,8.430896,,,,Andrés Iniesta Luján,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,41,Barcelona,217,['aecb0c01-867e-4fe5-b726-64a159e5ec8e'],54,,,,,,,,,,,,,,,,Barcelona,217,00:22:54.775,Pass,,73.5,26.4,70.3,18.6,7,2,6,1,0.019351,0.016118,-0.0032329999999999998,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,0.430861,,,,,,,,,,,,,520835be-b323-4bc9-91ca-5c1834573353,917,,"[70.9, 19.3]",69303,22,,,,,1.1193433,,Left Foot,,,,"[74.1, 25.9]",,Ground Pass,,7.3348484,,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,41,Barcelona,217,['27703979-6abb-4ac8-ad1b-af52f3f3dca8'],55,,,,,,,,,,,,,,,,Barcelona,217,00:22:55.906,Pass,,70.9,19.3,74.1,25.9,7,1,7,2,0.018703,0.019351,0.0006479999999999993,0.0006479999999999993,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,0.802624,,,,,,,,,,,,,37d5cbcd-0926-414f-9ab5-3076a2a233de,920,,"[71.8, 25.9]",69303,22,,,,,-1.5707964,,Left Foot,,,,"[71.8, 19.9]",,Ground Pass,,6.0,,,,Andrés Iniesta Luján,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,41,Barcelona,217,['ed70f962-bf5a-4182-828e-224adeb59916'],56,,,,,,,,,,,,,,,,Barcelona,217,00:22:56.377,Pass,,71.8,25.9,71.8,19.9,7,2,7,1,0.019351,0.018703,-0.0006479999999999993,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.881755,,,,,,,,,,,,,8640aa05-b1aa-4cdc-a0a1-cc69bb713e8c,923,,"[72.4, 20.4]",69303,22,,,,,0.5855104,,Right Foot,,,,"[109.5, 45.0]",,High Pass,,44.514828,,Incomplete,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,41,Barcelona,217,['28d4790f-6261-41b0-a690-f698257683bc'],57,,,,,,,,,,,,,,,,Barcelona,217,00:22:57.219,Pass,,72.4,20.4,109.5,45.0,7,1,10,4,0.018703,0.108051,0.089348,0.089348,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,2.0826,,,,,,,,,,,,,4d2b5cca-fdf3-46d7-bf32-a7f71b9be59f,926,,"[17.1, 34.1]",69303,23,,,,,-0.7247697,,Keeper Arm,,,,"[50.3, 4.7]",,High Pass,,44.346363,,,,Manuel del Moral Fernández,,,,,,1,From Throw In,Jordi Codina Rodríguez,26686.0,Goalkeeper,41,Barcelona,217,['913370d0-2e52-4326-bdd7-027000b60b26'],1,,,,,,,,,,,,,,,,Getafe,216,00:23:01.154,Pass,,17.1,34.1,50.3,4.7,1,3,4,0,0.010827,0.011263,0.0004360000000000006,0.0004360000000000006,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,2.139563,,,,,,,,,,,,,79e323cd-83f3-4c6e-8307-fadcea834d1e,932,,"[72.2, 80.0]",69303,23,,,,,-2.5037625,,,,,,"[46.7, 61.1]",,Low Pass,,31.74051,,,,Gerard Piqué Bernabéu,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,42,Barcelona,217,['7465e828-79bd-4ed7-948a-e033db18bbd3'],8,,,,,,,,,,,,,,,,Barcelona,217,00:23:08.252,Pass,,72.2,80.0,46.7,61.1,7,7,4,6,0.017451,0.012147,-0.005304000000000001,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,2.174933,,,,,,,,,,,,,8e366c7f-4286-4b31-87bb-0e2209c58bda,935,,"[66.4, 42.9]",69303,23,,,,,-1.6772177,,Right Foot,,,,"[62.8, 9.2]",,Ground Pass,,33.89174,,,,Adriano Correia Claro,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,42,Barcelona,217,['35b365b6-82c4-4676-b1c7-2d04ea1f3f43'],16,,,,,,,,,,,,,,,,Barcelona,217,00:23:16.445,Pass,,66.4,42.9,62.8,9.2,6,4,6,0,0.016895,0.014736,-0.0021589999999999995,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.015214,,,,,,,,,,,,,873d6277-99a8-4b2c-9b05-f7cc630c6cff,938,,"[61.9, 8.4]",69303,23,,,,,1.3564532,,Left Foot,,,,"[65.1, 23.1]",,Ground Pass,,15.044268,,,,Andrés Iniesta Luján,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,42,Barcelona,217,['22eca9a7-830a-4344-9d9f-2b0133c4a4bc'],18,,,,,,,,,,,,,,,,Barcelona,217,00:23:18.700,Pass,,61.9,8.4,65.1,23.1,6,0,6,2,0.014736,0.016856,0.0021199999999999986,0.0021199999999999986,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.273207,,,,,,,,,,,,,ed43db07-bc30-4314-84f7-fa93fe09afd4,941,,"[63.4, 21.6]",69303,23,,,,,-1.8678606,,Left Foot,,,,"[58.9, 6.9]",,Ground Pass,,15.373354,,,,Adriano Correia Claro,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,42,Barcelona,217,['1fd3f522-9c84-4cee-830a-026cb17c544a'],19,,,,,,,,,,,,,,,,Barcelona,217,00:23:19.835,Pass,,63.4,21.6,58.9,6.9,6,2,5,0,0.016856,0.012483,-0.004373,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.66094,,,,,,,,,,,,,40f8f7c6-b798-439e-85e1-9a5a2998eac8,944,,"[69.4, 30.6]",69303,23,,,,,2.0509713,,Right Foot,,,,"[61.9, 45.0]",,Ground Pass,,16.23607,,,,Javier Alejandro Mascherano,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,42,Barcelona,217,['611b4131-b345-45a7-99c3-e67165ed1403'],24,,,,,,,,,,,,,,,,Barcelona,217,00:23:24.894,Pass,,69.4,30.6,61.9,45.0,6,2,6,4,0.016856,0.016895,3.900000000000084e-05,3.900000000000084e-05,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.427587,,,,,,,,,,,,,4958fb11-0f67-4aef-86d5-f8a0fbd7b85b,947,,"[61.5, 45.2]",69303,23,,,,,1.1417669,,Right Foot,,,,"[65.8, 54.6]",,Ground Pass,,10.336827,,,,Xavier Hernández Creus,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,42,Barcelona,217,['e69f0811-c62a-42f9-a195-a24ab52cbe35'],27,,,,,,,,,,,,,,,,Barcelona,217,00:23:27.040,Pass,,61.5,45.2,65.8,54.6,6,4,6,5,0.016895,0.016856,-3.900000000000084e-05,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.408486,,,,,,,,,,,,,0d106f53-f89a-4c64-ba13-b78134612c35,950,,"[64.5, 56.3]",69303,23,,,,,1.2599658,,Right Foot,,,,"[70.7, 75.6]",,Ground Pass,,20.271408,,,,Daniel Alves da Silva,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,42,Barcelona,217,['16961614-cd41-482a-83de-5247288997e1'],29,,,,,,,,,,,,,,,,Barcelona,217,00:23:29.532,Pass,,64.5,56.3,70.7,75.6,6,5,6,7,0.016856,0.014736,-0.0021199999999999986,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,0.680562,,,,,,,,,,,,,1bdf0209-7023-4a49-901b-5409465a1b25,953,,"[67.1, 73.1]",69303,23,,,,,-0.95702624,,Right Foot,,,,"[73.3, 64.3]",,Ground Pass,,10.764757,,,,Bojan Krkíc Pérez,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,42,Barcelona,217,['ce7d3209-b7fe-4d6b-a312-03471040eecc'],31,,,,,,,,,,,,,,,,Barcelona,217,00:23:31.791,Pass,,67.1,73.1,73.3,64.3,6,7,7,6,0.014736,0.018703,0.003967,0.003967,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
