bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,1.4271,,,,,,,,,,,,,,2ecd1488-5be5-4ef7-bb73-09040958d3e1,1721,,"[93.8, 52.1]",69304,38,,,,,2.2411666,,Right Foot,,,"[82.7, 66.1]",Ground Pass,,17.86645,,,,,Sergio Busquets i Burgos,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,79,Barcelona,217,['dadb52bc-d172-4199-b912-64c577af71b1'],34,,,,,,,,,,,,,,,Barcelona,217,00:38:34.307,Pass,,93.8,52.1,82.7,66.1,9,5,8,6,0.028552,0.024015,-0.004536999999999999,0.0,,,0.01721999,0.01721999,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.08,,,,,,,,,,,,,,7b84d430-4fc6-4d40-aa1a-b6dd61c45e6c,1724,,"[89.0, 61.3]",69304,38,,,,,-2.7776136,,Right Foot,,,"[80.6, 58.1]",Ground Pass,,8.988882,,,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Back,79,Barcelona,217,['0f76daee-ba1d-4567-99b4-21431e299b72'],40,,,,,,,,,,,,,,,Barcelona,217,00:38:40.951,Pass,,89.0,61.3,80.6,58.1,8,6,7,5,0.024015,0.019351,-0.0046640000000000015,0.0,,,0.01721999,0.01721999,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,2.0112,,,,,,,,,,,,,,b0db9ec2-9a12-4894-a7bd-394b6aa87f74,1727,,"[81.0, 58.1]",69304,38,,,,,-2.2128005,,Right Foot,,,"[65.0, 36.7]",Ground Pass,,26.72003,,,,,Gerard Piqué Bernabéu,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Wing,79,Barcelona,217,['a16a2fc1-b499-4065-bfde-e49be14a6a9d'],42,,,,,,,,,,,,,,,Barcelona,217,00:38:42.749,Pass,,81.0,58.1,65.0,36.7,8,5,6,3,0.024122,0.016895,-0.007227000000000001,0.0,,,0.01721999,0.01721999,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.1824,,,,,,,,,,,,,,940f5d01-0baf-46d3-ae97-d997726125b7,1730,,"[66.1, 37.1]",69304,38,,,,,-1.0354632,,Right Foot,,,"[74.7, 22.6]",Ground Pass,,16.858528,,,,,Adriano Correia Claro,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,79,Barcelona,217,['cce879b5-94d0-4d1f-b443-072884ad8bc1'],45,,,,,,,,,,,,,,,Barcelona,217,00:38:45.509,Pass,,66.1,37.1,74.7,22.6,6,3,7,2,0.016895,0.019351,0.002456,0.002456,,,0.01721999,0.01721999,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.5089,,,,,,,,,,,,,,4f836b78-9a1d-4ef9-aa03-bb57093eb0ff,1733,,"[76.0, 18.2]",69304,38,,,,,-0.5446508,,Right Foot,,,"[96.8, 5.6]",Ground Pass,,24.318718,,,,,Ibrahim Afellay,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,79,Barcelona,217,['760dfdc6-9976-4d4d-9b5b-35f9e8eac966'],47,,,,,,,,,,,,,,,Barcelona,217,00:38:47.785,Pass,,76.0,18.2,96.8,5.6,7,1,9,0,0.018703,0.027563,0.00886,0.00886,,,0.01721999,0.01721999,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,0.5097,,,,,,,,,,,,,,6a91f46e-6387-4775-98d0-2f61bbfda774,1736,,"[97.4, 5.2]",69304,38,,,,,2.2950463,d697ec15-d13e-4419-b57a-ce16ef764476,Right Foot,,,"[92.8, 10.4]",Ground Pass,,6.942622,,,,,Adriano Correia Claro,True,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Wing,79,Barcelona,217,['66a64f76-94df-41fe-a0cf-9632c738b091'],51,,,,,,,,,,,,,,,Barcelona,217,00:38:51.176,Pass,,97.4,5.2,92.8,10.4,9,0,9,0,0.027563,0.027563,0.0,0.0,0.01721999,,0.01721999,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,0.9756,,,,,,,,,,,,,,d697ec15-d13e-4419-b57a-ce16ef764476,1740,,"[94.5, 23.6]",69304,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,79,Barcelona,217,['75392810-ff73-4c5f-990a-ed4e1edd9d1d'],54,,Right Foot,"[116.2, 39.7, 1.9]",,"[{'location': [97.7, 23.9], 'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.4, 21.2], 'player': {'id': 6772, 'name': 'Mario Gaspar Pérez Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.7, 16.6], 'player': {'id': 11386, 'name': 'Santiago Cazorla González'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [96.3, 30.8], 'player': {'id': 20127, 'name': 'Carlos Marchena López'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.2, 54.3], 'player': {'id': 6997, 'name': 'Borja Valero Iglesias'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [101.2, 46.9], 'player': {'id': 26765, 'name': 'José Manuel Catalá Mazuecos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.6, 29.6], 'player': {'id': 25931, 'name': 'Gonzalo Javier Rodríguez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.2, 33.5], 'player': {'id': 7034, 'name': 'Mateo Pablo Musacchio'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.5, 38.5], 'player': {'id': 6768, 'name': 'Diego López Rodríguez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.5, 4.9], 'player': {'id': 4891, 'name': 'Ibrahim Afellay'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.8, 22.3], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [101.7, 32.2], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [87.7, 65.1], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [88.4, 50.8], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [88.9, 39.8], 'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",6a91f46e-6387-4775-98d0-2f61bbfda774,,Saved,0.01721999,Normal,Open Play,,,,Barcelona,217,00:38:54.327,Shot,,94.5,23.6,,,9,2,0,0,0.028552,0.006383,-0.022169,0.0,,0.01721999,0.01721999,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,3.0434,,,,,,,,,,,,,,a93bcfe3-9df6-4abf-8caa-cf3132640f6c,1742,,"[7.6, 45.1]",69304,38,,True,,,0.40414885,,Drop Kick,,,"[72.6, 72.9]",High Pass,,70.695404,,,Incomplete,,Giuseppe Rossi,,,,,,,1,From Keeper,Diego López Rodríguez,6768.0,Goalkeeper,80,Villarreal,222,"['b285f844-74cf-4c70-bb75-4da7a7eddf41', 'fcd3db52-3abe-40d1-bff1-2cec4066d0a8']",59,,,,,,,,,,,,,,,Villarreal,222,00:38:59.266,Pass,,7.6,45.1,72.6,72.9,0,4,7,7,0.009411,0.017451,0.008040000000000002,0.008040000000000002,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,0.9019,,,,,,,,,,,,,,cf5244cc-1673-4b6b-80ec-4162bed9495c,1746,,"[55.2, 6.7]",69304,39,,,,,-0.061148163,,Head,,,"[69.9, 5.8]",Low Pass,,14.727526,,,,,Ibrahim Afellay,,,,,,Recovery,1,From Keeper,Adriano Correia Claro,22102.0,Left Back,81,Barcelona,217,['0cdb5d8f-827b-4347-af90-ecdaefc736e6'],4,,,,,,,,,,,,,,,Barcelona,217,00:39:04.173,Pass,,55.2,6.7,69.9,5.8,5,0,6,0,0.012483,0.014736,0.0022530000000000015,0.0022530000000000015,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,0.9618,,,,,,,,,,,,,,f7b34b32-69fb-4fea-996d-a19fb1ceaf4e,1749,,"[69.9, 4.8]",69304,39,,,,,1.8375739,,Right Foot,,,"[65.5, 20.9]",Ground Pass,,16.690416,,,,,Seydou Kéita,,,,,,,1,From Keeper,Ibrahim Afellay,4891.0,Left Wing,81,Barcelona,217,['ebd99ff4-3073-4d55-985d-da591c8e13d4'],5,,,,,,,,,,,,,,,Barcelona,217,00:39:05.195,Pass,,69.9,4.8,65.5,20.9,6,0,6,2,0.014736,0.016856,0.0021199999999999986,0.0021199999999999986,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.4598,,,,,,,,,,,,,,c24d3b3d-5207-473d-b5dd-4fc4718ebf00,1752,,"[64.8, 24.9]",69304,39,,,,,2.8515058,,Right Foot,,,"[51.4, 28.9]",Low Pass,,13.984277,,,,,Javier Alejandro Mascherano,,,,,,,1,From Keeper,Seydou Kéita,20169.0,Left Center Midfield,81,Barcelona,217,['a69c8a49-a6ed-4e2b-aae2-4913a4d6d4a3'],6,,,,,,,,,,,,,,,Barcelona,217,00:39:06.582,Pass,,64.8,24.9,51.4,28.9,6,2,4,2,0.016856,0.012692,-0.004163999999999999,0.0,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.441081,,,,,,,,,,,,,,880d7935-c6a0-4030-a60b-ba72d484e804,1755,,"[49.3, 33.3]",69304,39,,,,,1.056075,,Right Foot,,,"[56.2, 45.5]",Ground Pass,,14.016062,,,,,Thiago Alcântara do Nascimento,,,,,,,1,From Keeper,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,81,Barcelona,217,['59f8eb4b-5327-41a3-8798-99dc10fa220e'],9,,,,,,,,,,,,,,,Barcelona,217,00:39:09.293,Pass,,49.3,33.3,56.2,45.5,4,3,5,4,0.012626,0.014846,0.0022199999999999998,0.0022199999999999998,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,2.6368,,,,,,,,,,,,,,1d14e48f-5204-473c-8c0c-6876e9ef1a1b,1758,,"[63.4, 54.8]",69304,39,,,,,0.42071697,,Right Foot,,,"[104.3, 73.1]",High Pass,,44.807365,,,,,Daniel Alves da Silva,,,,,,,1,From Keeper,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,81,Barcelona,217,['ed7ca887-3a4f-4355-b3c3-01cce9456026'],12,,,,,,,,,,,,,,,Barcelona,217,00:39:12.956,Pass,,63.4,54.8,104.3,73.1,6,5,10,7,0.016856,0.034851,0.017995,0.017995,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.0806,,,,,,,,,,,,,,aa91e728-75fc-44f7-89b3-976bb199619b,1766,,"[108.1, 58.4]",69304,39,,,,,2.8141925,,Left Foot,,,"[92.2, 63.8]",Ground Pass,,16.791962,,,,,Andrés Iniesta Luján,,,,,,,1,From Keeper,Daniel Alves da Silva,4324.0,Right Back,81,Barcelona,217,"['0909374d-616a-4a1d-8fd0-eb1df7d926dd', 'd201a436-c1da-4377-9dff-1493efc96ab4']",22,,,,,,,,,,,,,,,Barcelona,217,00:39:22.700,Pass,True,108.1,58.4,92.2,63.8,10,5,9,6,0.054911,0.029533,-0.025378,0.0,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,0.819,,,,,,,,,,,,,,116a8611-a526-4fec-a436-a21772b24353,1769,,"[89.2, 64.5]",69304,39,,,,,-1.5555303,,Right Foot,,,"[89.4, 51.4]",Ground Pass,,13.101526,,,,,Thiago Alcântara do Nascimento,,,,,,,1,From Keeper,Andrés Iniesta Luján,5216.0,Right Wing,81,Barcelona,217,['1bd10b0c-c0ae-4318-be16-f782fe716b0b'],24,,,,,,,,,,,,,,,Barcelona,217,00:39:24.507,Pass,,89.2,64.5,89.4,51.4,8,6,8,5,0.024015,0.024122,0.00010699999999999946,0.00010699999999999946,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.6096,,,,,,,,,,,,,,bf976431-fcaf-4954-b21c-49e9dc16a025,1772,,"[92.6, 46.6]",69304,39,,,,,2.101909,,Right Foot,,,"[84.2, 60.9]",Ground Pass,,16.584631,,,,,Andrés Iniesta Luján,,,,,,,1,From Keeper,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,81,Barcelona,217,['8b827c90-9a09-4723-83ab-79f8f956b236'],25,,,,,,,,,,,,,,,Barcelona,217,00:39:25.446,Pass,,92.6,46.6,84.2,60.9,9,4,8,6,0.035113,0.024015,-0.011097999999999997,0.0,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,0.956418,,,,,,,,,,,,,,c2cb8a05-e31f-4ac1-afb0-7e6e9218af96,1775,,"[81.9, 62.8]",69304,39,,,,,-1.2490457,,Right Foot,,,"[86.1, 50.2]",Ground Pass,,13.281567,,,,,Thiago Alcântara do Nascimento,,,,,,,1,From Keeper,Andrés Iniesta Luján,5216.0,Right Wing,81,Barcelona,217,['f66d976b-e469-45e7-b971-6a27aebe685a'],27,,,,,,,,,,,,,,,Barcelona,217,00:39:27.762,Pass,,81.9,62.8,86.1,50.2,8,6,8,4,0.024015,0.023851,-0.00016400000000000095,0.0,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.4434,,,,,,,,,,,,,,604044c7-ab34-43bb-a1fe-ffe23335a3f0,1783,,"[36.2, 26.8]",69304,39,,,,,0.59659135,,Left Foot,,,"[54.9, 39.5]",Ground Pass,,22.604866,,,,,Giuseppe Rossi,,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Right Defensive Midfield,82,Villarreal,222,['88e59308-664d-49a8-b0e4-776af539c28d'],31,,,,,,,,,,,,,,,Villarreal,222,00:39:31.968,Pass,,36.2,26.8,54.9,39.5,3,2,5,3,0.011105,0.014846,0.0037409999999999995,0.0037409999999999995,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.231,,,,,,,,,,,,,,d675e6c9-d208-4d50-b2f9-740ab196e4ff,1789,,"[58.5, 36.7]",69304,40,,,,,0.2652071,,Left Foot,,,"[74.7, 41.1]",Ground Pass,,16.7869,,,,,Carlos Marchena López,,,,,,Free Kick,1,From Free Kick,Bruno Soriano Llido,22819.0,Right Defensive Midfield,83,Villarreal,222,['055b3332-8b22-4df6-9f36-c2cf7c1f556b'],24,,,,,,,,,,,,,,,Villarreal,222,00:40:24.979,Pass,,58.5,36.7,74.7,41.1,5,3,7,4,0.014846,0.019971,0.005124999999999999,0.005124999999999999,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.503081,,,,,,,,,,,,,,4659d491-9b1f-40b4-ade8-afa47047e074,1791,,"[74.7, 41.1]",69304,40,,,,,2.2176456,,Right Foot,,,"[63.9, 55.4]",Ground Pass,,17.920101,,,,,Santiago Cazorla González,,,,,,,1,From Free Kick,Carlos Marchena López,20127.0,Left Defensive Midfield,83,Villarreal,222,['fa7e143a-1d17-4f37-b7b5-34efbd04d5ef'],26,,,,,,,,,,,,,,,Villarreal,222,00:40:26.210,Pass,,74.7,41.1,63.9,55.4,7,4,6,5,0.019971,0.016856,-0.0031149999999999997,0.0,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.709563,,,,,,,,,,,,,,d6b81538-e648-40b5-b69e-b4fe98702745,1794,,"[63.3, 54.4]",69304,40,,,,,-1.9843384,,Right Foot,,,"[51.1, 26.6]",Ground Pass,,30.359182,,,,,Mateo Pablo Musacchio,,,,,,,1,From Free Kick,Santiago Cazorla González,11386.0,Left Midfield,83,Villarreal,222,['e2eb4cc2-20b4-41ef-8e54-b3850b9132f9'],27,,,,,,,,,,,,,,,Villarreal,222,00:40:27.918,Pass,,63.3,54.4,51.1,26.6,6,5,4,2,0.016856,0.012692,-0.004163999999999999,0.0,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.458633,,,,,,,,,,,,,,6aee7fa5-986a-4a71-bddd-38973bd181ba,1797,,"[51.1, 26.6]",69304,40,,,,,1.7890532,,Right Foot,,,"[45.4, 52.3]",Ground Pass,,26.324512,,,,,Gonzalo Javier Rodríguez,,,,,,,1,From Free Kick,Mateo Pablo Musacchio,7034.0,Left Center Back,83,Villarreal,222,['e30aea93-8016-4a2b-bde4-5e5f32450218'],31,,,,,,,,,,,,,,,Villarreal,222,00:40:31.112,Pass,,51.1,26.6,45.4,52.3,4,2,4,5,0.012692,0.012692,0.0,0.0,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.93972,,,,,,,,,,,,,,bc095b18-f6db-4a32-a52b-f60fa9347e6c,1801,,"[40.2, 57.1]",69304,40,,,,,1.0452125,,Right Foot,,,"[51.8, 77.1]",Ground Pass,,23.120554,,,,,Mario Gaspar Pérez Martínez,,,,,,,1,From Free Kick,Gonzalo Javier Rodríguez,25931.0,Right Center Back,83,Villarreal,222,"['3fc4d274-e25b-48e8-9cfc-2884b273b691', 'c598d2c1-8bb3-400c-a81e-054919c9d95d']",33,,,,,,,,,,,,,,,Villarreal,222,00:40:33.093,Pass,True,40.2,57.1,51.8,77.1,3,5,4,7,0.011105,0.011263,0.00015800000000000015,0.00015800000000000015,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,2.1488,,,,,,,,,,,,,,663106ff-af4f-4671-86d0-b58419437fbd,1804,,"[50.3, 77.1]",69304,40,,,,,-0.09756162,,Right Foot,,,"[73.8, 74.8]",Ground Pass,,23.612286,,,Incomplete,,Santiago Cazorla González,,,,,,,1,From Free Kick,Mario Gaspar Pérez Martínez,6772.0,Right Back,83,Villarreal,222,"['2b7de9b7-deed-45f7-922a-6310649183e7', 'd0f430f6-6111-444f-bdcb-a90f6fdc0987']",36,,,,,,,,,,,,,,,Villarreal,222,00:40:36.019,Pass,,50.3,77.1,73.8,74.8,4,7,7,7,0.011263,0.017451,0.006188000000000001,0.006188000000000001,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,0.794035,,,,,,,,,,,,,,905c3b0f-c154-47d0-8c6e-1be3b087f743,1808,,"[36.7, 3.9]",69304,40,,,,,1.586668,,Right Foot,,,"[36.5, 16.5]",Ground Pass,,12.601587,,,,,Gerard Piqué Bernabéu,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,84,Barcelona,217,['f7a8a141-ba8d-4c30-b429-8efd18550bbd'],39,,,,,,,,,,,,,,,Barcelona,217,00:40:39.832,Pass,,36.7,3.9,36.5,16.5,3,0,3,1,0.009777,0.010595,0.000818000000000001,0.000818000000000001,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.8556,,,,,,,,,,,,,,881e3e82-2aee-4588-bbca-11364d65a5ee,1811,,"[35.2, 16.3]",69304,40,,,,,-0.16878238,,Right Foot,,,"[57.5, 12.5]",High Pass,,22.62145,,,,,Seydou Kéita,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,84,Barcelona,217,['e728b8f1-2c35-4be0-80c8-5818d73d03f3'],41,,,,,,,,,,,,,,,Barcelona,217,00:40:41.522,Pass,,35.2,16.3,57.5,12.5,3,1,5,1,0.010595,0.013845,0.0032499999999999994,0.0032499999999999994,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.3116,,,,,,,,,,,,,,68aefd9d-abb9-4944-9b9f-944404bbabb9,1813,,"[58.3, 14.6]",69304,40,,,,,2.1860495,,Head,,,"[48.9, 27.9]",Low Pass,,16.286497,,,,,Javier Alejandro Mascherano,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,84,Barcelona,217,['067620b7-0b5d-49fa-93a5-740e8e6fc01e'],43,,,,,,,,,,,,,,,Barcelona,217,00:40:43.458,Pass,,58.3,14.6,48.9,27.9,5,1,4,2,0.013845,0.012692,-0.0011529999999999995,0.0,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,0.7767,,,,,,,,,,,,,,1c26d89c-2630-4482-9084-c17aaed052cf,1816,,"[53.5, 35.7]",69304,40,,,,,1.1547319,,Right Foot,,,"[57.3, 44.3]",Ground Pass,,9.402127,,,,,Thiago Alcântara do Nascimento,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,84,Barcelona,217,['a67218e0-28f6-4c96-9f0e-5be1b5c055ff'],47,,,,,,,,,,,,,,,Barcelona,217,00:40:47.236,Pass,,53.5,35.7,57.3,44.3,5,3,5,4,0.014846,0.014846,0.0,0.0,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.4545,,,,,,,,,,,,,,e481cbf9-f63a-4acf-8baa-da3bcb4f28d6,1819,,"[57.9, 44.9]",69304,40,,,,,-2.331809,,Right Foot,,,"[53.9, 40.7]",Ground Pass,,5.8,,,,,Javier Alejandro Mascherano,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,84,Barcelona,217,['993541c1-b257-4e56-b1df-a59fd4dc0403'],48,,,,,,,,,,,,,,,Barcelona,217,00:40:48.092,Pass,,57.9,44.9,53.9,40.7,5,4,5,4,0.014846,0.014846,0.0,0.0,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,2.3441,,,,,,,,,,,,,,d6f37eab-0d53-4ecd-be8d-4f4f31571a3e,1822,,"[56.0, 46.6]",69304,40,,,,,-1.0784484,,Right Foot,,,"[78.1, 5.4]",High Pass,,46.753075,,,,,Ibrahim Afellay,,,True,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,84,Barcelona,217,['d4365e15-d5dc-444b-9091-07ccb413b44c'],51,,,,,,,,,,,,,,,Barcelona,217,00:40:51.183,Pass,,56.0,46.6,78.1,5.4,5,4,7,0,0.014846,0.017451,0.0026050000000000014,0.0026050000000000014,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.5738,,,,,,,,,,,,,,a2a093ce-23ec-41f4-b930-bf0905a0cda0,1825,,"[78.1, 5.4]",69304,40,,,,,2.8544514,,Right Foot,,,"[63.2, 9.8]",Low Pass,,15.536087,,,,,Adriano Correia Claro,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Wing,84,Barcelona,217,['dcad68d4-ba88-421d-9c87-8dfa403264e1'],54,,,,,,,,,,,,,,,Barcelona,217,00:40:54.552,Pass,,78.1,5.4,63.2,9.8,7,0,6,0,0.017451,0.014736,-0.0027150000000000004,0.0,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.133999,,,,,,,,,,,,,,1e1e5da1-be55-4247-b821-871e63b01e15,1828,,"[76.8, 17.8]",69304,41,,,,,-1.3521274,,Right Foot,,,"[79.8, 4.3]",Ground Pass,,13.829317,,,,,Ibrahim Afellay,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,84,Barcelona,217,['a40eee2a-695c-485b-aa62-8b4fce12ef67'],0,,,,,,,,,,,,,,,Barcelona,217,00:41:00.041,Pass,,76.8,17.8,79.8,4.3,7,1,7,0,0.018703,0.017451,-0.0012519999999999996,0.0,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
